date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2016-08-08,00625K,富邦上証+R,twse,5.65,5.66,5.63,5.66,400000,2259200,0.02,,,11,
2016-08-09,00625K,富邦上証+R,twse,5.70,5.72,5.70,5.72,400000,2284000,0.06,,,8,
2016-08-10,00625K,富邦上証+R,twse,5.68,5.68,5.67,5.67,400000,2270000,-0.05,,,7,
2016-08-11,00625K,富邦上証+R,twse,5.74,5.76,5.74,5.76,370000,2127800,0.09,,,9,
2016-08-12,00625K,富邦上証+R,twse,5.72,5.72,5.72,5.72,435000,2488200,-0.04,down,,10,
2016-08-15,00625K,富邦上証+R,twse,5.72,5.99,5.72,5.99,395000,2302900,0.27,,,9,
2016-08-16,00625K,富邦上証+R,twse,5.99,5.99,5.94,5.94,430000,2556700,-0.05,,,7,
2016-08-17,00625K,富邦上証+R,twse,5.94,5.98,5.90,5.98,358000,2140680,0.04,,,11,
2016-08-18,00625K,富邦上証+R,twse,5.94,5.96,5.94,5.96,376000,2240860,-0.02,,,13,
2016-08-19,00625K,富邦上証+R,twse,5.85,5.93,5.85,5.93,350000,2065500,-0.03,,,7,
2016-08-22,00625K,富邦上証+R,twse,5.93,5.93,5.93,5.93,340000,2016200,0.0,down,,7,
2016-08-23,00625K,富邦上証+R,twse,5.91,5.92,5.91,5.92,480000,2838600,-0.01,,,15,
2016-08-24,00625K,富邦上証+R,twse,5.88,5.89,5.83,5.87,407000,2393120,-0.05,,,12,
2016-08-25,00625K,富邦上証+R,twse,5.86,5.87,5.86,5.87,400000,2347000,0.0,,,8,
2016-08-26,00625K,富邦上証+R,twse,5.86,5.86,5.84,5.84,400000,2340000,-0.03,,,8,
2016-08-29,00625K,富邦上証+R,twse,5.82,5.84,5.82,5.84,300000,1749000,0.0,,,6,
2016-08-30,00625K,富邦上証+R,twse,5.84,5.84,5.84,5.84,430000,2511200,0.0,down,,21,
2016-08-31,00625K,富邦上証+R,twse,5.85,5.86,5.84,5.84,369000,2158160,0.0,,,11,
2016-09-01,00625K,富邦上証+R,twse,5.84,5.85,5.84,5.85,383000,2238520,0.01,,,8,
2016-09-02,00625K,富邦上証+R,twse,5.83,5.84,5.83,5.84,408000,2382640,-0.01,,,15,
2016-09-05,00625K,富邦上証+R,twse,5.87,5.87,5.83,5.83,303000,1769610,-0.01,,,8,
2016-09-06,00625K,富邦上証+R,twse,5.90,5.90,5.90,5.90,200000,1180000,0.07,up,,5,
2016-09-07,00625K,富邦上証+R,twse,5.91,5.92,5.91,5.92,400000,2367000,0.02,,,11,
2016-09-08,00625K,富邦上証+R,twse,5.88,5.88,5.88,5.88,340000,1999200,-0.04,down,,13,
2016-09-09,00625K,富邦上証+R,twse,5.91,5.92,5.91,5.92,360000,2129600,0.04,,,14,
2016-09-10,00625K,富邦上証+R,twse,5.77,5.77,5.77,5.77,405000,2336850,-0.15,down,,9,
2016-09-12,00625K,富邦上証+R,twse,5.72,5.72,5.70,5.70,403000,2297140,-0.07,,,12,
2016-09-13,00625K,富邦上証+R,twse,5.72,5.72,5.72,5.72,400000,2288000,0.02,up,,12,
2016-09-14,00625K,富邦上証+R,twse,5.76,5.76,5.76,5.76,390000,2246400,0.04,up,,8,
2016-09-19,00625K,富邦上証+R,twse,5.70,5.73,5.70,5.73,400000,2286000,-0.03,,,12,
2016-09-20,00625K,富邦上証+R,twse,5.73,5.73,5.73,5.73,350000,2005500,0.0,down,,7,
2016-09-21,00625K,富邦上証+R,twse,5.74,5.74,5.74,5.74,300000,1722000,0.01,up,,15,
2016-09-22,00625K,富邦上証+R,twse,5.81,5.81,5.81,5.81,330000,1917300,0.07,up,,9,
2016-09-23,00625K,富邦上証+R,twse,5.81,5.81,5.81,5.81,111000,644910,0.0,down,,5,
2016-09-26,00625K,富邦上証+R,twse,5.74,5.74,5.74,5.74,120000,688800,-0.07,down,,4,
2016-09-29,00625K,富邦上証+R,twse,5.68,5.68,5.68,5.68,100000,568000,-0.06,down,,3,
2016-09-30,00625K,富邦上証+R,twse,5.69,5.70,5.69,5.70,101000,575690,0.02,,,3,
2016-10-03,00625K,富邦上証+R,twse,5.73,5.73,5.73,5.73,110000,630300,0.03,up,,3,
2016-10-04,00625K,富邦上証+R,twse,5.73,5.73,5.73,5.73,100000,573000,0.0,down,,2,
2016-10-06,00625K,富邦上証+R,twse,5.76,5.76,5.76,5.76,120000,691200,0.0,down,,4,
2016-10-07,00625K,富邦上証+R,twse,5.75,5.75,5.75,5.75,120000,690000,-0.01,down,,5,
2016-10-11,00625K,富邦上証+R,twse,5.80,5.80,5.80,5.80,100000,580000,0.05,up,,2,
2016-10-12,00625K,富邦上証+R,twse,5.71,5.71,5.71,5.71,100000,571000,-0.09,down,,2,
2016-10-13,00625K,富邦上証+R,twse,5.75,5.75,5.75,5.75,101000,580750,0.04,up,,3,
2016-10-14,00625K,富邦上証+R,twse,5.75,5.75,5.75,5.75,100000,575000,0.0,down,,2,
2016-10-17,00625K,富邦上証+R,twse,5.80,5.80,5.80,5.80,100000,580000,0.05,up,,2,
2016-10-18,00625K,富邦上証+R,twse,5.73,5.74,5.73,5.73,111000,637030,-0.07,,,4,
2016-10-19,00625K,富邦上証+R,twse,5.83,5.83,5.83,5.83,100000,583000,0.1,up,,2,
2016-10-20,00625K,富邦上証+R,twse,5.84,5.84,5.84,5.84,100000,584000,0.01,up,,2,
2016-10-21,00625K,富邦上証+R,twse,5.87,5.87,5.87,5.87,100000,587000,0.03,up,,2,
2016-10-24,00625K,富邦上証+R,twse,5.87,5.87,5.87,5.87,200000,1174000,0.0,down,,4,
2016-10-25,00625K,富邦上証+R,twse,5.94,5.94,5.94,5.94,100000,594000,0.07,up,,2,
2016-10-26,00625K,富邦上証+R,twse,5.93,5.93,5.93,5.93,100000,593000,-0.01,down,,5,
2016-10-27,00625K,富邦上証+R,twse,5.90,5.91,5.90,5.90,101000,596400,-0.03,,,3,
2016-10-28,00625K,富邦上証+R,twse,5.93,5.93,5.93,5.93,101000,598930,0.03,up,,3,
2016-10-31,00625K,富邦上証+R,twse,5.86,5.86,5.86,5.86,100000,586000,-0.07,down,,2,
2016-11-01,00625K,富邦上証+R,twse,5.91,5.91,5.91,5.91,100000,591000,0.05,up,,2,
2016-11-02,00625K,富邦上証+R,twse,5.91,5.91,5.91,5.91,100000,591000,0.0,down,,2,
2016-11-03,00625K,富邦上証+R,twse,5.90,5.90,5.90,5.90,100000,590000,-0.01,down,,2,
2016-11-04,00625K,富邦上証+R,twse,5.94,5.94,5.94,5.94,100000,594000,0.04,up,,2,
2016-11-07,00625K,富邦上証+R,twse,5.84,5.84,5.84,5.84,100000,584000,-0.1,down,,2,
2016-11-08,00625K,富邦上証+R,twse,5.96,5.96,5.96,5.96,100000,596000,0.12,up,,2,
2016-11-10,00625K,富邦上証+R,twse,5.99,5.99,5.99,5.99,100000,599000,0.0,down,,2,
2016-11-11,00625K,富邦上証+R,twse,6.00,6.00,6.00,6.00,100000,600000,0.01,up,,2,
2016-11-14,00625K,富邦上証+R,twse,6.03,6.04,6.03,6.04,126000,760780,0.04,,,3,
2016-11-15,00625K,富邦上証+R,twse,6.03,6.03,6.03,6.03,100000,603000,-0.01,down,,2,
2016-11-16,00625K,富邦上証+R,twse,6.00,6.00,5.99,5.99,3000,17990,-0.04,,,2,
2016-11-17,00625K,富邦上証+R,twse,6.01,6.05,6.01,6.05,109000,659090,0.06,,,3,
2016-11-18,00625K,富邦上証+R,twse,6.08,6.08,6.08,6.08,100000,608000,0.03,up,,2,
