date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-05-06,2891C,中信金丙特,twse,61.00,61.40,61.00,61.20,2468442,150934515,0.0,,,1790,
2019-05-07,2891C,中信金丙特,twse,61.20,61.50,61.20,61.50,1985046,121835208,0.3,,,986,
2019-05-08,2891C,中信金丙特,twse,61.40,61.50,61.30,61.40,1381321,84781036,-0.1,,,539,
2019-05-09,2891C,中信金丙特,twse,61.30,61.30,61.20,61.30,674474,41303847,-0.1,,,377,
2019-05-10,2891C,中信金丙特,twse,61.20,61.40,61.20,61.30,336071,20602546,0.0,,,235,
2019-05-13,2891C,中信金丙特,twse,61.30,61.30,61.10,61.10,755792,46250065,-0.2,,,260,
2019-05-14,2891C,中信金丙特,twse,61.10,61.10,61.00,61.10,168686,10304078,0.0,,,183,
2019-05-15,2891C,中信金丙特,twse,61.10,61.10,61.00,61.10,152898,9337460,0.0,,,163,
2019-05-16,2891C,中信金丙特,twse,61.10,61.20,61.10,61.10,283362,17315712,0.0,,,152,
2019-05-17,2891C,中信金丙特,twse,61.10,61.20,61.10,61.10,339181,20724651,0.0,,,113,
2019-05-20,2891C,中信金丙特,twse,61.10,61.10,61.00,61.10,170109,10391874,0.0,,,89,
2019-05-21,2891C,中信金丙特,twse,61.00,61.10,61.00,61.00,73211,4468286,-0.1,,,82,
2019-05-22,2891C,中信金丙特,twse,61.10,61.20,61.10,61.20,321465,19642951,0.2,,,132,
2019-05-23,2891C,中信金丙特,twse,61.10,61.20,61.10,61.20,113037,6907057,0.0,,,94,
2019-05-24,2891C,中信金丙特,twse,61.10,61.20,61.00,61.20,64707,3953690,0.0,,,79,
2019-05-27,2891C,中信金丙特,twse,61.10,61.10,61.00,61.10,235427,14383984,-0.1,,,101,
2019-05-28,2891C,中信金丙特,twse,61.10,61.20,61.10,61.10,67737,4138821,0.0,,,85,
2019-05-29,2891C,中信金丙特,twse,61.10,61.20,61.10,61.10,112534,6881719,0.0,,,123,
2019-05-30,2891C,中信金丙特,twse,61.10,61.20,61.10,61.10,76645,4683103,0.0,,,70,
2019-05-31,2891C,中信金丙特,twse,61.10,61.10,61.10,61.10,67782,4141476,0.0,down,,67,
2019-06-03,2891C,中信金丙特,twse,61.10,61.20,61.10,61.20,62317,3808164,0.1,,,69,
2019-06-04,2891C,中信金丙特,twse,61.20,61.20,61.10,61.20,35412,2164607,0.0,,,61,
