date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-06-21,01009T,王道圓滿R1,twse,9.26,9.45,9.00,9.02,1225000,11184410,-0.98,,,424,
2018-06-22,01009T,王道圓滿R1,twse,9.13,9.20,9.02,9.10,536000,4899660,0.08,,,227,
2018-06-25,01009T,王道圓滿R1,twse,9.10,9.19,9.00,9.10,452000,4097010,0.0,,,116,
2018-06-26,01009T,王道圓滿R1,twse,9.10,9.10,9.02,9.05,196000,1775530,-0.05,,,65,
2018-06-27,01009T,王道圓滿R1,twse,9.06,9.07,9.00,9.05,275000,2484260,0.0,,,84,
2018-06-28,01009T,王道圓滿R1,twse,9.03,9.03,9.00,9.01,159000,1433840,-0.04,,,38,
2018-06-29,01009T,王道圓滿R1,twse,9.01,9.01,8.57,9.00,421010,3725530,-0.01,,,139,
2018-07-02,01009T,王道圓滿R1,twse,8.99,8.99,8.72,8.85,208000,1831400,-0.15,,,66,
2018-07-03,01009T,王道圓滿R1,twse,8.87,8.87,8.71,8.71,190000,1663050,-0.14,,,54,
2018-07-04,01009T,王道圓滿R1,twse,8.78,8.78,8.71,8.73,39000,340890,0.02,,,17,
2018-07-05,01009T,王道圓滿R1,twse,8.70,8.72,8.70,8.70,113000,983550,-0.03,,,24,
2018-07-06,01009T,王道圓滿R1,twse,8.71,8.71,8.65,8.65,100000,868620,-0.05,,,20,
2018-07-09,01009T,王道圓滿R1,twse,8.65,8.72,8.65,8.71,137000,1189860,0.06,,,16,
2018-07-10,01009T,王道圓滿R1,twse,8.66,8.68,8.65,8.67,357000,3096700,-0.04,,,66,
2018-07-11,01009T,王道圓滿R1,twse,8.67,8.69,8.66,8.66,56000,486080,-0.01,,,15,
2018-07-12,01009T,王道圓滿R1,twse,8.63,8.65,8.56,8.56,97000,834450,-0.1,,,44,
2018-07-13,01009T,王道圓滿R1,twse,8.60,8.88,8.50,8.88,85000,736470,0.32,,,30,
2018-07-16,01009T,王道圓滿R1,twse,8.87,8.87,8.68,8.85,22000,192240,-0.03,,,10,
2018-07-17,01009T,王道圓滿R1,twse,8.77,8.77,8.72,8.72,37000,324050,-0.13,,,16,
2018-07-18,01009T,王道圓滿R1,twse,8.65,8.72,8.64,8.72,113000,984850,0.0,,,33,
2018-07-19,01009T,王道圓滿R1,twse,8.71,8.71,8.65,8.65,11000,95670,-0.07,,,10,
2018-07-20,01009T,王道圓滿R1,twse,8.65,8.65,8.58,8.59,55000,472710,-0.06,,,22,
2018-07-23,01009T,王道圓滿R1,twse,8.60,8.60,8.58,8.59,169000,1450850,0.0,,,38,
