date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,3097,拍檔,emerging,,25.1,23.8,24.76,13019,322350,0.59,,,,均價/額推算,,1
2026-09-04,3097,拍檔,emerging,,25.05,25.05,25.05,47,1177,0.29,,,,均價/額推算,,1
2026-09-07,3097,拍檔,emerging,,25.05,23.85,24.65,15,370,-0.40,,,,均價/額推算,,1
2026-09-08,3097,拍檔,emerging,,25.2,24.6,25.04,19303,483347,0.39,,,,均價/額推算,,1
2026-09-09,3097,拍檔,emerging,,25.35,25.15,25.32,6,152,0.28,,,,均價/額推算,,1
2026-09-11,3097,拍檔,emerging,,25.55,24.3,24.43,18009,439960,0.08,,,,均價/額推算,25.5,1
2026-09-14,3097,拍檔,emerging,,25.3,24.1,24.43,19007,464341,0.00,,,,均價/額推算,25.05,1
2026-09-15,3097,拍檔,emerging,,25.4,24.3,24.45,43019,1051815,0.02,,,,均價/額推算,25.1,1
2026-09-16,3097,拍檔,emerging,,25,24.05,24.33,12111,294661,-0.12,,,,均價/額推算,24.8,1
2026-09-17,3097,拍檔,emerging,,25.6,24.4,24.62,25018,615943,0.29,,,,均價/額推算,25.3,1
2026-09-18,3097,拍檔,emerging,,25.25,24.4,24.45,30010,733744,-0.17,,,,均價/額推算,25.15,1
2026-09-21,3097,拍檔,emerging,,25.45,24.1,24.51,17010,416915,0.06,,,,均價/額推算,25.45,1
2026-09-22,3097,拍檔,emerging,,25.45,24.4,24.45,12011,293669,-0.06,,,,均價/額推算,25.3,1
2026-09-23,3097,拍檔,emerging,,25.3,24.15,24.45,22197,542717,0.00,,,,均價/額推算,25.05,1
2026-09-24,3097,拍檔,emerging,,25.55,24.4,24.49,39023,955673,0.04,,,,均價/額推算,25.1,1
2026-09-25,3097,拍檔,emerging,,25.55,24.4,24.49,39023,955673,0.04,,,,均價/額推算,25.1,1
