date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2025-09-16,00981D,主動中信非投等債,tpex,10.02,10.03,10.00,10.00,20847000,208784150,-0.01,,113300000,1483,
2025-09-17,00981D,主動中信非投等債,tpex,10.00,10.00,9.96,9.99,12574000,125466010,-0.01,,116300000,944,
2025-09-18,00981D,主動中信非投等債,tpex,9.99,10.02,9.99,10.00,7040000,70433910,0.01,,116300000,391,
2025-09-19,00981D,主動中信非投等債,tpex,10.01,10.04,10.01,10.03,11641000,116764540,0.03,,118800000,708,
2025-09-22,00981D,主動中信非投等債,tpex,10.06,10.11,10.06,10.09,10779000,108735710,0.06,,118800000,662,
2025-09-23,00981D,主動中信非投等債,tpex,10.09,10.11,10.07,10.11,16441000,165954810,0.02,,118800000,1282,
2025-09-24,00981D,主動中信非投等債,tpex,10.13,10.16,10.13,10.16,6483000,65742430,0.05,,128800000,682,
2025-09-25,00981D,主動中信非投等債,tpex,10.18,10.19,10.16,10.17,10797000,109836390,0.01,,132800000,804,
2025-09-26,00981D,主動中信非投等債,tpex,10.17,10.19,10.17,10.17,7938000,80791850,0.00,,144800000,594,
2025-09-30,00981D,主動中信非投等債,tpex,10.17,10.18,10.16,10.17,8465000,86067260,0.00,,147800000,463,
2025-10-01,00981D,主動中信非投等債,tpex,10.16,10.16,10.15,10.15,2528000,25673720,-0.02,,145300000,358,
2025-10-02,00981D,主動中信非投等債,tpex,10.16,10.16,10.13,10.14,4405000,44681470,-0.01,,145800000,475,
2025-10-03,00981D,主動中信非投等債,tpex,10.15,10.16,10.13,10.13,4653000,47209720,-0.01,,146800000,366,
2025-10-07,00981D,主動中信非投等債,tpex,10.14,10.17,10.12,10.13,6660000,67534750,0.00,,146800000,438,
2025-10-08,00981D,主動中信非投等債,tpex,10.16,10.19,10.16,10.17,4704000,47880220,0.04,,146800000,225,
2025-10-09,00981D,主動中信非投等債,tpex,10.18,10.18,10.14,10.15,5583000,56738270,-0.02,,146800000,419,
2025-10-13,00981D,主動中信非投等債,tpex,10.15,10.15,10.12,10.13,6121000,62021310,-0.02,,146800000,445,
2025-10-14,00981D,主動中信非投等債,tpex,10.16,10.19,10.16,10.17,5854000,59533980,0.04,,146800000,290,
2025-10-15,00981D,主動中信非投等債,tpex,10.19,10.20,10.15,10.15,4320000,43981670,-0.02,,146300000,231,
2025-10-16,00981D,主動中信非投等債,tpex,10.18,10.19,10.16,10.18,5553000,56500800,0.03,,146300000,228,
2025-10-17,00981D,主動中信非投等債,tpex,10.17,10.18,10.16,10.16,4319000,43923060,-0.02,,142300000,237,
2025-10-20,00981D,主動中信非投等債,tpex,10.18,10.18,10.15,10.15,5800000,58950650,-0.01,,141300000,248,
2025-10-21,00981D,主動中信非投等債,tpex,10.15,10.18,10.15,10.16,4385000,44564000,0.01,,138300000,177,
2025-10-22,00981D,主動中信非投等債,tpex,10.16,10.22,10.16,10.22,4291000,43787080,0.06,,138300000,212,
2025-10-23,00981D,主動中信非投等債,tpex,10.21,10.25,10.21,10.24,4290000,43903110,0.02,,138300000,144,
2025-10-27,00981D,主動中信非投等債,tpex,10.26,10.28,10.26,10.28,4710000,48363500,0.04,,138300000,157,
2025-10-28,00981D,主動中信非投等債,tpex,10.28,10.28,10.24,10.25,3182000,32641260,-0.03,,131300000,221,
2025-10-29,00981D,主動中信非投等債,tpex,10.25,10.26,10.22,10.22,3102000,31731610,-0.03,,131300000,187,
2025-10-30,00981D,主動中信非投等債,tpex,10.22,10.26,10.21,10.26,4278000,43835780,0.04,,131300000,152,
2025-10-31,00981D,主動中信非投等債,tpex,10.26,10.26,10.24,10.25,3764000,38609760,-0.01,,131300000,161,
2025-11-03,00981D,主動中信非投等債,tpex,10.25,10.25,10.23,10.24,3680000,37706500,-0.01,,131300000,184,
2025-11-04,00981D,主動中信非投等債,tpex,10.26,10.27,10.24,10.25,4589000,47051820,0.01,,132800000,141,
2025-11-05,00981D,主動中信非投等債,tpex,10.24,10.27,10.23,10.24,3600000,36895990,-0.01,,132800000,239,
2025-11-06,00981D,主動中信非投等債,tpex,10.24,10.27,10.24,10.26,3808000,39068110,0.02,,131800000,118,
2025-11-07,00981D,主動中信非投等債,tpex,10.28,10.31,10.28,10.30,3278000,33761700,0.04,,131800000,126,
2025-11-10,00981D,主動中信非投等債,tpex,10.32,10.32,10.30,10.30,4705000,48531250,0.00,,128800000,168,
2025-11-11,00981D,主動中信非投等債,tpex,10.31,10.33,10.31,10.33,2931000,30255310,0.03,,128800000,112,
2025-11-12,00981D,主動中信非投等債,tpex,10.35,10.36,10.35,10.35,2541000,26316740,0.02,,128800000,91,
2025-11-13,00981D,主動中信非投等債,tpex,10.37,10.39,10.37,10.39,4284000,44469100,0.04,,125800000,164,
2025-11-14,00981D,主動中信非投等債,tpex,10.38,10.38,10.35,10.36,3776000,39123820,-0.03,,125800000,182,
2025-11-17,00981D,主動中信非投等債,tpex,10.30,10.35,10.25,10.33,3988000,41052860,-0.03,,125800000,212,
2025-11-18,00981D,主動中信非投等債,tpex,10.34,10.37,10.33,10.35,3542000,36712330,0.02,,125800000,162,
2025-11-19,00981D,主動中信非投等債,tpex,10.37,10.37,10.35,10.35,3223000,33392090,0.00,,125300000,142,
2025-11-20,00981D,主動中信非投等債,tpex,10.35,10.39,10.35,10.37,3223000,33447980,0.02,,124800000,107,
2025-11-21,00981D,主動中信非投等債,tpex,10.39,10.42,10.39,10.41,4650000,48391280,0.04,,124800000,180,
2025-11-24,00981D,主動中信非投等債,tpex,10.42,10.47,10.42,10.47,3480000,36366850,0.06,,124800000,141,
2025-11-25,00981D,主動中信非投等債,tpex,10.47,10.49,10.46,10.49,3757000,39351340,0.02,,122300000,125,
2025-11-26,00981D,主動中信非投等債,tpex,10.49,10.52,10.49,10.52,3794000,39863130,0.03,,122300000,164,
2025-11-27,00981D,主動中信非投等債,tpex,10.52,10.56,10.51,10.55,3942000,41530450,0.03,,122300000,133,
2025-11-28,00981D,主動中信非投等債,tpex,10.56,10.57,10.55,10.56,3238000,34195950,0.01,,122300000,146,
2025-12-01,00981D,主動中信非投等債,tpex,10.57,10.61,10.57,10.60,5380000,56993600,0.04,,122300000,214,
2025-12-02,00981D,主動中信非投等債,tpex,10.61,10.67,10.60,10.64,21080000,224023020,0.04,,127300000,1429,
2025-12-03,00981D,主動中信非投等債,tpex,10.64,10.68,10.63,10.66,14085000,150095980,0.02,,149300000,1020,
2025-12-04,00981D,主動中信非投等債,tpex,10.66,10.66,10.57,10.60,22791000,241802880,-0.06,,164300000,1735,
