date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2019-03-07,4564,元翎,twse,53.00,55.10,52.30,54.30,9908488,533105252,0.0,,177786553,4216,,
2019-03-08,4564,元翎,twse,53.60,54.20,50.00,52.70,5760568,301720225,-1.6,,177786553,2914,,
2019-03-11,4564,元翎,twse,52.80,53.50,51.30,52.50,2834607,148548823,-0.2,,177786553,1594,,
2019-03-12,4564,元翎,twse,52.40,52.50,51.70,52.10,1851753,96335156,-0.4,,177786553,1043,,
2019-03-13,4564,元翎,twse,52.30,57.80,51.90,57.20,8305999,458089943,5.1,,177786553,3778,,
2019-03-14,4564,元翎,twse,58.00,60.20,56.70,59.00,8073506,476577193,1.8,,177786553,4286,,
2019-03-15,4564,元翎,twse,61.50,64.90,61.00,64.90,10334310,656141409,5.9,,177786553,4287,,
2019-03-18,4564,元翎,twse,66.50,69.70,65.00,66.50,9345703,629312612,1.6,,177786553,4944,,
2019-03-19,4564,元翎,twse,66.80,67.80,64.60,67.10,3650365,241498686,0.6,,177786553,2071,,
2019-03-20,4564,元翎,twse,67.90,68.80,66.30,67.80,2365613,159766653,0.7,,177786553,1518,,
2019-03-21,4564,元翎,twse,68.30,74.50,67.00,74.50,9230655,667420894,6.7,,177786553,3924,,
2019-03-22,4564,元翎,twse,73.50,75.70,73.00,74.90,5384042,400540442,0.4,,177786553,3309,,
2019-03-25,4564,元翎,twse,72.90,74.70,71.20,74.50,3006715,219470765,-0.4,,177786553,1925,,
2019-03-26,4564,元翎,twse,75.60,75.70,70.90,72.00,4159355,304023660,-2.5,,177786553,2526,,
2019-03-27,4564,元翎,twse,71.50,73.70,71.50,71.80,2178749,157766450,-0.2,,177786553,1412,,
2019-03-28,4564,元翎,twse,71.80,72.70,67.20,68.70,4449007,308327481,-3.1,,177786553,2863,,
2019-03-29,4564,元翎,twse,68.70,70.90,67.50,70.30,2021500,140622000,1.6,,177786553,1442,,
2019-04-01,4564,元翎,twse,71.00,71.70,68.60,69.30,2434836,170582631,-1.0,,177786553,1682,,
2019-04-02,4564,元翎,twse,69.60,71.80,68.30,71.10,2486600,174059875,1.8,,177786553,1735,,
2019-04-03,4564,元翎,twse,71.50,71.50,69.70,70.40,1613603,113848747,-0.7,,177786553,1226,,
2019-04-08,4564,元翎,twse,70.80,70.90,69.20,69.30,1734102,120749988,-1.1,,177786553,1217,,
2019-04-09,4564,元翎,twse,68.90,72.10,68.30,70.70,3795185,268459477,1.4,,177786553,2361,,
2019-04-10,4564,元翎,twse,70.40,71.30,69.30,70.80,1791843,126479882,0.1,,177786553,1209,,
2019-04-11,4564,元翎,twse,71.30,71.50,68.90,69.60,2544428,177343760,-1.2,,177786553,1587,,
2019-04-12,4564,元翎,twse,69.70,70.00,68.90,68.90,892215,61721135,-0.7,,177786553,576,,
2019-04-15,4564,元翎,twse,69.30,69.50,67.90,68.10,1280445,87444903,-0.8,,177786553,832,,
2019-04-16,4564,元翎,twse,67.90,68.00,64.10,65.30,4020787,263034525,-2.8,,177786553,2678,,
2019-04-17,4564,元翎,twse,65.00,66.50,64.70,66.00,1767950,116551200,0.7,,177786553,1238,,
2019-04-18,4564,元翎,twse,65.20,66.00,63.10,63.10,2044475,132167609,-2.9,,177786553,1296,,
2019-04-19,4564,元翎,twse,63.50,63.70,60.20,60.90,3844647,235293726,-2.2,,177786553,2095,,
2019-04-22,4564,元翎,twse,61.20,65.80,61.00,65.10,2911260,186208368,4.2,,177786553,1751,,
2019-04-23,4564,元翎,twse,64.10,64.60,62.30,63.20,1534755,97149790,-1.9,,177786553,1077,,
2019-04-24,4564,元翎,twse,63.00,63.50,62.50,62.60,716393,45022598,-0.6,,177786553,477,,
2019-04-25,4564,元翎,twse,63.00,64.10,62.60,62.80,727000,45993900,0.2,,177786553,510,,
2019-04-26,4564,元翎,twse,62.50,62.70,61.00,61.90,751100,46433250,-0.9,,177786553,530,,
2019-04-29,4564,元翎,twse,61.60,63.20,61.20,62.90,758245,47308085,1.0,,177786553,530,,
2019-04-30,4564,元翎,twse,62.50,63.70,62.50,63.50,738000,46819900,0.6,,177786553,620,,
2019-05-02,4564,元翎,twse,63.80,64.30,63.40,64.10,551250,35310750,0.6,,177786553,369,,
2019-05-03,4564,元翎,twse,64.50,64.50,63.30,63.60,490514,31232784,-0.5,,177786553,292,,
2019-05-06,4564,元翎,twse,62.50,63.80,61.50,63.50,859064,54326596,-0.1,,177786553,659,,
2019-05-07,4564,元翎,twse,63.20,65.40,62.90,64.60,1129524,72897360,1.1,,177786553,709,,
2019-05-08,4564,元翎,twse,65.30,66.10,64.60,65.10,1711740,111653004,0.5,,177786553,1140,,
2019-05-09,4564,元翎,twse,64.90,65.10,63.20,63.50,1654657,105858784,-1.6,,177786553,1100,,
2019-05-10,4564,元翎,twse,63.70,65.30,63.20,64.80,1206130,77896923,1.3,,177786553,916,,
2019-05-13,4564,元翎,twse,64.80,67.10,64.80,66.30,3011048,199085768,1.5,,177786553,1898,,
2019-05-14,4564,元翎,twse,65.10,66.20,64.00,66.10,1431315,93888490,-0.2,,177786553,1008,,
2019-05-15,4564,元翎,twse,66.60,66.90,65.50,66.00,1149366,76141882,-0.1,,177786553,746,,
2019-05-16,4564,元翎,twse,65.80,65.90,64.10,64.50,1064500,69207249,-1.5,,177786553,772,,
2019-05-17,4564,元翎,twse,64.60,65.00,62.20,62.30,1458490,91651525,-2.2,,177786553,966,,
2019-05-20,4564,元翎,twse,61.80,62.30,60.00,60.50,1874346,113886833,-1.8,,177786553,1143,,
2019-05-21,4564,元翎,twse,61.10,61.20,59.90,60.70,941296,57017556,0.2,,177786553,533,,
2019-05-22,4564,元翎,twse,61.40,61.60,60.50,60.80,486013,29640794,0.1,,177786553,294,,
2019-05-23,4564,元翎,twse,60.40,60.40,54.80,55.40,5378999,301460739,-5.4,,177786553,2956,,
