date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7854,佐茂,emerging,,68.3,68.3,68.3,1001,68368,0.45,,,,均價/額推算,,1
2026-09-04,7854,佐茂,emerging,,68.3,66.1,67.02,20621,1382019,-1.28,,,,均價/額推算,,1
2026-09-07,7854,佐茂,emerging,,68.9,66.1,67.42,8218,554058,0.40,,,,均價/額推算,,1
2026-09-08,7854,佐茂,emerging,,68.2,66,67.27,8004,538429,-0.15,,,,均價/額推算,,1
2026-09-09,7854,佐茂,emerging,,68.8,66.2,66.99,5492,367909,-0.28,,,,均價/額推算,,1
2026-09-11,7854,佐茂,emerging,,68.9,66.6,68.18,6083,414739,0.84,,,,均價/額推算,68.9,1
2026-09-14,7854,佐茂,emerging,,68.2,66.7,67.6,3152,213075,-0.58,,,,均價/額推算,68.2,1
2026-09-15,7854,佐茂,emerging,,68.8,66.2,66.63,15192,1012243,-0.97,,,,均價/額推算,68.8,1
2026-09-16,7854,佐茂,emerging,,67.9,66.2,66.62,8027,534759,-0.01,,,,均價/額推算,67.9,1
2026-09-17,7854,佐茂,emerging,,67.9,66,66.5,6018,400197,-0.12,,,,均價/額推算,67.9,1
2026-09-18,7854,佐茂,emerging,,68,66.5,66.98,11617,778107,0.48,,,,均價/額推算,68,1
2026-09-21,7854,佐茂,emerging,,68.8,65,65.7,41404,2720243,-1.28,,,,均價/額推算,68.8,1
2026-09-22,7854,佐茂,emerging,,68.3,65.6,65.78,428,28154,0.08,,,,均價/額推算,68.3,1
2026-09-23,7854,佐茂,emerging,,68.8,66.5,67.98,8543,580753,2.20,,,,均價/額推算,68.6,1
