date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,4703,揚華,tpex,65.40,65.40,64.30,64.80,416000,26919700,,,65744803,301,,,1
2015-01-06,4703,揚華,tpex,64.00,64.50,62.80,63.00,931000,59118200,,,65744803,601,,,1
2015-01-07,4703,揚華,tpex,63.10,65.50,63.10,64.70,1155000,74540700,1.70,,65744803,744,,,1
2015-01-08,4703,揚華,tpex,65.90,65.90,64.00,64.00,858000,55589600,,,65744803,510,,,1
2015-01-09,4703,揚華,tpex,64.60,64.70,63.60,63.60,529000,33826300,,,65744803,367,,,1
2015-01-12,4703,揚華,tpex,63.70,64.50,62.50,62.50,1096000,69267100,,,65744803,696,,,1
2015-01-13,4703,揚華,tpex,62.70,63.30,61.60,61.90,1137000,70856400,,,65744803,675,,,1
2015-01-14,4703,揚華,tpex,62.00,62.30,60.40,61.00,1004000,61307400,,,65744803,648,,,1
2015-01-15,4703,揚華,tpex,61.10,61.70,60.60,61.10,567000,34688200,0.10,,65744803,368,,,1
2015-01-16,4703,揚華,tpex,61.10,61.60,59.90,59.90,952000,57532300,,,65744803,630,,,1
2015-01-19,4703,揚華,tpex,60.60,61.60,60.10,60.30,847000,51485500,0.40,,65744803,473,,,1
2015-01-20,4703,揚華,tpex,60.80,60.80,59.60,60.50,1116000,67051400,0.20,,65744803,565,,,1
2015-01-21,4703,揚華,tpex,60.50,60.80,60.00,60.50,707000,42731500,0.00,,65744803,360,,,1
2015-01-22,4703,揚華,tpex,60.90,63.40,60.60,62.90,1763000,109506900,2.40,,65744803,1206,,,1
2015-01-23,4703,揚華,tpex,63.30,64.20,62.10,62.30,1529000,96721400,,,65744803,1038,,,1
2015-01-26,4703,揚華,tpex,62.90,62.90,62.20,62.40,555000,34609000,0.10,,65744803,340,,,1
2015-01-27,4703,揚華,tpex,62.90,63.50,62.30,62.50,716000,45027000,0.10,,65744803,529,,,1
2015-01-28,4703,揚華,tpex,62.00,62.40,61.10,61.50,703000,43386500,,,65744803,460,,,1
2015-01-29,4703,揚華,tpex,61.40,61.80,61.20,61.50,340000,20901000,0.00,,65744803,233,,,1
2015-01-30,4703,揚華,tpex,61.60,62.20,61.40,61.50,363000,22390900,0.00,,65744803,242,,,1
2015-02-02,4703,揚華,tpex,61.80,61.90,60.60,60.60,593000,36185100,,,65744803,324,,,1
2015-02-03,4703,揚華,tpex,60.60,61.00,59.90,60.50,837000,50457800,,,65744803,454,,,1
2015-02-04,4703,揚華,tpex,60.80,60.90,60.20,60.40,361000,21834600,,,65744803,211,,,1
2015-02-05,4703,揚華,tpex,60.40,60.60,59.90,59.90,363000,21844800,,,65744803,208,,,1
2015-02-06,4703,揚華,tpex,60.20,60.20,58.20,58.30,1030000,60856300,,,65744803,611,,,1
2015-02-09,4703,揚華,tpex,58.10,59.20,58.10,58.80,414000,24321700,0.50,,65744803,262,,,1
