date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7886,科建,emerging,,87.3,83.6,84.72,38822,3289000,0.45,,,,均價/額推算,,1
2026-09-04,7886,科建,emerging,,84.5,80.6,82.28,36958,3040904,-2.44,,,,均價/額推算,,1
2026-09-07,7886,科建,emerging,,84.5,80.9,84.24,3171,267125,1.96,,,,均價/額推算,,1
2026-09-08,7886,科建,emerging,,84.8,80.3,81.34,47445,3859176,-2.90,,,,均價/額推算,,1
2026-09-09,7886,科建,emerging,,83.1,80.5,81.15,21690,1760144,-0.19,,,,均價/額推算,,1
2026-09-11,7886,科建,emerging,,88,79.7,84.33,124403,10490905,3.86,,,,均價/額推算,86.9,1
2026-09-14,7886,科建,emerging,,92.6,81.1,87.34,174483,15239345,3.01,,,,均價/額推算,82,1
2026-09-15,7886,科建,emerging,,84.6,79,80.21,76740,6155315,-7.13,,,,均價/額推算,82.9,1
2026-09-16,7886,科建,emerging,,84.7,80.5,82.55,27298,2253450,2.34,,,,均價/額推算,82.2,1
2026-09-17,7886,科建,emerging,,83.4,80.2,80.95,40195,3253785,-1.60,,,,均價/額推算,81.7,1
2026-09-18,7886,科建,emerging,,83.4,80,80.79,67641,5464716,-0.16,,,,均價/額推算,81.7,1
2026-09-21,7886,科建,emerging,,83.4,79.7,81.81,8472,693094,1.02,,,,均價/額推算,82.6,1
2026-09-22,7886,科建,emerging,,82.3,79.7,80.68,23971,1933980,-1.13,,,,均價/額推算,81.7,1
