date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,9106,新焦點-DR,twse,2.14,2.23,2.14,2.23,43000,93350,0.08,,84921000,11,,
2015-01-06,9106,新焦點-DR,twse,2.12,2.12,2.12,2.12,6000,12720,-0.11,down,84921000,2,,
2015-01-07,9106,新焦點-DR,twse,2.21,2.26,2.21,2.26,114000,254190,0.14,,84921000,15,,
2015-01-08,9106,新焦點-DR,twse,2.26,2.26,2.26,2.26,95000,214700,0.0,flat,84921000,9,,
2015-01-09,9106,新焦點-DR,twse,2.13,2.37,2.13,2.37,87000,186760,0.11,,84921000,12,,
2015-01-12,9106,新焦點-DR,twse,2.21,2.26,2.21,2.21,129000,285250,-0.16,,84921000,11,,
2015-01-13,9106,新焦點-DR,twse,2.13,2.24,2.06,2.06,90000,189040,-0.15,,84921000,10,,
2015-01-14,9106,新焦點-DR,twse,2.12,2.13,2.07,2.13,98000,207950,0.07,,84921000,25,,
2015-01-15,9106,新焦點-DR,twse,2.21,2.21,2.09,2.19,9000,19250,0.06,,84921000,6,,
2015-01-16,9106,新焦點-DR,twse,,,,,0,0,0.0,,84921000,0,無成交,
2015-01-19,9106,新焦點-DR,twse,2.07,2.14,2.06,2.14,29000,59920,0.0,,84921000,3,,
2015-01-20,9106,新焦點-DR,twse,2.03,2.18,2.03,2.18,44000,94120,0.04,,84973000,10,,
2015-01-21,9106,新焦點-DR,twse,2.11,2.14,2.04,2.14,13000,26940,-0.04,,84973000,8,,
2015-01-22,9106,新焦點-DR,twse,2.14,2.14,2.04,2.12,8000,16580,-0.02,,85025000,5,,
2015-01-23,9106,新焦點-DR,twse,2.06,2.06,2.06,2.06,1000,2060,-0.06,down,85025000,1,,
2015-01-26,9106,新焦點-DR,twse,2.09,2.09,2.09,2.09,4000,8360,0.03,up,85025000,2,,
2015-01-27,9106,新焦點-DR,twse,2.12,2.12,2.11,2.11,21000,44510,0.02,,85025000,4,,
2015-01-28,9106,新焦點-DR,twse,2.10,2.11,2.06,2.10,49000,102890,-0.01,,85025000,13,,
2015-01-29,9106,新焦點-DR,twse,2.09,2.22,2.09,2.12,134000,285610,0.02,,85025000,28,,
2015-01-30,9106,新焦點-DR,twse,2.12,2.12,2.01,2.08,169000,349190,-0.04,,85025000,24,,
2015-02-02,9106,新焦點-DR,twse,2.08,2.08,2.08,2.08,2000,4160,0.0,flat,85077000,1,,
2015-02-03,9106,新焦點-DR,twse,,,,,0,0,0.0,,85129000,0,無成交,
2015-02-04,9106,新焦點-DR,twse,2.17,2.17,2.01,2.10,12000,25290,0.0,,85129000,9,,
2015-02-05,9106,新焦點-DR,twse,2.11,2.11,2.11,2.11,4000,8440,0.01,up,85129000,2,,
2015-02-06,9106,新焦點-DR,twse,,,,,0,0,0.0,,85129000,0,無成交,
2015-02-09,9106,新焦點-DR,twse,2.00,2.09,2.00,2.07,7000,14160,0.0,,85129000,3,,
2015-02-10,9106,新焦點-DR,twse,,,,,0,0,0.0,,85129000,0,無成交,
2015-02-11,9106,新焦點-DR,twse,2.07,2.07,1.93,2.07,15000,30100,0.0,,85129000,7,,
2015-02-12,9106,新焦點-DR,twse,2.06,2.06,2.06,2.06,1000,2060,-0.01,down,85249000,1,,
