date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6940,格斯科技*,emerging,,20,19.55,19.71,462076,9107518,-0.17,,,,均價/額推算,,1
2026-09-04,6940,格斯科技*,emerging,,20.1,19.55,19.81,367684,7283820,0.10,,,,均價/額推算,,1
2026-09-07,6940,格斯科技*,emerging,,19.85,19.2,19.47,1543011,30042424,-0.34,,,,均價/額推算,,1
2026-09-08,6940,格斯科技*,emerging,,19.4,17.75,18.41,2556369,47062753,-1.06,,,,均價/額推算,,1
2026-09-09,6940,格斯科技*,emerging,,18.1,16.8,17.09,2767105,47289824,-1.32,,,,均價/額推算,,1
2026-09-11,6940,格斯科技*,emerging,,17.4,17,17.15,220547,3782381,-0.31,,,,均價/額推算,17.25,1
2026-09-14,6940,格斯科技*,emerging,,17.1,16.9,16.96,328949,5578975,-0.19,,,,均價/額推算,17,1
2026-09-15,6940,格斯科技*,emerging,,17.5,16.6,16.84,476883,8030710,-0.12,,,,均價/額推算,17,1
2026-09-16,6940,格斯科技*,emerging,,17,16.75,16.9,265914,4493947,0.06,,,,均價/額推算,16.85,1
2026-09-17,6940,格斯科技*,emerging,,16.95,16.6,16.71,573042,9575532,-0.19,,,,均價/額推算,16.7,1
2026-09-18,6940,格斯科技*,emerging,,16.7,15.65,15.91,2316945,36862595,-0.80,,,,均價/額推算,15.7,1
