date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,4960,誠美材,twse,33.30,34.05,33.10,34.00,4301497,145033198,0.7,,515728500,1808,,,1
2015-01-06,4960,誠美材,twse,33.80,33.80,33.15,33.25,3492959,116693230,-0.75,,515728500,1651,,,1
2015-01-07,4960,誠美材,twse,33.45,33.80,33.30,33.75,2006442,67420947,0.5,,515728500,1187,,,1
2015-01-08,4960,誠美材,twse,34.20,34.40,33.90,34.05,4826530,164698920,0.3,,515728500,1944,,,1
2015-01-09,4960,誠美材,twse,34.50,34.50,33.80,33.80,2521731,85792702,-0.25,,515728500,1227,,,1
2015-01-12,4960,誠美材,twse,33.50,34.20,33.50,33.90,2397035,81376331,0.1,,515728500,1125,,,1
2015-01-13,4960,誠美材,twse,33.75,33.95,33.60,33.65,1682175,56755947,-0.25,,515728500,839,,,1
2015-01-14,4960,誠美材,twse,33.60,33.65,33.40,33.50,2310618,77475460,-0.15,,515728500,947,,,1
2015-01-15,4960,誠美材,twse,33.40,33.65,33.25,33.30,2469047,82385705,-0.2,,515728500,1038,,,1
2015-01-16,4960,誠美材,twse,33.45,33.45,32.70,32.70,2941156,96867997,-0.6,,515728500,1447,,,1
2015-01-19,4960,誠美材,twse,32.95,33.20,32.40,32.40,1919551,62877356,-0.3,,515728500,991,,,1
2015-01-20,4960,誠美材,twse,32.45,33.25,32.45,33.20,3446769,113245584,0.8,,515728500,1195,,,1
2015-01-21,4960,誠美材,twse,33.15,33.15,32.55,32.75,2651069,86731695,-0.45,,515728500,1357,,,1
2015-01-22,4960,誠美材,twse,32.85,33.15,32.80,32.95,1721079,56692189,0.2,,515728500,1065,,,1
2015-01-23,4960,誠美材,twse,33.15,33.25,32.60,32.65,2609096,85810919,-0.3,,515728500,1363,,,1
2015-01-26,4960,誠美材,twse,32.60,32.90,32.60,32.70,1480602,48512427,0.05,,515728500,825,,,1
2015-01-27,4960,誠美材,twse,32.80,33.05,32.80,33.05,1494740,49222340,0.35,,515728500,881,,,1
2015-01-28,4960,誠美材,twse,32.90,32.95,32.65,32.75,1765673,57856734,-0.3,,515728500,861,,,1
2015-01-29,4960,誠美材,twse,32.70,32.70,32.35,32.40,3131846,101739641,-0.35,,515728500,1555,,,1
2015-01-30,4960,誠美材,twse,32.40,32.50,32.05,32.15,2127098,68477751,-0.25,,515728500,1126,,,1
2015-02-02,4960,誠美材,twse,31.95,32.10,31.65,31.80,2212840,70388757,-0.35,,515728500,1146,,,1
2015-02-03,4960,誠美材,twse,31.90,32.35,31.80,32.30,1678550,53974765,0.5,,515728500,1014,,,1
2015-02-04,4960,誠美材,twse,32.50,32.60,32.00,32.10,1862264,60028118,-0.2,,515728500,1076,,,1
2015-02-05,4960,誠美材,twse,32.10,32.20,31.95,32.00,722923,23147777,-0.1,,515728500,468,,,1
2015-02-06,4960,誠美材,twse,32.00,32.10,31.90,31.95,731347,23392254,-0.05,,515728500,439,,,1
2015-02-09,4960,誠美材,twse,31.90,31.95,31.80,31.80,934900,29787207,-0.15,,515728500,558,,,1
2015-02-10,4960,誠美材,twse,31.85,32.00,31.80,31.80,962597,30663077,0.0,,515728500,667,,,1
2015-02-11,4960,誠美材,twse,32.00,32.55,31.85,32.15,2821769,90869514,0.35,,515728500,1316,,,1
2015-02-12,4960,誠美材,twse,32.20,32.20,31.70,31.70,2129208,67783888,-0.45,,515728500,1007,,,1
2015-02-13,4960,誠美材,twse,31.70,31.95,31.65,31.70,1707595,54173108,0.0,,515728500,802,,,1
2015-02-24,4960,誠美材,twse,32.10,32.10,31.85,31.90,1637970,52319737,0.2,,515728500,942,,,1
2015-02-25,4960,誠美材,twse,32.00,32.10,31.70,32.00,1615987,51508884,0.1,,515728500,996,,,1
2015-02-26,4960,誠美材,twse,32.05,32.20,31.90,31.95,980217,31352273,-0.05,,515728500,558,,,1
2015-03-02,4960,誠美材,twse,31.95,32.20,31.90,32.05,1675923,53755876,0.1,,515728500,863,,,1
2015-03-03,4960,誠美材,twse,32.20,32.25,32.10,32.20,1323700,42580549,0.15,,515728500,650,,,1
2015-03-04,4960,誠美材,twse,32.15,32.15,31.55,31.65,3996038,127111796,-0.55,,515728500,1869,,,1
2015-03-05,4960,誠美材,twse,31.55,31.65,31.40,31.65,2380930,74981480,0.0,,515728500,1150,,,1
2015-03-06,4960,誠美材,twse,31.80,32.20,31.65,32.10,3735754,119335536,0.45,,515728500,1638,,,1
2015-03-09,4960,誠美材,twse,31.90,31.95,31.65,31.75,2047981,65000945,-0.35,,515728500,793,,,1
2015-03-10,4960,誠美材,twse,31.75,31.85,31.50,31.50,2768685,87608594,-0.25,,515728500,1244,,,1
2015-03-11,4960,誠美材,twse,32.30,33.70,32.10,33.60,18353585,608807239,2.1,,515728500,7168,,,1
2015-03-12,4960,誠美材,twse,33.60,33.85,33.35,33.65,11554348,388816485,0.05,,515728500,4560,,,1
2015-03-13,4960,誠美材,twse,33.70,33.80,33.35,33.40,4551920,152485912,-0.25,,515728500,1904,,,1
2015-03-16,4960,誠美材,twse,33.40,33.80,33.40,33.60,3243193,109161857,0.2,,515728500,1507,,,1
2015-03-17,4960,誠美材,twse,33.80,34.15,33.60,33.60,4350580,147278446,0.0,,515728500,1994,,,1
2015-03-18,4960,誠美材,twse,33.80,33.85,33.60,33.60,2619722,88244846,0.0,,515728500,1254,,,1
2015-03-19,4960,誠美材,twse,33.85,33.90,33.70,33.75,4177210,141099172,0.15,,515728500,1624,,,1
2015-03-20,4960,誠美材,twse,33.90,34.30,33.80,34.05,6921080,235982657,0.3,,515728500,2681,,,1
2015-03-23,4960,誠美材,twse,34.35,34.40,34.15,34.25,4451491,152580471,0.2,,515728500,1959,,,1
2015-03-24,4960,誠美材,twse,34.35,34.70,33.90,34.65,4853996,166417340,0.4,,515728500,2053,,,1
2015-03-25,4960,誠美材,twse,34.80,34.80,34.20,34.25,6462468,223024011,-0.4,,515728500,2765,,,1
2015-03-26,4960,誠美材,twse,34.00,34.35,33.80,34.25,2562910,87485609,0.0,,515728500,1336,,,1
2015-03-27,4960,誠美材,twse,34.25,34.45,34.10,34.10,2618962,89564998,-0.15,,515728500,1211,,,1
2015-03-30,4960,誠美材,twse,34.10,34.20,34.00,34.05,2047340,69784216,-0.05,,515728500,1006,,,1
2015-03-31,4960,誠美材,twse,34.20,34.55,34.10,34.10,3884430,133248206,0.05,,515728500,1484,,,1
2015-04-01,4960,誠美材,twse,34.10,34.15,33.75,33.85,2534963,85828682,-0.25,,515728500,1236,,,1
2015-04-02,4960,誠美材,twse,34.05,34.20,33.85,34.10,2401004,81734836,0.25,,515728500,1235,,,1
2015-04-07,4960,誠美材,twse,34.05,34.10,33.75,33.75,2648200,89661028,-0.35,,515728500,1304,,,1
2015-04-08,4960,誠美材,twse,33.75,34.20,33.75,34.15,2953755,100352734,0.4,,515728500,1570,,,1
2015-04-09,4960,誠美材,twse,34.40,34.40,33.75,33.75,1941059,65868037,-0.4,,515728500,1076,,,1
2015-04-10,4960,誠美材,twse,33.00,33.35,32.35,32.60,7831505,256445467,-1.15,,515728500,3129,,,1
2015-04-13,4960,誠美材,twse,32.60,32.85,32.45,32.85,1683490,54934337,0.25,,515728500,915,,,1
2015-04-14,4960,誠美材,twse,33.05,33.30,32.85,33.30,1493050,49404754,0.45,,515728500,1046,,,1
2015-04-15,4960,誠美材,twse,33.20,33.20,32.75,32.75,2029684,66770450,-0.55,,515728500,1204,,,1
2015-04-16,4960,誠美材,twse,32.80,33.00,32.60,32.60,1774886,58205320,-0.15,,515728500,899,,,1
2015-04-17,4960,誠美材,twse,32.60,33.00,32.55,33.00,1736600,56935700,0.4,,515728500,1190,,,1
2015-04-20,4960,誠美材,twse,32.80,32.80,32.50,32.50,1661050,54085474,-0.5,,515728500,987,,,1
2015-04-21,4960,誠美材,twse,32.70,32.75,32.30,32.40,1805856,58613777,-0.1,,515728500,1135,,,1
2015-04-22,4960,誠美材,twse,32.40,32.65,32.40,32.55,1318855,42880833,0.15,,515728500,956,,,1
2015-04-23,4960,誠美材,twse,32.60,32.75,32.50,32.70,1475456,48144008,0.15,,515728500,961,,,1
2015-04-24,4960,誠美材,twse,32.80,32.90,32.65,32.70,2001554,65510311,0.0,,515728500,1259,,,1
2015-04-27,4960,誠美材,twse,32.75,33.10,32.60,33.05,2933827,96581722,0.35,,515728500,1464,,,1
2015-04-28,4960,誠美材,twse,33.30,33.45,32.90,33.35,2791550,92541134,0.3,,515728500,1421,,,1
2015-04-29,4960,誠美材,twse,33.30,33.50,33.00,33.00,2356081,78174973,-0.35,,515728500,1395,,,1
2015-04-30,4960,誠美材,twse,33.30,33.35,32.95,33.05,1765180,58416491,0.05,,515728500,888,,,1
2015-05-04,4960,誠美材,twse,33.15,33.30,32.95,33.15,1373321,45391455,0.1,,515728500,894,,,1
2015-05-05,4960,誠美材,twse,33.20,33.30,32.90,33.10,1579971,52176643,-0.05,,515728500,742,,,1
2015-05-06,4960,誠美材,twse,33.00,33.20,32.85,33.00,1789252,59026116,-0.1,,515728500,1138,,,1
2015-05-07,4960,誠美材,twse,32.90,34.10,32.85,33.90,6351447,213534051,0.9,,515728500,2931,,,1
2015-05-08,4960,誠美材,twse,34.10,34.15,33.55,33.85,4820256,163386686,-0.05,,515728500,2473,,,1
2015-05-11,4960,誠美材,twse,33.85,34.05,33.05,33.25,4089083,136424301,-0.6,,515728500,1989,,,1
2015-05-12,4960,誠美材,twse,33.10,33.35,32.85,33.20,2543920,84116899,-0.05,,515728500,1625,,,1
2015-05-13,4960,誠美材,twse,33.30,34.30,33.05,34.00,5477804,185600086,0.8,,515728500,2638,,,1
2015-05-14,4960,誠美材,twse,34.00,34.00,33.30,33.30,2891429,97113846,-0.7,,515728500,1756,,,1
2015-05-15,4960,誠美材,twse,33.50,33.55,33.05,33.20,1909300,63487510,-0.1,,515728500,994,,,1
2015-05-18,4960,誠美材,twse,33.20,33.40,32.80,32.80,1829353,60413269,-0.4,,515728500,1060,,,1
2015-05-19,4960,誠美材,twse,32.80,33.70,32.80,33.55,1967949,65696435,0.75,,515728500,1314,,,1
2015-05-20,4960,誠美材,twse,33.55,34.45,33.20,34.25,7603431,258975998,0.7,,515728500,3377,,,1
2015-05-21,4960,誠美材,twse,34.25,34.45,33.65,34.25,5057748,173044401,0.0,,515728500,2398,,,1
2015-05-22,4960,誠美材,twse,34.30,34.40,33.90,34.05,3753449,128247667,-0.2,,515728500,1823,,,1
2015-05-25,4960,誠美材,twse,34.05,34.05,33.45,33.50,2819318,94736701,-0.55,,515728500,1330,,,1
2015-05-26,4960,誠美材,twse,33.70,33.70,33.40,33.50,1619163,54290509,0.0,,515728500,858,,,1
2015-05-27,4960,誠美材,twse,33.50,34.35,33.40,34.15,6266052,213543613,0.65,,515728500,2995,,,1
2015-05-28,4960,誠美材,twse,34.50,34.65,33.90,33.90,3747320,128357861,-0.25,,515728500,1737,,,1
2015-05-29,4960,誠美材,twse,33.80,34.15,33.55,34.10,3418229,115641186,0.2,,515728500,1721,,,1
2015-06-01,4960,誠美材,twse,34.05,34.05,33.50,33.55,1518731,51127561,-0.55,,515728500,718,,,1
2015-06-02,4960,誠美材,twse,33.50,33.80,33.10,33.10,2931081,97790987,-0.45,,515728500,1610,,,1
2015-06-03,4960,誠美材,twse,33.20,33.30,32.90,32.90,2693020,89104258,-0.2,,515728500,1312,,,1
