date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7927,連距電機,emerging,,202,193,196.49,10520,2067075,0.31,,,,均價/額推算,,1
2026-09-04,7927,連距電機,emerging,,202,193,197.47,16089,3177095,0.98,,,,均價/額推算,,1
2026-09-07,7927,連距電機,emerging,,201,193,194.79,14865,2895553,-2.68,,,,均價/額推算,,1
2026-09-08,7927,連距電機,emerging,,199,193,197.16,9020,1778383,2.37,,,,均價/額推算,,1
2026-09-09,7927,連距電機,emerging,,198,192,195.36,19240,3758726,-1.80,,,,均價/額推算,,1
2026-09-11,7927,連距電機,emerging,,199,192,195.2,29478,5754106,-1.02,,,,均價/額推算,195,1
2026-09-14,7927,連距電機,emerging,,195.5,192,194.38,6388,1241699,-0.82,,,,均價/額推算,195.5,1
2026-09-15,7927,連距電機,emerging,,198,192,193.96,11917,2311421,-0.42,,,,均價/額推算,198,1
2026-09-16,7927,連距電機,emerging,,199,192,196.3,9809,1925507,2.34,,,,均價/額推算,198,1
2026-09-17,7927,連距電機,emerging,,195,193,193.98,2052,398047,-2.32,,,,均價/額推算,193,1
2026-09-18,7927,連距電機,emerging,,200,193,195.91,14502,2841087,1.93,,,,均價/額推算,195,1
2026-09-21,7927,連距電機,emerging,,198,193,195.61,20900,4088249,-0.30,,,,均價/額推算,195,1
2026-09-22,7927,連距電機,emerging,,198,193.5,195.99,20270,3972717,0.38,,,,均價/額推算,196,1
2026-09-23,7927,連距電機,emerging,,199,194,195.49,9885,1932419,-0.50,,,,均價/額推算,194,1
2026-09-24,7927,連距電機,emerging,,200,193,196.13,21522,4221110,0.64,,,,均價/額推算,193,1
2026-09-25,7927,連距電機,emerging,,200,193,196.13,21522,4221110,0.64,,,,均價/額推算,193,1
