date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2016-09-26,6532,瑞耘,tpex,27.40,31.35,27.40,29.50,2281000,66183950,5.50,,31626725,1562,
2016-09-29,6532,瑞耘,tpex,30.20,34.00,29.50,33.30,1990000,62564950,3.80,,31626725,1249,
2016-09-30,6532,瑞耘,tpex,33.20,33.20,30.60,31.90,1432000,45774000,,,31626725,906,
2016-10-03,6532,瑞耘,tpex,32.25,32.40,30.70,30.70,622000,19392550,,,31626725,432,
2016-10-04,6532,瑞耘,tpex,30.60,30.65,29.80,29.80,467000,14055250,,,31626725,336,
2016-10-05,6532,瑞耘,tpex,29.35,29.70,28.10,28.10,479000,13807050,,,31626725,336,
2016-10-06,6532,瑞耘,tpex,28.20,30.90,28.20,30.90,537000,16266250,2.80,,31626725,289,
2016-10-07,6532,瑞耘,tpex,31.30,32.00,29.60,30.00,861000,26388150,,,31626725,551,
2016-10-11,6532,瑞耘,tpex,30.30,32.60,29.70,32.00,1232000,38658500,2.00,,31626725,774,
2016-10-12,6532,瑞耘,tpex,32.00,35.20,32.00,35.20,2773000,94183950,3.20,,31626725,1463,
2016-10-13,6532,瑞耘,tpex,35.55,36.00,34.30,35.70,2110000,74022350,0.50,,31626725,1236,
2016-10-14,6532,瑞耘,tpex,35.25,35.35,33.40,34.30,1093000,37667750,,,31626725,752,
2016-10-17,6532,瑞耘,tpex,33.70,34.30,32.00,32.50,879000,28740800,,,31626725,590,
2016-10-18,6532,瑞耘,tpex,32.00,33.50,31.90,32.35,668000,21750400,,,31626725,453,
2016-10-19,6532,瑞耘,tpex,32.80,32.85,32.05,32.20,660000,21364850,,,31626725,409,
2016-10-20,6532,瑞耘,tpex,32.05,32.25,30.90,31.40,806000,25462650,,,31626725,479,
2016-10-21,6532,瑞耘,tpex,31.25,31.80,31.25,31.60,372000,11718750,0.20,,31626725,257,
2016-10-24,6532,瑞耘,tpex,31.85,33.00,31.85,32.20,361000,11682450,0.60,,31626725,270,
2016-10-25,6532,瑞耘,tpex,31.95,32.30,31.25,31.90,458000,14442350,,,31626725,308,
2016-10-26,6532,瑞耘,tpex,31.60,31.60,31.30,31.40,292000,9175450,,,31626725,172,
2016-10-27,6532,瑞耘,tpex,31.45,31.70,31.05,31.50,211000,6607500,0.10,,31626725,145,
2016-10-28,6532,瑞耘,tpex,31.20,31.30,30.90,30.90,234000,7278450,,,31626725,164,
2016-10-31,6532,瑞耘,tpex,30.90,30.90,30.10,30.15,265000,8039400,,,31626725,148,
2016-11-01,6532,瑞耘,tpex,29.65,30.20,29.60,29.80,202000,6029400,,,31626725,125,
2016-11-02,6532,瑞耘,tpex,29.65,31.00,29.50,29.75,231000,6975000,,,31626725,158,
2016-11-03,6532,瑞耘,tpex,29.75,30.65,28.55,29.50,183000,5365800,,,31626725,122,
2016-11-04,6532,瑞耘,tpex,29.50,29.90,29.00,29.20,128000,3758000,,,31626725,82,
2016-11-07,6532,瑞耘,tpex,29.40,29.95,29.10,29.10,119000,3495900,,,31626725,85,
2016-11-08,6532,瑞耘,tpex,29.55,29.55,27.50,28.50,283000,7980150,,,31626725,141,
2016-11-09,6532,瑞耘,tpex,27.80,27.80,25.65,25.65,682000,17989350,,,31626725,380,
2016-11-10,6532,瑞耘,tpex,26.00,26.25,25.80,26.10,413000,10736250,0.45,,31626725,216,
2016-11-11,6532,瑞耘,tpex,24.60,25.45,24.60,25.00,210000,5217700,,,31626725,113,
2016-11-14,6532,瑞耘,tpex,25.00,25.00,24.00,24.50,150000,3645600,,,31626725,85,
2016-11-15,6532,瑞耘,tpex,23.80,25.10,23.60,25.00,129000,3187050,0.50,,31626725,81,
2016-11-16,6532,瑞耘,tpex,25.00,25.30,24.45,25.00,123000,3047600,0.00,,31626725,78,
2016-11-17,6532,瑞耘,tpex,25.20,25.20,24.60,24.65,48000,1188700,,,31626725,33,
2016-11-18,6532,瑞耘,tpex,24.65,25.10,24.65,24.80,143000,3551000,0.15,,31626725,48,
2016-11-21,6532,瑞耘,tpex,24.80,24.95,24.65,24.80,92000,2284500,0.00,,31626725,47,
2016-11-22,6532,瑞耘,tpex,25.25,27.15,25.00,26.40,406000,10638550,1.60,,31626725,248,
2016-11-23,6532,瑞耘,tpex,25.75,25.75,25.20,25.20,142000,3615600,,,31626725,112,
2016-11-24,6532,瑞耘,tpex,25.20,25.25,24.45,24.45,157000,3894450,,,31626725,96,
2016-11-25,6532,瑞耘,tpex,24.45,24.45,23.70,24.00,334000,8001350,,,31626725,167,
2016-11-28,6532,瑞耘,tpex,24.20,24.70,24.00,24.35,142000,3443550,0.35,,31626725,94,
2016-11-29,6532,瑞耘,tpex,24.00,24.00,23.60,23.60,187000,4428850,,,31626725,100,
2016-11-30,6532,瑞耘,tpex,23.95,24.10,23.55,23.70,137000,3242950,0.10,,31626725,99,
2016-12-01,6532,瑞耘,tpex,23.70,23.95,23.50,23.80,131000,3100900,0.10,,31626725,80,
2016-12-02,6532,瑞耘,tpex,23.60,23.85,23.30,23.80,96000,2257400,0.00,,31626725,66,
2016-12-05,6532,瑞耘,tpex,23.70,24.30,23.70,24.00,60000,1444300,0.20,,31626725,42,
2016-12-06,6532,瑞耘,tpex,24.00,24.70,24.00,24.55,135000,3301950,0.55,,31626725,96,
2016-12-07,6532,瑞耘,tpex,24.80,27.00,24.80,26.65,771000,20339300,2.10,,31626725,377,
2016-12-08,6532,瑞耘,tpex,26.05,26.65,25.50,25.50,452000,11768100,,,31626725,270,
