date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,1714,和桐,twse,11.05,11.30,10.95,11.15,3611679,40183927,0.1,,958592688,954,,
2015-01-06,1714,和桐,twse,11.10,11.10,10.80,10.80,3165665,34493070,-0.35,,958592688,835,,
2015-01-07,1714,和桐,twse,10.75,10.90,10.75,10.80,2128312,23017052,0.0,,958592688,631,,
2015-01-08,1714,和桐,twse,11.00,11.10,10.80,10.80,1542514,16858843,0.0,,958592688,522,,
2015-01-09,1714,和桐,twse,11.00,11.00,10.80,10.85,1171437,12727505,0.05,,958592688,469,,
2015-01-12,1714,和桐,twse,11.00,11.15,11.00,11.10,3929172,43560034,0.25,,958592688,1072,,
2015-01-13,1714,和桐,twse,11.10,11.45,11.10,11.30,8165273,92593159,0.2,,958592688,2187,,
2015-01-14,1714,和桐,twse,11.30,11.30,11.05,11.15,2237229,24981825,-0.15,,958592688,734,,
2015-01-15,1714,和桐,twse,11.15,11.25,11.00,11.00,1575253,17472933,-0.15,,958592688,451,,
2015-01-16,1714,和桐,twse,11.00,11.10,10.65,10.70,2766597,29949504,-0.3,,958592688,838,,
2015-01-19,1714,和桐,twse,10.75,10.90,10.75,10.75,1357450,14695196,0.05,,958592688,380,,
2015-01-20,1714,和桐,twse,10.95,10.95,10.75,10.85,619344,6693859,0.1,,958592688,250,,
2015-01-21,1714,和桐,twse,10.85,10.85,10.70,10.70,1198089,12865844,-0.15,,958592688,581,,
2015-01-22,1714,和桐,twse,10.70,10.90,10.70,10.85,1020509,11046984,0.15,,958592688,427,,
2015-01-23,1714,和桐,twse,10.90,10.90,10.75,10.80,1145636,12379873,-0.05,,958592688,366,,
2015-01-26,1714,和桐,twse,10.70,10.75,10.50,10.60,2811950,29802340,-0.2,,958592688,750,,
2015-01-27,1714,和桐,twse,10.60,10.65,10.55,10.60,1245114,13199940,0.0,,958592688,346,,
2015-01-28,1714,和桐,twse,10.60,10.70,10.60,10.70,688249,7340689,0.1,,958592688,246,,
2015-01-29,1714,和桐,twse,10.70,10.75,10.60,10.70,639881,6825274,0.0,,958592688,220,,
2015-01-30,1714,和桐,twse,10.70,10.80,10.65,10.75,859062,9197698,0.05,,958592688,267,,
2015-02-02,1714,和桐,twse,10.75,10.75,10.60,10.60,608870,6495620,-0.15,,958592688,213,,
2015-02-03,1714,和桐,twse,10.60,10.65,10.55,10.55,711760,7550023,-0.05,,958592688,297,,
2015-02-04,1714,和桐,twse,10.60,10.65,10.55,10.55,774652,8201039,0.0,,958592688,297,,
2015-02-05,1714,和桐,twse,10.55,10.60,10.50,10.50,974848,10268494,-0.05,,958592688,331,,
2015-02-06,1714,和桐,twse,10.50,10.55,10.20,10.20,2144540,22239122,-0.3,,958592688,572,,
2015-02-09,1714,和桐,twse,10.20,10.35,10.20,10.35,1053052,10830373,0.15,,958592688,307,,
2015-02-10,1714,和桐,twse,10.35,10.40,10.25,10.25,782231,8069501,-0.1,,958592688,415,,
2015-02-11,1714,和桐,twse,10.25,10.30,10.10,10.20,1552369,15785197,-0.05,,958592688,552,,
2015-02-12,1714,和桐,twse,10.20,10.25,10.00,10.10,1858786,18678710,-0.1,,958592688,453,,
2015-02-13,1714,和桐,twse,10.10,10.15,10.05,10.15,1204101,12154307,0.05,,958592688,325,,
2015-02-24,1714,和桐,twse,10.20,10.20,10.05,10.10,1077392,10879073,-0.05,,958592688,425,,
2015-02-25,1714,和桐,twse,10.10,10.30,10.00,10.25,1881571,19108960,0.15,,958592688,483,,
2015-02-26,1714,和桐,twse,10.25,10.35,10.15,10.15,1059173,10827440,-0.1,,958592688,395,,
2015-03-02,1714,和桐,twse,10.20,10.30,10.10,10.15,1056431,10748586,0.0,,958592688,255,,
2015-03-03,1714,和桐,twse,10.15,10.20,10.05,10.05,628630,6355300,-0.1,,958592688,208,,
2015-03-04,1714,和桐,twse,10.05,10.10,10.00,10.05,1342789,13480389,0.0,,958592688,355,,
2015-03-05,1714,和桐,twse,10.05,10.20,10.05,10.15,1174370,11870329,0.1,,958592688,315,,
2015-03-06,1714,和桐,twse,10.15,10.20,10.10,10.15,983609,9985637,0.0,,958592688,304,,
2015-03-09,1714,和桐,twse,10.05,10.15,10.05,10.05,805578,8119695,-0.1,,958592688,300,,
2015-03-10,1714,和桐,twse,10.10,10.35,10.05,10.25,3903979,40101373,0.2,,958592688,952,,
2015-03-11,1714,和桐,twse,10.20,10.25,10.05,10.15,1275417,12915816,-0.1,,958592688,470,,
2015-03-12,1714,和桐,twse,10.15,10.15,10.05,10.05,1265546,12756515,-0.1,,958592688,413,,
2015-03-13,1714,和桐,twse,10.05,10.20,10.05,10.05,818274,8264890,0.0,,958592688,267,,
