date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2023-11-21,5292,華懋,twse,114.00,144.50,113.50,144.50,3455670,433482440,0.0,,34800000,2629,,
2023-11-22,5292,華懋,twse,135.00,150.50,132.00,144.00,2458792,346344330,-0.5,,34800000,2225,,
2023-11-23,5292,華懋,twse,141.50,147.00,137.00,141.00,1346719,190861055,-3.0,,34800000,1238,,
2023-11-24,5292,華懋,twse,140.00,142.50,135.00,137.50,862891,119807765,-3.5,,34800000,854,,
2023-11-27,5292,華懋,twse,139.50,157.00,139.50,155.50,2296302,338374669,18.0,,34800000,2076,,
2023-11-28,5292,華懋,twse,150.00,156.50,147.00,150.00,1791347,269753817,-5.5,,34800000,1665,,
2023-11-29,5292,華懋,twse,149.50,149.50,136.50,144.00,1682069,238988255,-6.0,,34800000,1681,,
2023-11-30,5292,華懋,twse,143.00,144.00,138.50,141.50,694628,98001419,-2.5,,34800000,730,,
2023-12-01,5292,華懋,twse,141.50,141.50,135.50,135.50,895250,123477273,-6.0,,34800000,991,,
2023-12-04,5292,華懋,twse,136.50,139.00,131.50,133.50,623629,84159180,-2.0,,34800000,690,,
2023-12-05,5292,華懋,twse,132.00,139.00,131.50,134.50,474356,64232293,1.0,,34800000,523,,
2023-12-06,5292,華懋,twse,137.50,147.50,136.50,146.50,1819785,262009623,12.0,,34800000,1780,,
2023-12-07,5292,華懋,twse,143.50,146.00,138.50,138.50,1055604,149184467,-8.0,,34800000,1205,,
2023-12-08,5292,華懋,twse,137.00,139.00,134.50,136.50,540870,73933879,-2.0,,34800000,692,,
2023-12-11,5292,華懋,twse,138.00,138.50,128.00,131.50,835862,109417563,-5.0,,34800000,945,,
2023-12-12,5292,華懋,twse,131.50,132.50,129.00,129.50,327087,42571076,-2.0,,34800000,481,,
2023-12-13,5292,華懋,twse,129.50,131.50,129.00,129.00,294217,38191790,-0.5,,34800000,376,,
2023-12-14,5292,華懋,twse,129.50,129.50,125.00,126.00,417890,52899008,-3.0,,34800000,689,,
