date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-08-26,00411A,主動統一前沿科技,tpex,9.54,9.67,9.54,9.65,67010000,643237260,0.20,,744076000,5605,,,1
2026-08-27,00411A,主動統一前沿科技,tpex,9.86,9.87,9.78,9.82,29039000,285652930,0.17,,744076000,3928,,,1
2026-08-28,00411A,主動統一前沿科技,tpex,9.90,9.90,9.82,9.84,26083000,257466900,0.02,,701076000,2960,,,1
2026-08-31,00411A,主動統一前沿科技,tpex,9.64,9.64,9.51,9.61,29899000,286236790,-0.23,,677576000,4551,,,1
2026-09-01,00411A,主動統一前沿科技,tpex,9.71,9.71,9.67,9.69,12053000,116848500,0.08,,669076000,1640,,,1
2026-09-02,00411A,主動統一前沿科技,tpex,9.61,9.61,9.50,9.50,19835000,188792730,-0.19,,660076000,4037,,,1
2026-09-03,00411A,主動統一前沿科技,tpex,9.59,9.59,9.48,9.48,13752000,131330520,-0.02,,654576000,1638,,,1
2026-09-04,00411A,主動統一前沿科技,tpex,9.68,9.81,9.66,9.81,21532000,209408990,0.33,,649076000,1781,,,1
2026-09-07,00411A,主動統一前沿科技,tpex,9.88,9.90,9.81,9.81,11311000,111354010,0.00,,632076000,1350,,,1
2026-09-08,00411A,主動統一前沿科技,tpex,9.87,9.87,9.76,9.76,16714000,163998340,-0.05,,632076000,1152,,,1
2026-09-09,00411A,主動統一前沿科技,tpex,9.89,9.99,9.89,9.95,25512000,254027120,0.19,,610576000,1867,,,1
2026-09-10,00411A,主動統一前沿科技,tpex,9.90,9.92,9.83,9.89,10875000,107432230,-0.06,,594076000,971,,,1
2026-09-11,00411A,主動統一前沿科技,tpex,9.77,9.77,9.70,9.72,11598000,112665930,-0.17,,585576000,1260,,,1
2026-09-14,00411A,主動統一前沿科技,tpex,9.57,9.70,9.46,9.68,20319000,195198960,-0.04,,583076000,1087,,,1
2026-09-15,00411A,主動統一前沿科技,tpex,9.68,9.72,9.62,9.64,5715000,55279240,-0.04,,563576000,682,,,1
2026-09-16,00411A,主動統一前沿科技,tpex,9.58,9.69,9.58,9.66,5497000,52999700,0.02,,563576000,500,,,1
2026-09-17,00411A,主動統一前沿科技,tpex,9.90,9.97,9.88,9.91,16475000,163571610,0.25,,560576000,1441,,,1
2026-09-18,00411A,主動統一前沿科技,tpex,9.99,10.15,9.99,10.13,89745000,902533770,0.22,,552576000,4519,,,1
2026-09-21,00411A,主動統一前沿科技,tpex,10.10,10.25,10.10,10.22,30314000,308742090,0.09,,530576000,2052,,,1
2026-09-22,00411A,主動統一前沿科技,tpex,10.45,10.53,10.45,10.48,35671000,374046980,0.26,,489076000,2369,,,1
2026-09-23,00411A,主動統一前沿科技,tpex,10.60,10.60,10.48,10.50,14079000,148078160,0.02,,473576000,1271,,,1
