date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6555,榮炭,emerging,,14.55,14.1,14.2,36339,516014,-0.03,,,,均價/額推算,,1
2026-09-04,6555,榮炭,emerging,,14.55,14.05,14.12,40830,576520,-0.08,,,,均價/額推算,,1
2026-09-07,6555,榮炭,emerging,,14.8,14.2,14.6,50940,743724,0.48,,,,均價/額推算,,1
2026-09-08,6555,榮炭,emerging,,15.15,14.45,14.53,8322,120919,-0.07,,,,均價/額推算,,1
2026-09-09,6555,榮炭,emerging,,15.25,14.95,15.14,34025,515138,0.61,,,,均價/額推算,,1
2026-09-11,6555,榮炭,emerging,,15,13.8,14.23,191992,2732046,-0.82,,,,均價/額推算,14,1
2026-09-14,6555,榮炭,emerging,,14.3,13,13.55,95880,1299174,-0.68,,,,均價/額推算,14.3,1
2026-09-15,6555,榮炭,emerging,,13.95,13.25,13.57,27236,369593,0.02,,,,均價/額推算,13.3,1
2026-09-16,6555,榮炭,emerging,,13.85,13.25,13.44,35239,473612,-0.13,,,,均價/額推算,13.85,1
2026-09-17,6555,榮炭,emerging,,14.1,13.85,13.99,39001,545624,0.55,,,,均價/額推算,14.1,1
2026-09-18,6555,榮炭,emerging,,14.05,13.6,13.77,53221,732853,-0.22,,,,均價/額推算,14.05,1
2026-09-21,6555,榮炭,emerging,,13.95,13.15,13.42,231857,3111521,-0.35,,,,均價/額推算,13.6,1
2026-09-22,6555,榮炭,emerging,,13.4,12.2,12.64,720834,9111342,-0.78,,,,均價/額推算,12.25,1
2026-09-23,6555,榮炭,emerging,,12.8,12,12.35,278175,3435461,-0.29,,,,均價/額推算,12.2,1
2026-09-24,6555,榮炭,emerging,,12.4,11.9,12.05,164064,1976971,-0.30,,,,均價/額推算,12,1
2026-09-25,6555,榮炭,emerging,,12.4,11.9,12.05,164064,1976971,-0.30,,,,均價/額推算,12,1
