date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,4573,高明鐵,emerging,,704,618,656.05,2683659,1760614487,-5.06,,,,均價/額推算,,1
2026-09-04,4573,高明鐵,emerging,,654,578,605.59,2020981,1223885884,-50.46,,,,均價/額推算,,1
2026-09-07,4573,高明鐵,emerging,,646,582,616.58,1482364,913995995,10.99,,,,均價/額推算,,1
2026-09-08,4573,高明鐵,emerging,,681,620,653.53,1628526,1064290597,36.95,,,,均價/額推算,,1
2026-09-09,4573,高明鐵,emerging,,674,633,649.71,995146,646556308,-3.82,,,,均價/額推算,,1
2026-09-11,4573,高明鐵,emerging,,649,606,625.55,1149595,719129152,5.07,,,,均價/額推算,625,1
2026-09-14,4573,高明鐵,emerging,,630,575,593.39,1092001,647982473,-32.16,,,,均價/額推算,588,1
2026-09-15,4573,高明鐵,emerging,,593,551,569.2,1000134,569276273,-24.19,,,,均價/額推算,559,1
2026-09-16,4573,高明鐵,emerging,,628,557,604.67,982282,593956457,35.47,,,,均價/額推算,626,1
2026-09-17,4573,高明鐵,emerging,,655,607,630.58,793648,500458556,25.91,,,,均價/額推算,614,1
2026-09-18,4573,高明鐵,emerging,,679,607,657.01,1594616,1047678658,26.43,,,,均價/額推算,679,1
