date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,3584,介面,twse,18.05,18.60,17.90,18.50,1011557,18501602,0.45,,137668170,419,,,1
2015-01-06,3584,介面,twse,18.20,18.35,18.05,18.25,538878,9791871,-0.25,,137668170,293,,,1
2015-01-07,3584,介面,twse,18.25,18.80,18.15,18.60,2066773,38351234,0.35,,137668170,911,,,1
2015-01-08,3584,介面,twse,19.90,19.90,19.90,19.90,1911418,38037209,1.3,up,137668170,636,,,1
2015-01-09,3584,介面,twse,21.25,21.25,20.45,20.70,7505642,156392577,0.8,,137668170,2807,,,1
2015-01-12,3584,介面,twse,20.45,20.90,20.15,20.25,2452192,50016084,-0.45,,137668170,994,,,1
2015-01-13,3584,介面,twse,20.35,20.60,20.00,20.00,1254923,25468046,-0.25,,137668170,595,,,1
2015-01-14,3584,介面,twse,20.00,20.15,19.50,19.70,2364571,46869644,-0.3,,137668170,970,,,1
2015-01-15,3584,介面,twse,19.70,20.00,19.50,19.95,998483,19769732,0.25,,137668170,464,,,1
2015-01-16,3584,介面,twse,20.10,20.10,19.55,19.55,1036872,20511894,-0.4,,137668170,476,,,1
2015-01-19,3584,介面,twse,19.65,19.90,19.20,19.35,1674369,32686831,-0.2,,137668170,562,,,1
2015-01-20,3584,介面,twse,19.45,20.05,19.35,19.95,956015,18856194,0.6,,137668170,406,,,1
2015-01-21,3584,介面,twse,20.15,20.20,19.50,19.50,624133,12283288,-0.45,,137668170,293,,,1
2015-01-22,3584,介面,twse,19.65,20.15,19.55,19.80,1184240,23562373,0.3,,137668170,489,,,1
2015-01-23,3584,介面,twse,19.60,19.90,19.50,19.50,699964,13766795,-0.3,,137668170,351,,,1
2015-01-26,3584,介面,twse,19.65,19.70,19.40,19.40,402553,7860780,-0.1,,137668170,191,,,1
2015-01-27,3584,介面,twse,19.80,19.80,19.50,19.65,427306,8402374,0.25,,137668170,203,,,1
2015-01-28,3584,介面,twse,20.10,20.20,19.60,19.60,1254329,24985710,-0.05,,137668170,613,,,1
2015-01-29,3584,介面,twse,19.60,19.85,19.60,19.65,403204,7939486,0.05,,137668170,189,,,1
2015-01-30,3584,介面,twse,19.75,19.85,19.40,19.40,497721,9706282,-0.25,,137668170,261,,,1
2015-02-02,3584,介面,twse,19.40,19.50,18.80,18.80,790811,15057440,-0.6,,137668170,379,,,1
2015-02-03,3584,介面,twse,18.90,18.95,18.80,18.80,383306,7230619,0.0,,137668170,208,,,1
2015-02-04,3584,介面,twse,18.90,18.95,18.70,18.70,488576,9193311,-0.1,,137668170,207,,,1
2015-02-05,3584,介面,twse,18.70,18.80,18.60,18.70,247066,4625725,0.0,,137668170,125,,,1
2015-02-06,3584,介面,twse,18.60,18.75,18.60,18.70,250475,4672679,0.0,,137668170,129,,,1
2015-02-09,3584,介面,twse,17.85,18.15,17.55,17.60,1229444,21838281,-1.1,,137668170,580,,,1
2015-02-10,3584,介面,twse,17.50,17.70,17.40,17.45,718569,12602068,-0.15,,137668170,346,,,1
2015-02-11,3584,介面,twse,17.50,17.65,17.45,17.45,570256,10005972,0.0,,137668170,299,,,1
2015-02-12,3584,介面,twse,17.50,17.60,17.15,17.20,398305,6888600,-0.25,,137668170,252,,,1
2015-02-13,3584,介面,twse,17.30,17.35,17.10,17.10,502393,8652855,-0.1,,137668170,239,,,1
2015-02-24,3584,介面,twse,17.10,17.35,17.10,17.25,700896,12060661,0.15,,140668170,293,,,1
