date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2022-07-26,2887Z1,台新新光己特,twse,16.35,17.10,15.95,16.80,13289789,218293804,0.0,,,661,
2022-07-27,2887Z1,台新新光己特,twse,16.60,16.70,16.50,16.60,1525999,25325145,-0.2,,,317,
2022-07-28,2887Z1,台新新光己特,twse,16.55,16.65,16.45,16.55,1691582,28046807,-0.05,,,217,
2022-07-29,2887Z1,台新新光己特,twse,16.55,16.70,16.55,16.60,1858512,30923564,0.05,,,158,
2022-08-01,2887Z1,台新新光己特,twse,16.60,16.80,16.55,16.65,1114281,18539126,0.05,,,138,
2022-08-02,2887Z1,台新新光己特,twse,16.65,16.70,16.65,16.65,745830,12418547,0.0,,,72,
2022-08-03,2887Z1,台新新光己特,twse,16.65,16.75,16.65,16.70,427919,7138866,0.05,,,70,
2022-08-04,2887Z1,台新新光己特,twse,16.70,16.75,16.70,16.70,722522,12066883,0.0,,,69,
2022-08-05,2887Z1,台新新光己特,twse,16.75,16.85,16.75,16.75,561832,9439090,0.05,,,75,
2022-08-08,2887Z1,台新新光己特,twse,16.80,16.80,16.70,16.70,913279,15274235,-0.05,,,87,
2022-08-09,2887Z1,台新新光己特,twse,16.75,16.80,16.70,16.80,457567,7686570,0.1,,,51,
2022-08-10,2887Z1,台新新光己特,twse,16.80,17.00,16.80,16.95,619154,10448203,0.15,,,73,
2022-08-11,2887Z1,台新新光己特,twse,17.00,17.40,16.95,17.20,1981112,34143314,0.25,,,134,
2022-08-12,2887Z1,台新新光己特,twse,17.20,17.35,17.20,17.25,1956842,33826991,0.05,,,89,
2022-08-15,2887Z1,台新新光己特,twse,17.25,17.30,17.25,17.25,230358,3973940,0.0,,,62,
2022-08-16,2887Z1,台新新光己特,twse,17.25,17.30,17.25,17.25,822756,14193045,0.0,,,75,
2022-08-17,2887Z1,台新新光己特,twse,17.25,17.30,17.20,17.20,1242274,21428890,-0.05,,,66,
2022-08-18,2887Z1,台新新光己特,twse,17.25,17.25,17.20,17.25,535459,9237459,0.05,,,54,
2022-08-19,2887Z1,台新新光己特,twse,17.25,17.30,17.25,17.30,752227,12976147,0.05,,,45,
2022-08-22,2887Z1,台新新光己特,twse,17.25,17.30,17.20,17.20,1023297,17642087,-0.1,,,70,
2022-08-23,2887Z1,台新新光己特,twse,17.20,17.25,17.20,17.25,1136395,19546155,0.05,,,45,
2022-08-24,2887Z1,台新新光己特,twse,17.20,17.20,17.15,17.20,1175713,20199534,-0.05,,,42,
2022-08-25,2887Z1,台新新光己特,twse,17.20,17.20,17.15,17.20,1185512,20391049,0.0,,,35,
