date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,2245,詠勝昌*,emerging,,25,24.5,24.79,5090,126181,0.89,,,,均價/額推算,,1
2026-09-04,2245,詠勝昌*,emerging,,24.85,24.85,24.85,1010,25098,0.06,,,,均價/額推算,,1
2026-09-07,2245,詠勝昌*,emerging,,24.85,24.85,24.85,1,25,0.00,,,,均價/額推算,,1
2026-09-08,2245,詠勝昌*,emerging,,24.2,23.7,24.01,15203,365024,-0.84,,,,均價/額推算,,1
2026-09-09,2245,詠勝昌*,emerging,,24.1,23.65,23.81,6250,148812,-0.20,,,,均價/額推算,,1
2026-09-11,2245,詠勝昌*,emerging,,23.85,22.85,23.68,6181,146366,-0.02,,,,均價/額推算,23.7,1
2026-09-14,2245,詠勝昌*,emerging,,23.65,22.8,22.97,10551,242356,-0.71,,,,均價/額推算,23.65,1
2026-09-15,2245,詠勝昌*,emerging,,23.65,23.65,23.65,1,24,0.68,,,,均價/額推算,23.65,1
2026-09-16,2245,詠勝昌*,emerging,,23.65,23.65,23.65,302,7142,0.00,,,,均價/額推算,23.65,1
2026-09-17,2245,詠勝昌*,emerging,,23.75,23.75,23.75,111,2636,0.10,,,,均價/額推算,23.75,1
2026-09-18,2245,詠勝昌*,emerging,,23.8,22.75,22.86,5007,114460,-0.89,,,,均價/額推算,23.6,1
2026-09-21,2245,詠勝昌*,emerging,,23.6,22.75,23.58,51,1203,0.72,,,,均價/額推算,23.6,1
2026-09-22,2245,詠勝昌*,emerging,,23.65,23.65,23.65,1050,24832,0.07,,,,均價/額推算,23.65,1
2026-09-23,2245,詠勝昌*,emerging,,23.8,22.75,22.85,1100,25135,-0.80,,,,均價/額推算,23.8,1
2026-09-24,2245,詠勝昌*,emerging,,23.8,23.8,23.8,1,24,0.95,,,,均價/額推算,23.8,1
2026-09-25,2245,詠勝昌*,emerging,,23.8,23.8,23.8,1,24,0.95,,,,均價/額推算,23.8,1
