date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-11-14,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-21,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-22,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-23,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-26,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-27,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-28,00759B,FH製藥債,tpex,60.10,60.10,60.10,60.10,2000,120200,0.00,down,65025000,2,
2018-11-29,00759B,FH製藥債,tpex,60.25,60.25,60.25,60.25,2000,120500,0.15,up,65025000,2,
2018-11-30,00759B,FH製藥債,tpex,60.25,60.25,60.25,60.25,2000,120500,0.00,down,65025000,2,
2018-12-03,00759B,FH製藥債,tpex,60.25,60.25,60.25,60.25,2000,120500,0.00,down,65025000,2,
2018-12-04,00759B,FH製藥債,tpex,60.25,60.25,60.25,60.25,2000,120500,0.00,down,65025000,2,
2018-12-05,00759B,FH製藥債,tpex,60.95,60.95,60.95,60.95,2000,121900,0.70,up,65025000,2,
2018-12-06,00759B,FH製藥債,tpex,61.05,61.05,61.05,61.05,2000,122100,0.10,up,65025000,2,
2018-12-10,00759B,FH製藥債,tpex,61.15,61.15,61.15,61.15,2000,122300,0.10,up,82525000,2,
2018-12-11,00759B,FH製藥債,tpex,61.15,61.15,61.15,61.15,2000,122300,0.00,down,82525000,2,
2018-12-12,00759B,FH製藥債,tpex,61.15,61.15,61.15,61.15,2000,122300,0.00,down,99025000,2,
2018-12-13,00759B,FH製藥債,tpex,61.45,61.45,61.45,61.45,2000,122900,0.30,up,115525000,2,
2018-12-14,00759B,FH製藥債,tpex,61.55,61.55,61.55,61.55,2000,123100,0.10,up,115525000,2,
2018-12-17,00759B,FH製藥債,tpex,61.70,61.70,61.70,61.70,2000,123400,0.15,up,115525000,2,
2018-12-18,00759B,FH製藥債,tpex,61.85,61.85,61.85,61.85,2000,123700,0.15,up,115525000,2,
2018-12-19,00759B,FH製藥債,tpex,61.90,61.90,61.90,61.90,40000,2476000,0.05,up,115525000,2,
2018-12-20,00759B,FH製藥債,tpex,62.50,62.50,62.50,62.50,80000,5000000,0.60,up,115525000,4,
2018-12-21,00759B,FH製藥債,tpex,62.45,62.45,61.80,61.80,120000,7442000,-0.70,,115525000,6,
2018-12-22,00759B,FH製藥債,tpex,61.90,61.90,61.90,61.90,80000,4952000,0.10,up,116525000,4,
2018-12-24,00759B,FH製藥債,tpex,61.65,61.65,61.65,61.65,80000,4932000,-0.25,down,116525000,4,
2018-12-25,00759B,FH製藥債,tpex,61.65,61.65,61.65,61.65,80000,4932000,0.00,down,116525000,4,
2018-12-26,00759B,FH製藥債,tpex,61.75,61.75,61.75,61.75,80000,4940000,0.10,up,116525000,4,
2018-12-27,00759B,FH製藥債,tpex,61.40,61.40,61.40,61.40,100000,6140000,-0.35,down,116525000,4,
2018-12-28,00759B,FH製藥債,tpex,61.55,61.55,61.40,61.40,97000,5955950,0.00,,116525000,5,
2019-01-02,00759B,FH製藥債,tpex,61.40,61.40,61.40,61.40,80000,4912000,0.00,down,116525000,4,
2019-01-03,00759B,FH製藥債,tpex,62.20,62.20,61.70,61.70,103000,6406100,0.30,,116525000,7,
2019-01-04,00759B,FH製藥債,tpex,62.65,62.65,62.65,62.65,102000,6390300,0.95,up,116525000,6,
2019-01-07,00759B,FH製藥債,tpex,61.75,61.75,61.75,61.75,102000,6298500,-0.90,down,116525000,6,
2019-01-08,00759B,FH製藥債,tpex,61.95,61.95,61.95,61.95,102000,6318900,0.20,up,116525000,6,
2019-01-09,00759B,FH製藥債,tpex,61.90,61.90,61.90,61.90,102000,6313800,-0.05,down,116525000,6,
2019-01-10,00759B,FH製藥債,tpex,61.90,61.90,61.90,61.90,103000,6375700,0.00,down,116525000,7,
2019-01-11,00759B,FH製藥債,tpex,61.60,61.60,61.60,61.60,102000,6283200,-0.30,down,116525000,6,
2019-01-14,00759B,FH製藥債,tpex,61.60,61.60,61.60,61.60,102000,6283200,0.00,down,116525000,6,
2019-01-15,00759B,FH製藥債,tpex,61.50,61.50,61.50,61.50,102000,6273000,-0.10,down,116525000,6,
2019-01-16,00759B,FH製藥債,tpex,61.40,61.40,61.40,61.40,102000,6262800,-0.10,down,116525000,6,
2019-01-17,00759B,FH製藥債,tpex,61.40,61.40,61.40,61.40,102000,6262800,0.00,down,116525000,6,
2019-01-18,00759B,FH製藥債,tpex,61.50,61.50,61.50,61.50,102000,6273000,0.10,up,116525000,6,
2019-01-21,00759B,FH製藥債,tpex,61.70,61.70,61.70,61.70,102000,6293400,0.20,up,116525000,6,
2019-01-22,00759B,FH製藥債,tpex,61.75,61.75,61.75,61.75,102000,6298500,0.05,up,116525000,6,
2019-01-23,00759B,FH製藥債,tpex,62.25,62.25,62.25,62.25,102000,6349500,0.50,up,116525000,6,
2019-01-24,00759B,FH製藥債,tpex,62.30,62.30,62.30,62.30,102000,6354600,0.05,up,117525000,6,
2019-01-25,00759B,FH製藥債,tpex,62.70,62.70,62.70,62.70,102000,6395400,0.40,up,117525000,6,
2019-01-28,00759B,FH製藥債,tpex,62.40,62.40,62.40,62.40,102000,6364800,-0.30,down,117525000,6,
2019-01-29,00759B,FH製藥債,tpex,62.60,62.60,62.60,62.60,102000,6385200,0.20,up,117525000,6,
2019-01-30,00759B,FH製藥債,tpex,62.80,62.80,62.80,62.80,102000,6405600,0.20,up,117525000,6,
2019-02-11,00759B,FH製藥債,tpex,62.90,62.90,62.90,62.90,102000,6415800,0.10,up,117525000,6,
2019-02-12,00759B,FH製藥債,tpex,63.60,63.60,63.60,63.60,102000,6487200,0.70,up,117525000,6,
2019-02-13,00759B,FH製藥債,tpex,63.80,63.80,63.40,63.40,103000,6530600,-0.20,,117525000,7,
2019-02-14,00759B,FH製藥債,tpex,63.30,63.30,63.30,63.30,102000,6456600,-0.10,down,117525000,6,
2019-02-15,00759B,FH製藥債,tpex,63.30,63.30,63.30,63.30,102000,6456600,0.00,down,117525000,6,
2019-02-18,00759B,FH製藥債,tpex,63.40,63.40,63.40,63.40,102000,6466800,0.10,up,117525000,6,
2019-02-19,00759B,FH製藥債,tpex,63.45,63.45,63.45,63.45,102000,6471900,0.05,up,117525000,6,
2019-02-20,00759B,FH製藥債,tpex,63.45,63.45,63.45,63.45,102000,6471900,0.00,down,117525000,6,
