date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,1480,東盟開發,emerging,,7.9,7.87,7.88,5000,39400,-0.07,,,,均價/額推算,,1
2026-09-04,1480,東盟開發,emerging,,7.99,7.87,7.96,11000,87560,0.08,,,,均價/額推算,,1
2026-09-07,1480,東盟開發,emerging,,7.99,7.99,7.99,1126,8997,0.03,,,,均價/額推算,,1
2026-09-08,1480,東盟開發,emerging,,7.99,7.99,7.99,1000,7990,0.00,,,,均價/額推算,,1
2026-09-09,1480,東盟開發,emerging,,7.99,7.86,7.88,14111,111195,-0.11,,,,均價/額推算,,1
2026-09-11,1480,東盟開發,emerging,,7.95,7.95,7.95,1000,7950,0.00,,,,均價/額推算,7.95,1
2026-09-14,1480,東盟開發,emerging,,7.95,7.68,7.7,31000,238700,-0.25,,,,均價/額推算,7.95,1
2026-09-15,1480,東盟開發,emerging,,7.67,7.67,7.67,5000,38350,-0.03,,,,均價/額推算,7.67,1
2026-09-16,1480,東盟開發,emerging,,7.79,7.6,7.65,25000,191250,-0.02,,,,均價/額推算,7.79,1
2026-09-17,1480,東盟開發,emerging,,7.8,7.8,7.8,5,39,0.15,,,,均價/額推算,7.8,1
2026-09-18,1480,東盟開發,emerging,,7.57,7.45,7.49,58005,434457,-0.31,,,,均價/額推算,7.5,1
2026-09-21,1480,東盟開發,emerging,,7.56,7.5,7.53,46000,346380,0.04,,,,均價/額推算,7.55,1
2026-09-22,1480,東盟開發,emerging,,7.62,7.4,7.51,20000,150200,-0.02,,,,均價/額推算,7.62,1
2026-09-23,1480,東盟開發,emerging,,7.63,7.56,7.59,35000,265650,0.08,,,,均價/額推算,7.56,1
