date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-08-03,00410A,主動永豐科技趨勢,twse,9.98,10.22,9.91,10.10,140941803,1420671710,0.05,,,6092,
2026-08-04,00410A,主動永豐科技趨勢,twse,10.14,10.47,10.12,10.41,37946054,392481960,0.31,,,1504,
2026-08-05,00410A,主動永豐科技趨勢,twse,10.85,10.89,10.68,10.70,18081548,195178789,0.29,,,1402,
2026-08-06,00410A,主動永豐科技趨勢,twse,10.65,10.93,10.60,10.88,20545153,221927583,0.18,,,1103,
2026-08-07,00410A,主動永豐科技趨勢,twse,10.86,10.95,10.53,10.57,10427760,111540216,-0.31,,,1042,
2026-08-10,00410A,主動永豐科技趨勢,twse,10.66,10.90,10.66,10.75,12943942,139794139,0.18,,,685,
2026-08-11,00410A,主動永豐科技趨勢,twse,10.70,10.79,10.58,10.79,3712766,39732302,0.04,,,496,
2026-08-12,00410A,主動永豐科技趨勢,twse,10.80,11.09,10.80,11.09,10459226,115274835,0.3,,,996,
2026-08-13,00410A,主動永豐科技趨勢,twse,11.30,11.44,11.27,11.31,5298253,60101374,0.22,,,1017,
2026-08-14,00410A,主動永豐科技趨勢,twse,11.41,11.57,11.37,11.43,6339617,72808298,0.12,,,999,
2026-08-17,00410A,主動永豐科技趨勢,twse,11.55,11.64,11.47,11.59,5582326,64682096,0.16,,,861,
2026-08-18,00410A,主動永豐科技趨勢,twse,11.57,11.75,11.35,11.35,7523211,86354383,-0.24,,,1352,
2026-08-19,00410A,主動永豐科技趨勢,twse,11.10,11.30,10.98,11.20,5238311,58521120,-0.15,,,959,
2026-08-20,00410A,主動永豐科技趨勢,twse,11.36,11.42,11.11,11.31,2666300,30039721,0.11,,,507,
2026-08-21,00410A,主動永豐科技趨勢,twse,11.26,11.33,11.10,11.17,3798250,42451750,-0.14,,,813,
2026-08-24,00410A,主動永豐科技趨勢,twse,11.17,11.30,11.04,11.04,2779389,30981486,-0.13,,,705,
2026-08-25,00410A,主動永豐科技趨勢,twse,10.93,11.29,10.75,11.29,5120542,55811512,0.25,,,772,
2026-08-26,00410A,主動永豐科技趨勢,twse,11.28,11.73,11.25,11.73,7774516,90015546,0.44,,,904,
2026-08-27,00410A,主動永豐科技趨勢,twse,11.84,12.15,11.81,12.10,16392070,197753569,0.37,,,1796,
2026-08-28,00410A,主動永豐科技趨勢,twse,12.18,12.25,12.11,12.17,12496747,152151320,0.07,,,1312,
2026-08-31,00410A,主動永豐科技趨勢,twse,12.00,12.22,11.90,12.22,13999372,168797193,0.05,,,1584,
2026-09-01,00410A,主動永豐科技趨勢,twse,12.30,12.61,12.30,12.57,11703046,146588140,0.35,,,1412,
2026-09-02,00410A,主動永豐科技趨勢,twse,12.46,12.46,12.30,12.31,9437113,116846020,-0.26,,,1686,
2026-09-03,00410A,主動永豐科技趨勢,twse,12.40,12.40,11.83,11.84,14494245,175692754,-0.47,,,2452,
2026-09-04,00410A,主動永豐科技趨勢,twse,12.16,12.19,11.75,12.18,10194523,122291866,0.34,,,1445,
