date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7869,宏于電機,emerging,,377.5,362.5,364.65,4926,1796266,-13.85,,,,均價/額推算,,1
2026-09-04,7869,宏于電機,emerging,,376.5,361.5,368.32,450,165744,3.67,,,,均價/額推算,,1
2026-09-07,7869,宏于電機,emerging,,376,361.5,361.6,3034,1097094,-6.72,,,,均價/額推算,,1
2026-09-08,7869,宏于電機,emerging,,376,359.5,360.84,3696,1333665,-0.76,,,,均價/額推算,,1
2026-09-09,7869,宏于電機,emerging,,376,359.5,366.43,3010,1102954,5.59,,,,均價/額推算,,1
2026-09-11,7869,宏于電機,emerging,,375,359.5,369.7,1651,610375,-5.02,,,,均價/額推算,370,1
2026-09-14,7869,宏于電機,emerging,,375,359.5,360.23,4376,1576366,-9.47,,,,均價/額推算,362,1
2026-09-15,7869,宏于電機,emerging,,374,359,366.39,8401,3078042,6.16,,,,均價/額推算,359.5,1
2026-09-16,7869,宏于電機,emerging,,372.5,359.5,368.99,4006,1478174,2.60,,,,均價/額推算,371,1
2026-09-17,7869,宏于電機,emerging,,370,359,368.55,5237,1930096,-0.44,,,,均價/額推算,370,1
2026-09-18,7869,宏于電機,emerging,,370,359.5,363.55,675,245396,-5.00,,,,均價/額推算,369.5,1
2026-09-21,7869,宏于電機,emerging,,369,360,365.02,2972,1084839,1.47,,,,均價/額推算,368,1
2026-09-22,7869,宏于電機,emerging,,367.5,352,358.97,13886,4984657,-6.05,,,,均價/額推算,352,1
2026-09-23,7869,宏于電機,emerging,,361.5,350,354.06,2542,900021,-4.91,,,,均價/額推算,355,1
2026-09-24,7869,宏于電機,emerging,,360.5,346,350.79,7643,2681088,-3.27,,,,均價/額推算,360.5,1
