date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2016-09-08,6542,隆中,tpex,108.00,108.50,90.00,99.80,1306000,135400400,,,30000600,640,
2016-09-09,6542,隆中,tpex,99.20,103.00,98.00,101.50,254000,25390800,1.70,,30000600,207,
2016-09-10,6542,隆中,tpex,99.20,101.00,98.60,100.00,100000,9982800,,,30000600,85,
2016-09-12,6542,隆中,tpex,100.00,101.50,98.70,98.70,173000,17249900,,,30000600,120,
2016-09-13,6542,隆中,tpex,99.90,100.00,92.50,93.50,282000,26792700,,,30000600,189,
2016-09-14,6542,隆中,tpex,94.00,94.50,92.00,93.20,136000,12699700,,,30000600,92,
2016-09-19,6542,隆中,tpex,93.50,93.60,90.50,90.70,178000,16344800,,,30000600,138,
2016-09-20,6542,隆中,tpex,90.40,93.10,90.20,92.50,108000,9940100,1.80,,30000600,91,
2016-09-21,6542,隆中,tpex,92.00,92.20,90.30,91.50,100000,9118400,,,30000600,73,
2016-09-22,6542,隆中,tpex,92.00,92.00,91.30,91.40,28000,2563100,,,30000600,26,
2016-09-23,6542,隆中,tpex,91.90,92.00,91.10,91.40,27000,2469900,0.00,,30000600,24,
2016-09-26,6542,隆中,tpex,91.10,91.50,90.00,90.40,78000,7071700,,,30000600,54,
2016-09-29,6542,隆中,tpex,90.00,90.00,88.90,89.00,133000,11863000,,,30000600,97,
2016-09-30,6542,隆中,tpex,89.30,89.50,87.60,88.10,68000,6018100,,,30000600,54,
2016-10-03,6542,隆中,tpex,88.10,88.10,84.00,84.00,155000,13332200,,,30000600,128,
2016-10-04,6542,隆中,tpex,84.00,90.00,82.60,87.90,158000,13778400,3.90,,30000600,128,
2016-10-05,6542,隆中,tpex,86.80,87.70,85.80,86.10,52000,4494800,,,30000600,48,
2016-10-06,6542,隆中,tpex,86.80,86.80,84.60,86.00,36000,3082000,,,30000600,33,
2016-10-07,6542,隆中,tpex,85.00,85.40,83.20,83.50,55000,4608000,,,30000600,46,
2016-10-11,6542,隆中,tpex,82.60,82.60,79.50,80.00,92000,7392500,,,30000600,67,
2016-10-12,6542,隆中,tpex,80.00,82.50,77.00,82.00,110000,8785600,2.00,,30000600,77,
2016-10-13,6542,隆中,tpex,81.80,81.80,80.60,80.60,32000,2595900,,,30000600,20,
2016-10-14,6542,隆中,tpex,80.00,80.90,80.00,80.10,43000,3451800,,,30000600,29,
2016-10-17,6542,隆中,tpex,80.20,81.50,79.50,81.00,36000,2909800,0.90,,30000600,19,
2016-10-18,6542,隆中,tpex,81.50,81.60,81.00,81.00,23000,1870500,0.00,,30000600,19,
2016-10-19,6542,隆中,tpex,81.00,85.00,81.00,83.80,70000,5797400,2.80,,30000600,58,
