date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-02-04,00984D,主動聯博全球非投,twse,9.99,10.02,9.99,10.01,11574615,115800902,0.01,,,1115,
2026-02-05,00984D,主動聯博全球非投,twse,10.02,10.02,10.00,10.01,7567055,75724129,0.0,,,463,
2026-02-06,00984D,主動聯博全球非投,twse,10.01,10.01,9.98,10.01,6851592,68490764,0.0,,,446,
2026-02-09,00984D,主動聯博全球非投,twse,10.01,10.02,10.00,10.01,3119648,31232463,0.0,,,250,
2026-02-10,00984D,主動聯博全球非投,twse,10.01,10.01,10.00,10.01,2361652,23625887,0.0,,,207,
2026-02-11,00984D,主動聯博全球非投,twse,10.00,10.01,9.98,9.99,9414614,94096665,-0.02,,,502,
2026-02-23,00984D,主動聯博全球非投,twse,10.00,10.01,9.98,10.00,2526637,25252150,0.01,,,302,
2026-02-24,00984D,主動聯博全球非投,twse,9.98,9.99,9.97,9.97,3069249,30616897,-0.03,,,546,
2026-02-25,00984D,主動聯博全球非投,twse,9.97,10.00,9.91,9.92,11949172,118828495,-0.05,,,1533,
2026-02-26,00984D,主動聯博全球非投,twse,9.90,9.92,9.89,9.90,5149845,50977581,-0.02,,,970,
2026-03-02,00984D,主動聯博全球非投,twse,9.90,9.93,9.88,9.93,2665698,26383677,0.03,,,361,
2026-03-03,00984D,主動聯博全球非投,twse,9.96,9.96,9.94,9.95,3538839,35219880,0.02,,,243,
2026-03-04,00984D,主動聯博全球非投,twse,9.95,9.96,9.93,9.95,6334981,63011303,0.0,,,260,
2026-03-05,00984D,主動聯博全球非投,twse,9.96,9.99,9.95,9.99,4106329,40961055,0.04,,,160,
2026-03-06,00984D,主動聯博全球非投,twse,9.99,10.01,9.98,9.99,3441764,34400818,0.0,,,236,
2026-03-09,00984D,主動聯博全球非投,twse,9.99,9.99,9.93,9.94,4287774,42671904,-0.05,,,833,
2026-03-10,00984D,主動聯博全球非投,twse,9.97,9.99,9.96,9.98,2318071,23134799,0.04,,,123,
2026-03-11,00984D,主動聯博全球非投,twse,10.00,10.00,9.98,10.00,3880432,38785334,0.02,,,1555,
2026-03-12,00984D,主動聯博全球非投,twse,10.00,10.01,9.99,9.99,2575950,25746622,-0.01,,,134,
2026-03-13,00984D,主動聯博全球非投,twse,9.98,9.98,9.96,9.98,1488496,14837414,-0.01,,,112,
2026-03-16,00984D,主動聯博全球非投,twse,9.97,9.98,9.95,9.98,4690804,46752970,0.0,,,161,
2026-03-17,00984D,主動聯博全球非投,twse,9.98,9.98,9.94,9.94,2636871,26260752,-0.04,,,186,
2026-03-18,00984D,主動聯博全球非投,twse,9.97,9.99,9.95,9.97,2420451,24140428,0.03,,,117,
2026-03-19,00984D,主動聯博全球非投,twse,9.97,9.98,9.95,9.97,1657820,16532692,0.0,,,145,
2026-03-20,00984D,主動聯博全球非投,twse,9.96,9.96,9.94,9.96,1938238,19297567,-0.01,,,91,
2026-03-23,00984D,主動聯博全球非投,twse,9.95,9.96,9.92,9.94,2289600,22754330,-0.02,,,152,
2026-03-24,00984D,主動聯博全球非投,twse,9.96,9.97,9.95,9.96,2966219,29540767,0.02,,,175,
2026-03-25,00984D,主動聯博全球非投,twse,9.96,9.96,9.93,9.94,2108976,20966967,-0.02,,,126,
2026-03-26,00984D,主動聯博全球非投,twse,9.94,9.96,9.94,9.94,1926828,19154373,0.0,,,145,
2026-03-27,00984D,主動聯博全球非投,twse,9.93,9.94,9.90,9.91,861060,8533903,-0.03,,,159,
2026-03-30,00984D,主動聯博全球非投,twse,9.91,9.91,9.85,9.87,1856075,18307994,-0.04,,,209,
2026-03-31,00984D,主動聯博全球非投,twse,9.87,9.92,9.85,9.90,1462014,14470867,0.03,,,107,
2026-04-01,00984D,主動聯博全球非投,twse,9.94,9.96,9.92,9.95,2018703,20061635,0.05,,,146,
2026-04-02,00984D,主動聯博全球非投,twse,9.96,10.00,9.96,9.97,3098139,30921895,0.02,,,105,
2026-04-07,00984D,主動聯博全球非投,twse,9.97,10.01,9.97,10.00,3931998,39316573,0.03,,,171,
2026-04-08,00984D,主動聯博全球非投,twse,10.01,10.02,10.00,10.00,4188117,41920592,0.0,,,186,
2026-04-09,00984D,主動聯博全球非投,twse,10.01,10.03,10.01,10.03,6201881,62163955,0.03,,,302,
2026-04-10,00984D,主動聯博全球非投,twse,10.03,10.08,10.02,10.07,9051233,90981017,0.04,,,314,
2026-04-13,00984D,主動聯博全球非投,twse,10.08,10.08,10.06,10.06,1215449,12235601,-0.01,,,117,
2026-04-14,00984D,主動聯博全球非投,twse,10.06,10.06,10.03,10.05,3074298,30903197,-0.01,,,270,
2026-04-15,00984D,主動聯博全球非投,twse,10.05,10.06,10.04,10.05,3849684,38680629,0.0,,,233,
2026-04-16,00984D,主動聯博全球非投,twse,10.05,10.08,10.05,10.07,2744909,27632636,0.02,,,177,
2026-04-17,00984D,主動聯博全球非投,twse,10.10,10.13,10.09,10.13,9331681,94329807,0.06,,,487,
