date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6850,光鼎生技,emerging,,33.6,33.6,33.6,1000,33600,0.00,,,,均價/額推算,,1
2026-09-04,6850,光鼎生技,emerging,,,,,0,0,,,,,無成交,,0
2026-09-07,6850,光鼎生技,emerging,,33.6,33.6,33.6,1000,33600,0.00,,,,均價/額推算,,1
2026-09-08,6850,光鼎生技,emerging,,33.6,32.1,32.6,3000,97800,-1.00,,,,均價/額推算,,1
2026-09-09,6850,光鼎生技,emerging,,33,32.1,32.73,16510,540372,0.13,,,,均價/額推算,,1
2026-09-11,6850,光鼎生技,emerging,,32.8,32.05,32.37,10237,331372,-0.93,,,,均價/額推算,32.4,1
2026-09-14,6850,光鼎生技,emerging,,33,32.4,32.8,26000,852800,0.43,,,,均價/額推算,33,1
2026-09-15,6850,光鼎生技,emerging,,,,,0,,,,,,無成交,,0
2026-09-16,6850,光鼎生技,emerging,,33.3,32.05,33.13,6100,202093,0.33,,,,均價/額推算,33,1
2026-09-17,6850,光鼎生技,emerging,,32.5,32.1,32.3,15002,484565,-0.83,,,,均價/額推算,32.3,1
2026-09-18,6850,光鼎生技,emerging,,32.3,32,32.15,12000,385800,-0.15,,,,均價/額推算,32.3,1
2026-09-21,6850,光鼎生技,emerging,,32.3,31.6,31.97,23396,747970,-0.18,,,,均價/額推算,32,1
