date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-01-05,01008T,駿馬R1,twse,18.90,19.00,18.84,18.84,259000,4886350,-0.36,,,40,
2015-01-06,01008T,駿馬R1,twse,18.85,19.00,18.84,18.90,641000,12088010,0.06,,,35,
2015-01-07,01008T,駿馬R1,twse,18.88,18.88,18.84,18.84,255000,4806400,-0.06,,,80,
2015-01-08,01008T,駿馬R1,twse,18.85,18.85,18.80,18.83,620000,11663990,-0.01,,,41,
2015-01-09,01008T,駿馬R1,twse,18.83,18.85,18.82,18.85,448000,8438320,0.02,,,65,
2015-01-12,01008T,駿馬R1,twse,18.84,18.97,18.83,18.97,994000,18781160,0.12,,,36,
2015-01-13,01008T,駿馬R1,twse,18.95,18.98,18.86,18.95,233000,4408000,-0.02,,,55,
2015-01-14,01008T,駿馬R1,twse,18.85,18.95,18.82,18.95,567000,10689390,0.0,,,19,
2015-01-15,01008T,駿馬R1,twse,18.95,18.95,18.80,18.91,1424000,26804170,-0.04,,,58,
2015-01-16,01008T,駿馬R1,twse,18.82,18.82,18.79,18.79,548000,10303410,-0.12,,,23,
2015-01-19,01008T,駿馬R1,twse,18.79,18.79,18.79,18.79,1000,18790,0.0,down,,1,
2015-01-20,01008T,駿馬R1,twse,18.80,18.84,18.79,18.82,1359000,25548390,0.03,,,50,
2015-01-21,01008T,駿馬R1,twse,18.82,18.87,18.81,18.84,340000,6402360,0.02,,,14,
2015-01-22,01008T,駿馬R1,twse,18.84,18.91,18.82,18.91,187000,3532410,0.07,,,31,
2015-01-23,01008T,駿馬R1,twse,18.89,18.89,18.80,18.82,1378000,25933270,-0.09,,,40,
2015-01-26,01008T,駿馬R1,twse,18.89,18.89,18.83,18.83,299000,5636360,0.01,,,5,
2015-01-27,01008T,駿馬R1,twse,18.94,18.94,18.81,18.86,934000,17590630,0.03,,,31,
2015-01-28,01008T,駿馬R1,twse,18.88,18.88,18.85,18.87,403000,7606320,0.01,,,35,
2015-01-29,01008T,駿馬R1,twse,18.87,18.90,18.81,18.81,882000,16610640,-0.06,,,35,
2015-01-30,01008T,駿馬R1,twse,18.82,19.05,18.82,19.05,1713000,32439030,0.24,,,67,
2015-02-02,01008T,駿馬R1,twse,18.94,18.94,18.81,18.92,1654000,31197050,-0.13,,,58,
2015-02-03,01008T,駿馬R1,twse,18.81,18.91,18.81,18.82,449000,8472780,-0.1,,,54,
2015-02-04,01008T,駿馬R1,twse,18.82,18.90,18.80,18.81,1665000,31324900,-0.01,,,51,
2015-02-05,01008T,駿馬R1,twse,18.90,18.90,18.81,18.82,264000,4973510,0.01,,,21,
2015-02-06,01008T,駿馬R1,twse,18.82,18.87,18.77,18.82,1341000,25214580,0.0,,,40,
2015-02-09,01008T,駿馬R1,twse,18.82,18.83,18.81,18.82,1082000,20356910,0.0,,,36,
2015-02-10,01008T,駿馬R1,twse,18.86,18.86,18.78,18.79,1266000,23815870,-0.03,,,52,
2015-02-11,01008T,駿馬R1,twse,18.79,18.85,18.79,18.85,1698000,31934210,0.06,,,42,
2015-02-12,01008T,駿馬R1,twse,18.81,18.84,18.75,18.76,1651000,31025620,-0.09,,,77,
2015-02-13,01008T,駿馬R1,twse,18.82,18.82,18.80,18.81,1836000,35121400,0.05,,,7,
2015-02-24,01008T,駿馬R1,twse,18.81,18.83,18.81,18.82,613000,11536170,0.01,,,41,
2015-02-25,01008T,駿馬R1,twse,18.82,18.85,18.82,18.84,3046000,58281920,0.02,,,71,
2015-02-26,01008T,駿馬R1,twse,18.83,18.85,18.83,18.84,22000,414600,0.0,,,10,
2015-03-02,01008T,駿馬R1,twse,18.84,18.85,18.83,18.83,510000,9605800,-0.01,,,25,
2015-03-03,01008T,駿馬R1,twse,18.83,18.85,18.83,18.84,1843000,35000470,0.01,,,107,
2015-03-04,01008T,駿馬R1,twse,18.84,18.85,18.82,18.82,1057000,19903590,-0.02,,,74,
2015-03-05,01008T,駿馬R1,twse,18.85,18.85,18.83,18.83,618000,11642010,0.01,,,50,
2015-03-06,01008T,駿馬R1,twse,18.83,18.87,18.83,18.86,1025000,19312830,0.03,,,53,
2015-03-09,01008T,駿馬R1,twse,18.86,18.87,18.85,18.85,301000,5674750,-0.01,,,32,
2015-03-10,01008T,駿馬R1,twse,18.85,18.86,18.84,18.85,378000,7124750,0.0,,,39,
2015-03-11,01008T,駿馬R1,twse,18.85,18.86,18.84,18.84,1785000,33632060,-0.01,,,61,
2015-03-12,01008T,駿馬R1,twse,18.84,18.85,18.84,18.85,2469000,46516570,0.01,,,121,
