date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7748,鑫囍創業,emerging,,14.55,13.95,13.95,4007,55898,-0.60,,,,均價/額推算,,1
2026-09-04,7748,鑫囍創業,emerging,,14.2,14.2,14.2,1013,14385,0.25,,,,均價/額推算,,1
2026-09-07,7748,鑫囍創業,emerging,,14.25,14.25,14.25,100,1425,0.05,,,,均價/額推算,,1
2026-09-08,7748,鑫囍創業,emerging,,14.25,14.25,14.25,6000,85500,0.00,,,,均價/額推算,,1
2026-09-09,7748,鑫囍創業,emerging,,14.2,14.2,14.2,2008,28514,-0.05,,,,均價/額推算,,1
2026-09-11,7748,鑫囍創業,emerging,,14.3,14.3,14.3,1,14,0.05,,,,均價/額推算,14.3,1
2026-09-14,7748,鑫囍創業,emerging,,14.3,14,14.17,9077,128621,-0.13,,,,均價/額推算,14.1,1
2026-09-15,7748,鑫囍創業,emerging,,14.65,14.65,14.65,1,15,0.48,,,,均價/額推算,14.65,1
2026-09-16,7748,鑫囍創業,emerging,,14.1,14,14.03,10008,140412,-0.62,,,,均價/額推算,14,1
2026-09-17,7748,鑫囍創業,emerging,,13.4,13.4,13.4,252,3377,-0.63,,,,均價/額推算,13.4,1
2026-09-18,7748,鑫囍創業,emerging,,13.4,13.4,13.4,250,3350,0.00,,,,均價/額推算,13.4,1
2026-09-21,7748,鑫囍創業,emerging,,13.45,13.45,13.45,20,269,0.05,,,,均價/額推算,13.45,1
2026-09-22,7748,鑫囍創業,emerging,,14.05,13.4,13.72,201,2758,0.27,,,,均價/額推算,13.4,1
2026-09-23,7748,鑫囍創業,emerging,,13.95,13.95,13.95,1,14,0.23,,,,均價/額推算,13.95,1
