date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-03-24,4188,安克,tpex,41.00,41.40,39.20,39.95,3204000,129033450,1.95,,40800000,2026,
2015-03-25,4188,安克,tpex,39.90,39.90,38.05,38.10,983000,38039850,,,40800000,729,
2015-03-26,4188,安克,tpex,37.65,38.10,37.50,38.00,708000,26767100,,,40800000,399,
2015-03-27,4188,安克,tpex,38.05,39.00,38.00,38.05,559000,21420750,0.05,,40800000,403,
2015-03-30,4188,安克,tpex,38.50,38.50,37.05,38.00,738000,27842600,,,40800000,371,
2015-03-31,4188,安克,tpex,38.00,38.00,35.70,36.00,617000,22507500,,,40800000,360,
2015-04-01,4188,安克,tpex,35.00,35.80,34.10,35.20,583000,20269650,,,40800000,351,
2015-04-02,4188,安克,tpex,35.40,37.40,34.80,37.10,455000,16509300,1.90,,40800000,312,
2015-04-07,4188,安克,tpex,37.10,37.10,35.80,36.30,461000,16700550,,,40800000,250,
2015-04-08,4188,安克,tpex,36.00,36.50,36.00,36.00,136000,4910850,,,40800000,100,
2015-04-09,4188,安克,tpex,36.20,36.50,35.20,35.20,188000,6763700,,,40800000,137,
2015-04-10,4188,安克,tpex,35.30,35.60,34.30,34.50,189000,6564300,,,40800000,137,
2015-04-13,4188,安克,tpex,34.50,34.80,34.00,34.20,106000,3647600,,,40800000,86,
2015-04-14,4188,安克,tpex,34.20,36.55,34.20,36.55,331000,11993400,2.35,,40800000,172,
2015-04-15,4188,安克,tpex,39.10,39.10,38.30,39.10,1575000,61224950,2.55,,40800000,901,
2015-04-16,4188,安克,tpex,39.45,41.25,38.80,39.50,2224000,89328000,0.40,,40800000,1327,
2015-04-17,4188,安克,tpex,39.10,39.45,38.20,38.20,722000,27889750,,,40800000,446,
2015-04-20,4188,安克,tpex,38.20,38.50,37.10,37.50,389000,14638350,,,40800000,274,
2015-04-21,4188,安克,tpex,38.30,38.70,37.05,37.40,406000,15458100,,,40800000,288,
2015-04-22,4188,安克,tpex,38.50,38.50,37.60,37.70,313000,11903150,0.30,,40800000,225,
2015-04-23,4188,安克,tpex,37.90,38.10,36.35,36.85,537000,19817250,,,40800000,381,
2015-04-24,4188,安克,tpex,36.85,36.90,34.60,35.10,492000,17465050,,,40800000,328,
2015-04-27,4188,安克,tpex,35.00,37.30,35.00,36.20,313000,11415150,1.10,,40800000,235,
2015-04-28,4188,安克,tpex,37.00,37.00,35.20,35.50,204000,7303450,,,40800000,154,
2015-04-29,4188,安克,tpex,35.50,35.80,34.70,34.80,259000,9085050,,,40800000,165,
2015-04-30,4188,安克,tpex,34.80,36.50,34.70,35.00,342000,12057500,0.20,,40800000,225,
2015-05-04,4188,安克,tpex,35.05,35.30,34.65,34.70,158000,5523100,,,40800000,124,
2015-05-05,4188,安克,tpex,35.25,35.50,34.80,34.90,188000,6608300,0.20,,40800000,117,
2015-05-06,4188,安克,tpex,35.30,35.40,34.70,34.75,131000,4570400,,,40800000,93,
