date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2025-08-26,00986A,0,0,0,31456,0,0,0
2025-08-27,00986A,425,0,425,31081,0,0,0
2025-08-28,00986A,39,1,463,31081,0,0,0
2025-08-29,00986A,72,37,498,30956,0,0,0
2025-09-01,00986A,34,45,487,30956,0,0,0
2025-09-02,00986A,31,58,460,30081,0,0,0
2025-09-03,00986A,9,4,465,29331,0,0,0
2025-09-04,00986A,10,134,341,28706,0,0,0
2025-09-05,00986A,53,24,370,27956,0,0,0
2025-09-08,00986A,21,106,285,27956,0,0,0
2025-09-09,00986A,3,28,255,27581,0,0,0
2025-09-10,00986A,1,17,239,28956,0,0,0
2025-09-11,00986A,22,7,254,28581,0,0,0
2025-09-12,00986A,12,5,261,28581,0,0,0
2025-09-15,00986A,15,0,276,28081,0,0,0
2025-09-16,00986A,6,4,278,26831,0,0,0
2025-09-17,00986A,4,1,281,26831,0,0,0
2025-09-18,00986A,35,0,316,26706,0,0,0
2025-09-19,00986A,283,18,581,26706,0,0,0
2025-09-22,00986A,15,61,535,26456,0,0,0
2025-09-23,00986A,4,249,290,26206,0,0,0
2025-09-24,00986A,82,3,369,25956,0,0,0
2025-09-25,00986A,20,15,374,25456,0,0,0
2025-09-26,00986A,2,24,352,24581,0,0,0
2025-09-30,00986A,13,3,362,24581,0,0,0
2025-10-01,00986A,5,93,274,24581,0,0,0
2025-10-02,00986A,6,4,276,24331,0,0,0
2025-10-03,00986A,8,14,262,24081,0,0,0
2025-10-07,00986A,4,7,259,23706,0,0,0
2025-10-08,00986A,6,9,256,23456,0,0,0
2025-10-09,00986A,80,61,275,22956,0,0,0
2025-10-13,00986A,28,3,300,22956,0,0,0
2025-10-14,00986A,2,82,220,22831,0,0,0
2025-10-15,00986A,58,0,278,22831,0,0,0
2025-10-16,00986A,0,60,218,22831,0,0,0
2025-10-17,00986A,6,8,216,22706,0,0,0
2025-10-20,00986A,1,4,213,22331,0,0,0
2025-10-21,00986A,0,0,213,22081,0,0,0
2025-10-22,00986A,2,7,208,22081,0,0,0
2025-10-23,00986A,9,7,210,22081,0,0,0
2025-10-27,00986A,4,28,186,21831,0,0,0
2025-10-28,00986A,154,18,322,21956,0,0,0
2025-10-29,00986A,75,3,394,21831,0,0,0
2025-10-30,00986A,193,1,586,21706,0,0,0
2025-10-31,00986A,5,6,585,21706,0,0,0
2025-11-03,00986A,25,2,608,21956,0,0,0
2025-11-04,00986A,3,4,607,21956,0,0,0
2025-11-05,00986A,82,7,682,21581,0,0,0
2025-11-06,00986A,4,59,627,21456,0,0,0
2025-11-07,00986A,3,5,625,21456,0,0,0
2025-11-10,00986A,1,21,605,21331,0,0,0
2025-11-11,00986A,200,18,787,21331,0,0,0
2025-11-12,00986A,2,0,789,21081,0,0,0
2025-11-13,00986A,4,0,793,21081,0,0,0
2025-11-14,00986A,25,247,569,20831,0,0,0
2025-11-17,00986A,7,5,571,20831,0,0,0
2025-11-18,00986A,12,5,578,20831,0,0,0
2025-11-19,00986A,5,0,583,20831,0,0,0
2025-11-20,00986A,3,6,580,20456,0,0,0
2025-11-21,00986A,5,2,583,20456,0,0,0
2025-11-24,00986A,2,5,579,20456,0,0,0
2025-11-25,00986A,74,2,651,20456,0,0,0
2025-11-26,00986A,30,49,632,20456,0,0,0
2025-11-27,00986A,20,1,651,20456,0,0,0
2025-11-28,00986A,0,0,651,20456,0,0,0
2025-12-01,00986A,12,5,658,19581,0,0,0
2025-12-02,00986A,1,0,659,19581,0,0,0
2025-12-03,00986A,1,10,650,19331,0,0,0
2025-12-04,00986A,0,3,647,19081,0,0,0
2025-12-05,00986A,10,0,657,19081,0,0,0
2025-12-08,00986A,200,3,854,18831,0,0,0
2025-12-09,00986A,100,0,954,18831,0,0,0
2025-12-10,00986A,0,3,951,18581,0,0,0
2025-12-11,00986A,0,200,751,18331,0,0,0
2025-12-12,00986A,3,5,749,18331,0,0,0
2025-12-15,00986A,20,0,769,18331,0,0,0
2025-12-16,00986A,3,1,771,18331,0,0,0
2025-12-17,00986A,0,0,771,18081,0,0,0
2025-12-18,00986A,12,52,731,18081,0,0,0
2025-12-19,00986A,51,0,782,17956,0,0,0
2025-12-22,00986A,36,8,810,17706,0,0,0
2025-12-23,00986A,0,22,788,17706,0,0,0
2025-12-24,00986A,0,10,778,17331,0,0,0
2025-12-26,00986A,1,375,404,17331,0,0,0
2025-12-29,00986A,19,2,421,17331,0,0,0
2025-12-30,00986A,10,4,427,16956,0,0,0
2025-12-31,00986A,0,57,370,16956,0,0,0
2026-01-02,00986A,2,0,372,16956,0,0,0
2026-01-05,00986A,1,12,361,16706,0,0,0
2026-01-06,00986A,0,53,308,16456,0,0,0
2026-01-07,00986A,0,0,308,16206,0,0,0
2026-01-08,00986A,0,5,303,16206,0,0,0
2026-01-09,00986A,0,1,299,16206,0,0,0
2026-01-12,00986A,0,27,272,16206,0,0,0
2026-01-13,00986A,5,0,277,16081,0,0,0
2026-01-14,00986A,1,5,273,16081,0,0,0
2026-01-15,00986A,0,0,273,16206,0,0,0
2026-01-16,00986A,0,0,273,16081,0,0,0
2026-01-19,00986A,10,108,175,16081,0,0,0
2026-01-20,00986A,0,1,174,16081,0,0,0
2026-01-21,00986A,30,0,204,15831,0,0,0
2026-01-22,00986A,11,30,185,15706,0,0,0
2026-01-23,00986A,0,2,183,15706,0,0,0
2026-01-26,00986A,1,55,129,15706,0,0,0
2026-01-27,00986A,70,1,198,15706,0,0,0
2026-01-28,00986A,0,0,198,15706,0,0,0
2026-01-29,00986A,1,0,199,15706,0,0,0
2026-01-30,00986A,0,6,193,15456,0,0,0
2026-02-02,00986A,0,0,193,15206,0,0,0
2026-02-03,00986A,9,1,201,15206,0,0,0
2026-02-04,00986A,0,8,193,15206,0,0,0
2026-02-05,00986A,0,135,58,14456,0,0,0
2026-02-06,00986A,0,2,56,14456,0,0,0
2026-02-09,00986A,20,0,76,14456,0,0,0
2026-02-10,00986A,2,0,78,14456,0,0,0
2026-02-11,00986A,30,1,107,14456,0,0,0
2026-02-23,00986A,21,20,108,14331,0,0,0
2026-02-24,00986A,9,1,116,14081,0,0,0
2026-02-25,00986A,12,0,128,13706,0,0,0
2026-02-26,00986A,3,0,121,13581,0,0,0
2026-03-02,00986A,7,0,128,13456,0,0,0
2026-03-03,00986A,3,25,106,13456,0,0,0
2026-03-04,00986A,4,10,100,13456,0,0,0
2026-03-05,00986A,125,0,225,13331,0,0,0
2026-03-06,00986A,2,100,127,13331,0,0,0
2026-03-09,00986A,4,35,96,13331,0,0,0
2026-03-10,00986A,0,4,92,13331,0,0,0
2026-03-11,00986A,30,0,122,13206,0,0,0
