date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,4430,6,21,2805,13762,0,0,5,,,,
2015-01-06,4430,55,39,2820,13762,0,0,5,,,,
2015-01-07,4430,76,83,2809,13762,0,0,5,,,,
2015-01-08,4430,16,22,2803,13762,0,0,5,,,,
2015-01-09,4430,40,35,2808,13762,0,0,5,,,,
2015-01-12,4430,21,27,2798,13762,0,0,5,,,,
2015-01-13,4430,32,28,2706,13762,0,0,5,,,,
2015-01-14,4430,41,43,2704,13762,0,0,5,,,,
2015-01-15,4430,31,42,2686,13762,0,0,5,,,,
2015-01-16,4430,10,22,2674,13762,0,0,5,,,,
2015-01-19,4430,69,74,2666,13762,0,0,5,,,,
2015-01-20,4430,24,20,2670,13762,0,0,5,,,,
2015-01-21,4430,18,29,2659,13762,2,0,3,,,,
2015-01-22,4430,27,40,2646,13762,0,0,3,,,,
2015-01-23,4430,68,67,2642,13762,0,0,3,,,,
2015-01-26,4430,52,56,2634,13762,0,0,3,,,,
2015-01-27,4430,74,85,2614,13762,0,0,3,,,,
2015-01-28,4430,14,19,2609,13762,0,0,3,,,,
2015-01-29,4430,11,6,2614,13762,0,0,3,,,,
2015-01-30,4430,25,10,2629,13762,0,0,3,,,,
2015-02-02,4430,10,17,2622,13762,0,0,3,,,,
2015-02-03,4430,8,14,2613,13762,0,0,3,,,,
2015-02-04,4430,17,10,2620,13762,0,0,3,,,,
2015-02-05,4430,11,24,2607,13762,0,0,3,,,,
2015-02-06,4430,36,52,2591,13762,0,0,3,,,,
2015-02-09,4430,30,32,2589,13762,0,0,3,,,,
2015-02-10,4430,23,159,2453,13762,1,0,2,,,,
2015-02-11,4430,9,30,2432,13762,0,0,2,,,,
2015-02-12,4430,13,31,2414,13762,0,0,2,,,,
2015-02-13,4430,14,31,2392,13762,0,0,2,,,,
2015-02-24,4430,35,33,2391,13762,0,0,2,,,,
2015-02-25,4430,8,24,2375,13762,1,0,1,,,,
2015-02-26,4430,76,56,2394,13762,0,5,6,,,,
2015-03-02,4430,43,75,2362,13762,0,7,13,,,,
2015-03-03,4430,18,48,2332,13762,0,4,17,,,,
2015-03-04,4430,31,111,2252,13762,0,0,17,,,,
2015-03-05,4430,1,14,2237,13762,2,0,15,,,,
2015-03-06,4430,16,14,2239,13762,0,0,15,,,,
2015-03-09,4430,3,36,2206,13762,0,0,15,,,,
2015-03-10,4430,6,5,2207,13762,0,0,15,,,,
2015-03-11,4430,2,5,2204,13762,0,0,15,,,,
2015-03-12,4430,6,1,2209,13762,2,0,13,,,,
2015-03-13,4430,6,0,2215,13762,0,0,13,,,,
2015-03-16,4430,80,83,2212,13762,0,0,13,,,,
2015-03-17,4430,3,3,2212,13762,0,0,13,,,,
2015-03-18,4430,13,2,2223,13762,0,0,13,,,,
2015-03-19,4430,3,10,2216,13762,0,0,13,,,,
2015-03-20,4430,7,22,2201,13762,0,0,13,,,,
2015-03-23,4430,10,8,2203,13762,0,0,13,,,,
2015-03-24,4430,39,50,2172,13762,5,0,8,,,,
2015-03-25,4430,5,12,2165,13762,7,0,1,,,,
2015-03-26,4430,1,1,2165,13762,0,0,1,,,,
2015-03-27,4430,18,8,2175,13762,0,16,17,,,,
2015-03-30,4430,0,15,2160,13762,0,0,17,,,,
2015-03-31,4430,0,25,2135,13762,0,0,17,,,,
2015-04-01,4430,24,46,2113,13762,0,0,17,,,,
2015-04-02,4430,27,24,2116,13762,0,0,17,,,,
2015-04-07,4430,29,22,2051,13762,0,0,17,,,,
2015-04-08,4430,28,34,2045,13762,0,0,17,,,,
2015-04-09,4430,12,8,2049,13762,0,0,17,,,,
2015-04-10,4430,45,43,2051,13762,17,0,0,,,,
2015-04-13,4430,79,20,2110,13762,0,0,0,,,,
2015-04-14,4430,3,10,2103,13764,0,0,0,,,,
2015-04-15,4430,7,1,2109,13764,0,0,0,,,,
2015-04-16,4430,16,9,2116,13764,0,0,0,,,,
2015-04-17,4430,3,9,2100,13764,0,7,7,,,,
2015-04-20,4430,4,9,2095,13764,0,0,7,,,,
2015-04-21,4430,7,14,2078,13764,0,0,7,,,,
2015-04-22,4430,2,3,2077,13764,0,0,7,,,,
2015-04-23,4430,0,2,2075,13764,0,0,7,,,,
2015-04-24,4430,3,0,2078,13764,0,0,7,,,,
2015-04-27,4430,3,3,2078,13764,0,0,7,,,,
2015-04-28,4430,4,0,1772,13764,0,0,7,,,,
2015-04-29,4430,1,2,1771,13764,0,0,7,,,,
2015-04-30,4430,10,2,1779,13764,0,0,7,,,,
2015-05-04,4430,1,12,1768,13764,0,0,7,,,,
2015-05-05,4430,3,8,1763,13764,0,0,7,,,,
2015-05-06,4430,3,2,1764,13764,0,0,7,,,,
2015-05-07,4430,2,21,1745,13764,0,0,7,,,,
2015-05-08,4430,17,13,1748,13764,0,0,7,,,,
2015-05-11,4430,58,18,1788,13764,0,0,7,,,,
2015-05-12,4430,4,13,1778,13764,0,0,7,,,,
2015-05-13,4430,8,9,1777,13764,0,0,7,,,,
2015-05-14,4430,31,29,1779,13764,0,0,7,,,,
2015-05-15,4430,4,17,1760,13764,0,0,7,,,,
2015-05-18,4430,12,20,1752,13764,0,0,7,,,,
2015-05-19,4430,7,13,1746,13764,0,0,7,,,,
2015-05-20,4430,10,8,1748,13764,0,0,7,,,,
2015-05-21,4430,450,96,2102,13764,0,163,170,,,,
2015-05-22,4430,355,293,2164,13764,0,64,234,,,,
2015-05-25,4430,271,191,2244,13764,1,11,244,,,,
2015-05-26,4430,214,138,2320,13764,2,1,243,,,,
2015-05-27,4430,713,218,2815,13764,0,98,341,,,,
2015-05-28,4430,1558,1047,3326,13764,15,201,526,,,,
2015-05-29,4430,1485,1425,3386,13764,46,103,583,,,,
2015-06-01,4430,440,313,3508,13764,151,2,434,,,,
2015-06-02,4430,588,1259,2837,13764,218,26,242,,,,
