date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,1906,7,46,8135,37750,0,0,3,8174,0,3,0,
2015-01-06,1906,9,97,8047,37750,0,0,3,8135,0,3,0,
2015-01-07,1906,13,15,8045,37750,0,0,3,8047,0,3,0,
2015-01-08,1906,45,122,7968,37750,0,0,3,8045,0,3,0,
2015-01-09,1906,11,12,7967,37750,0,0,3,7968,0,3,0,
2015-01-12,1906,72,74,7965,37750,2,0,1,7967,0,3,0,
2015-01-13,1906,46,97,7914,37750,0,0,1,7965,0,1,0,
2015-01-14,1906,49,17,7936,37750,0,0,1,7914,10,1,0,
2015-01-15,1906,22,78,7830,37750,0,0,1,7936,50,1,0,
2015-01-16,1906,100,16,7914,37750,0,0,1,7830,0,1,0,
2015-01-19,1906,46,34,7926,37750,0,0,1,7914,0,1,0,
2015-01-20,1906,2,27,7901,37750,0,0,1,7926,0,1,0,
2015-01-21,1906,19,50,7870,37750,0,0,1,7901,0,1,0,
2015-01-22,1906,1,44,7827,37750,0,0,1,7870,0,1,0,
2015-01-23,1906,30,41,7816,37750,0,0,1,7827,0,1,0,
2015-01-26,1906,16,5,7827,37750,0,0,1,7816,0,1,0,
2015-01-27,1906,10,35,7802,37750,0,0,1,7827,0,1,0,
2015-01-28,1906,0,29,7773,37750,0,0,1,7802,0,1,0,
2015-01-29,1906,4,4,7773,37750,0,0,1,7773,0,1,0,
2015-01-30,1906,0,18,7755,37750,0,0,1,7773,0,1,0,
2015-02-02,1906,34,12,7777,37750,0,0,1,7755,0,1,0,
2015-02-03,1906,12,42,7747,37750,0,0,1,7777,0,1,0,
2015-02-04,1906,32,102,7677,37750,0,0,1,7747,0,1,0,
2015-02-05,1906,0,30,7647,37750,0,0,1,7677,0,1,0,
2015-02-06,1906,0,12,7635,37750,0,0,1,7647,0,1,0,
2015-02-09,1906,21,80,7556,37750,0,0,1,7635,20,1,0,
2015-02-10,1906,31,42,7545,37750,0,0,1,7556,0,1,0,
2015-02-11,1906,40,9,7576,37750,0,0,1,7545,0,1,0,
2015-02-12,1906,2,2,7571,37750,0,0,1,7576,5,1,0,
2015-02-13,1906,6,8,7569,37750,0,0,1,7571,0,1,0,
