date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-10-01,3374,0,0,0,67176,0,0,0,0,0,0,0,
2015-10-02,3374,685,0,685,67176,0,0,0,0,0,0,0,
2015-10-05,3374,513,198,1000,67176,0,0,0,685,0,0,0,
2015-10-06,3374,242,166,1076,67176,0,1,1,1000,0,0,0,
2015-10-07,3374,155,152,1079,67176,1,0,0,1076,0,1,0,
2015-10-08,3374,227,131,1175,67176,0,7,7,1079,0,0,0,
2015-10-12,3374,1144,302,2017,67176,0,4,11,1175,0,7,0,
2015-10-13,3374,1646,1216,2447,67176,1,31,41,2017,0,11,0,
2015-10-14,3374,1714,975,3186,67176,13,44,72,2447,0,41,0,
2015-10-15,3374,1387,1123,3450,67189,20,34,86,3186,0,72,0,
2015-10-16,3374,1223,952,3711,67189,54,15,47,3450,10,86,0,
2015-10-19,3374,302,444,3569,67189,16,7,38,3711,0,47,0,
2015-10-20,3374,1118,769,3918,67189,11,27,54,3569,0,38,0,
2015-10-21,3374,481,490,3801,67189,20,13,47,3918,108,54,0,
2015-10-22,3374,224,168,3857,67189,10,5,42,3801,0,47,0,
2015-10-23,3374,564,317,4101,67189,5,6,43,3857,3,42,0,
2015-10-26,3374,267,205,4163,67189,5,8,46,4101,0,43,0,
2015-10-27,3374,641,299,4504,67189,7,9,48,4163,1,46,0,
2015-10-28,3374,370,284,4590,67189,5,6,49,4504,0,48,0,
2015-10-29,3374,1261,1094,4757,67189,4,51,96,4590,0,49,0,
2015-10-30,3374,463,454,4766,67189,32,23,87,4757,0,96,0,
2015-11-02,3374,165,187,4741,67189,11,22,98,4766,3,87,0,
2015-11-03,3374,379,352,4768,67189,22,19,95,4741,0,98,0,
2015-11-04,3374,1687,1061,5394,67189,6,132,221,4768,0,95,0,
2015-11-05,3374,537,655,5276,67189,29,16,208,5394,0,221,0,
2015-11-06,3374,942,799,5419,67189,91,44,161,5276,0,208,0,
2015-11-09,3374,605,454,5570,67189,33,108,236,5419,0,161,0,
2015-11-10,3374,126,269,5427,67189,35,24,225,5570,0,236,0,
2015-11-11,3374,443,551,5297,67189,33,64,256,5427,22,225,0,
2015-11-12,3374,181,188,5290,67203,86,26,196,5297,0,256,0,
2015-11-13,3374,865,665,5490,67203,59,117,254,5290,0,196,0,
2015-11-16,3374,140,213,5417,67203,31,92,315,5490,0,254,0,
2015-11-17,3374,448,429,5436,67203,99,42,258,5417,0,315,0,
2015-11-18,3374,118,119,5435,67203,11,105,352,5436,0,258,0,
2015-11-19,3374,141,194,5382,67203,33,46,365,5435,0,352,0,
2015-11-20,3374,235,198,5419,67203,24,16,357,5382,0,365,0,
2015-11-23,3374,94,84,5429,67203,28,13,342,5419,0,357,0,
2015-11-24,3374,480,451,5458,67203,89,22,275,5429,0,342,0,
2015-11-25,3374,175,161,5472,67203,67,36,244,5458,0,275,0,
2015-11-26,3374,1006,612,5866,67203,25,98,317,5472,0,244,0,
2015-11-27,3374,410,299,5977,67203,45,30,302,5866,0,317,0,
2015-11-30,3374,328,482,5823,67203,67,23,258,5977,0,302,0,
2015-12-01,3374,200,204,5819,67203,35,55,278,5823,0,258,0,
2015-12-02,3374,315,354,5780,67203,50,7,235,5819,0,278,0,
2015-12-03,3374,129,167,5742,67203,17,36,254,5780,0,235,0,
2015-12-04,3374,231,191,5782,67203,19,9,243,5742,0,254,1,
2015-12-07,3374,509,206,6085,67203,19,10,234,5782,0,243,0,
2015-12-08,3374,87,165,6007,67203,9,22,247,6085,0,234,0,
2015-12-09,3374,232,459,5780,67203,36,42,253,6007,0,247,0,
2015-12-10,3374,257,396,5641,67203,52,166,367,5780,0,253,0,
2015-12-11,3374,175,355,5461,67203,90,83,360,5641,0,367,0,
2015-12-14,3374,205,340,5312,67216,117,68,311,5461,14,360,0,
2015-12-15,3374,113,137,5288,67216,66,81,326,5312,0,311,0,
2015-12-16,3374,164,153,5299,67216,40,13,299,5288,0,326,0,
2015-12-17,3374,256,252,5303,67216,97,45,247,5299,0,299,0,
2015-12-18,3374,61,79,5285,67216,31,21,237,5303,0,247,0,
2015-12-21,3374,59,38,5304,67216,15,17,239,5285,2,237,0,
2015-12-22,3374,119,65,5358,67216,28,12,223,5304,0,239,0,
2015-12-23,3374,59,39,5378,67216,17,11,217,5358,0,223,0,
2015-12-24,3374,67,53,5390,67216,11,9,215,5378,2,217,0,
