date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,4725,238,284,8263,72993,93,29,737,,,,
2015-01-06,4725,1065,879,8449,72993,12,135,860,,,,
2015-01-07,4725,742,722,8469,72993,28,150,982,,,,
2015-01-08,4725,382,420,8431,72993,45,37,974,,,,
2015-01-09,4725,200,179,8451,72993,38,8,943,,,,
2015-01-12,4725,335,364,8412,72993,167,5,781,,,,
2015-01-13,4725,227,313,8326,72993,20,131,892,,,,
2015-01-14,4725,363,269,8420,72993,45,71,918,,,,
2015-01-15,4725,97,137,8352,72993,27,19,910,,,,
2015-01-16,4725,341,85,8608,72993,73,37,874,,,,
2015-01-19,4725,390,182,8816,72993,2,40,912,,,,
2015-01-20,4725,215,107,8924,72993,0,24,936,,,,
2015-01-21,4725,138,127,8935,72993,16,1,921,,,,
2015-01-22,4725,301,183,9018,72993,5,12,928,,,,
2015-01-23,4725,291,283,9025,72993,68,7,866,,,,
2015-01-26,4725,69,69,9025,72993,0,1,867,,,,
2015-01-27,4725,53,151,8927,72993,31,2,838,,,,
2015-01-28,4725,101,250,8753,72993,43,7,802,,,,
2015-01-29,4725,69,191,8629,72993,137,17,682,,,,
2015-01-30,4725,67,201,8493,72993,29,11,664,,,,
2015-02-02,4725,219,166,8510,72993,30,39,673,,,,
2015-02-03,4725,110,121,8499,72993,4,4,673,,,,
2015-02-04,4725,136,82,8553,72993,9,13,680,,,,
2015-02-05,4725,36,56,8533,72993,7,1,671,,,,
2015-02-06,4725,37,110,8460,72993,22,22,671,,,,
2015-02-09,4725,30,169,8306,72993,33,8,646,,,,
2015-02-10,4725,32,49,8289,72993,5,8,649,,,,
2015-02-11,4725,63,94,8258,72993,9,13,653,,,,
2015-02-12,4725,79,152,8104,72993,90,14,577,,,,
2015-02-13,4725,77,173,8007,72993,80,5,502,,,,
2015-02-24,4725,39,43,7953,72993,21,8,489,,,,
2015-02-25,4725,128,70,8007,72993,8,12,493,,,,
2015-02-26,4725,189,101,8095,72993,20,2,475,,,,
2015-03-02,4725,14,89,8018,72993,6,5,474,,,,
2015-03-03,4725,58,116,7958,72993,8,38,504,,,,
2015-03-04,4725,64,110,7911,72993,26,1,479,,,,
2015-03-05,4725,101,55,7955,72993,7,1,473,,,,
2015-03-06,4725,203,153,8003,72993,2,15,486,,,,
2015-03-09,4725,698,256,8445,72993,13,26,499,,,,
2015-03-10,4725,442,214,8672,72993,7,81,573,,,,
2015-03-11,4725,393,193,8872,72993,31,29,571,,,,
2015-03-12,4725,313,169,9016,72993,8,62,625,,,,
2015-03-13,4725,97,143,8968,72993,15,2,610,,,,
2015-03-16,4725,79,106,8940,72993,16,0,594,,,,
2015-03-17,4725,51,54,8937,72993,13,12,593,,,,
2015-03-18,4725,79,62,8954,72993,5,1,589,,,,
2015-03-19,4725,58,40,8972,72993,31,1,559,,,,
2015-03-20,4725,255,183,9043,72993,10,11,560,,,,
2015-03-23,4725,195,160,9078,72993,7,17,570,,,,
2015-03-24,4725,45,178,8938,72993,29,9,549,,,,
2015-03-25,4725,83,159,8832,72993,3,3,549,,,,
2015-03-26,4725,47,154,8724,72993,1,8,556,,,,
2015-03-27,4725,430,406,8748,72993,19,61,597,,,,
2015-03-30,4725,831,536,9039,72993,0,179,776,,,,
2015-03-31,4725,420,405,9054,72993,0,15,791,,,,
2015-04-01,4725,304,228,9130,72993,93,87,785,,,,
2015-04-02,4725,129,198,8961,72993,47,11,749,,,,
2015-04-07,4725,95,82,8974,72993,26,1,724,,,,
2015-04-08,4725,95,115,8954,72993,52,11,683,,,,
2015-04-09,4725,107,80,8981,72993,65,6,624,,,,
2015-04-10,4725,75,238,8818,72993,94,0,530,,,,
2015-04-13,4725,39,155,8701,72993,152,0,378,,,,
2015-04-14,4725,38,96,8639,72993,55,2,325,,,,
2015-04-15,4725,64,57,8646,72993,172,0,153,,,,
2015-04-16,4725,187,76,8757,72993,148,0,4,,,,
2015-04-17,4725,38,41,8742,72993,0,0,0,,,,
2015-04-20,4725,35,78,8699,72993,0,0,0,,,,
2015-04-21,4725,228,214,8713,72993,0,0,0,,,,
2015-04-22,4725,72,95,8690,72993,0,141,141,,,,
2015-04-23,4725,30,20,8700,72993,5,85,221,,,,
2015-04-24,4725,41,13,8728,72993,0,23,244,,,,
2015-04-27,4725,46,86,8687,72993,21,45,268,,,,
2015-04-28,4725,44,32,8682,72993,3,2,267,,,,
2015-04-29,4725,31,71,8631,72993,0,15,282,,,,
2015-04-30,4725,21,55,8597,72993,5,53,330,,,,
2015-05-04,4725,26,24,8599,72993,19,0,311,,,,
2015-05-05,4725,36,42,8551,72993,8,0,303,,,,
2015-05-06,4725,115,87,8579,72993,24,12,291,,,,
2015-05-07,4725,11,22,8568,72993,1,12,302,,,,
2015-05-08,4725,41,27,8579,72993,6,12,308,,,,
2015-05-11,4725,79,175,8482,72993,6,58,360,,,,
2015-05-12,4725,83,133,8417,72993,102,41,299,,,,
2015-05-13,4725,33,11,8438,72993,4,23,318,,,,
2015-05-14,4725,43,35,8446,72993,4,13,327,,,,
2015-05-15,4725,30,56,8420,72993,2,25,350,,,,
2015-05-18,4725,246,64,8599,72993,49,40,341,,,,
2015-05-19,4725,51,13,8632,72993,42,25,324,,,,
2015-05-20,4725,172,25,8779,72993,103,60,281,,,,
2015-05-21,4725,33,21,8789,72993,9,5,277,,,,
2015-05-22,4725,92,27,8854,72993,8,0,269,,,,
2015-05-25,4725,27,37,8843,72993,26,7,250,,,,
2015-05-26,4725,15,47,8811,72993,4,10,256,,,,
2015-05-27,4725,20,2,8829,72993,11,0,245,,,,
2015-05-28,4725,78,20,8887,72993,4,13,254,,,,
2015-05-29,4725,24,43,8868,72993,15,8,247,,,,
2015-06-01,4725,54,81,8839,72993,7,3,243,,,,
2015-06-02,4725,39,15,8863,72993,15,22,250,,,,
2015-06-03,4725,39,41,8858,72993,12,4,242,,,,
2015-06-04,4725,64,106,8789,72993,18,113,337,,,,
2015-06-05,4725,125,387,8481,72993,52,9,294,,,,
2015-06-08,4725,80,30,8458,72993,4,15,305,,,,
2015-06-09,4725,25,335,8142,72993,76,31,260,,,,
2015-06-10,4725,41,99,8073,72993,22,11,249,,,,
2015-06-11,4725,119,145,8030,72993,15,25,259,,,,
2015-06-12,4725,50,19,8061,72993,16,30,273,,,,
2015-06-15,4725,29,10,8079,72993,8,1,266,,,,
2015-06-16,4725,42,3,8018,72993,3,6,269,,,,
2015-06-17,4725,25,4,8039,72993,99,16,186,,,,
2015-06-18,4725,42,49,8032,72993,63,5,128,,,,
2015-06-22,4725,12,62,7982,72993,1,6,133,,,,
2015-06-23,4725,227,181,8028,72993,18,8,123,,,,
2015-06-24,4725,276,357,7947,72993,7,43,159,,,,
2015-06-25,4725,61,61,7947,72993,3,26,182,,,,
2015-06-26,4725,26,83,7885,72993,14,21,189,,,,
2015-06-29,4725,78,34,7929,72993,14,29,204,,,,
2015-06-30,4725,37,52,7914,72993,0,5,209,,,,
2015-07-01,4725,52,17,7949,72993,1,4,212,,,,
2015-07-02,4725,6,23,7931,72993,20,6,198,,,,
2015-07-03,4725,16,8,7936,72993,9,5,194,,,,
2015-07-06,4725,8,9,7935,72993,0,20,214,,,,
2015-07-07,4725,32,20,7946,72993,0,7,221,,,,
2015-07-08,4725,82,117,7911,72993,11,6,216,,,,
2015-07-09,4725,26,21,7915,72993,10,10,216,,,,
2015-07-13,4725,13,12,7912,72993,26,0,190,,,,
2015-07-14,4725,24,11,7925,72993,0,1,191,,,,
2015-07-15,4725,32,6,7874,72993,0,8,199,,,,
2015-07-16,4725,12,9,7877,72993,1,4,202,,,,
2015-07-17,4725,35,16,7896,72993,4,2,200,,,,
