date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2026-08-10,4590,0,0,0,13709,0,0,0,,,,
2026-08-11,4590,148,0,148,13709,0,0,0,,,,
2026-08-12,4590,33,17,164,13709,0,0,0,,,,
2026-08-13,4590,55,35,184,13709,0,0,0,,,,
2026-08-14,4590,38,14,208,13709,0,0,0,,,,
2026-08-17,4590,115,18,305,13709,0,0,0,,,,
2026-08-18,4590,11,54,262,13709,0,0,0,,,,
2026-08-19,4590,11,87,186,13709,0,0,0,,,,
2026-08-20,4590,13,17,182,13709,0,0,0,,,,
2026-08-21,4590,18,32,168,13709,0,0,0,,,,
2026-08-24,4590,39,18,189,13709,0,0,0,,,,
2026-08-25,4590,29,8,208,13709,0,0,0,,,,
2026-08-26,4590,26,1,233,13709,0,0,0,,,,
2026-08-27,4590,28,31,230,13709,0,0,0,,,,
2026-08-28,4590,25,8,242,13709,0,0,0,,,,
2026-08-31,4590,9,1,250,13709,0,0,0,,,,
2026-09-01,4590,18,2,266,13709,0,0,0,,,,
2026-09-02,4590,26,9,283,13709,0,0,0,,,,
2026-09-03,4590,1,23,261,13709,0,0,0,,,,
2026-09-04,4590,10,9,262,13709,0,0,0,,,,
2026-09-07,4590,16,2,276,13709,0,0,0,262,0,0,0
2026-09-08,4590,33,8,301,13709,0,0,0,,,,
2026-09-09,4590,33,79,255,13709,0,2,2,301,0,0,0
