date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,1540,6,21,4411,21368,0,0,0,,,,
2015-01-06,1540,9,21,4399,21368,0,0,0,,,,
2015-01-07,1540,2,51,4350,21368,0,0,0,,,,
2015-01-08,1540,0,4,4346,21368,0,0,0,,,,
2015-01-09,1540,1,9,4338,21368,0,0,0,,,,
2015-01-12,1540,8,78,4268,21368,0,0,0,,,,
2015-01-13,1540,151,40,4379,21368,0,0,0,,,,
2015-01-14,1540,4,22,4361,21368,0,0,0,,,,
2015-01-15,1540,7,11,4357,21368,0,0,0,,,,
2015-01-16,1540,3,17,4343,21368,0,0,0,,,,
2015-01-19,1540,1,40,4304,21368,0,0,0,,,,
2015-01-20,1540,11,2,4313,21368,0,0,0,,,,
2015-01-21,1540,9,0,4322,21368,0,0,0,,,,
2015-01-22,1540,10,8,4324,21368,0,0,0,,,,
2015-01-23,1540,4,7,4321,21368,0,0,0,,,,
2015-01-26,1540,19,9,4331,21368,0,0,0,,,,
2015-01-27,1540,58,6,4303,21368,0,0,0,,,,
2015-01-28,1540,6,8,4301,21368,0,0,0,,,,
2015-01-29,1540,1,11,4291,21368,0,0,0,,,,
2015-01-30,1540,13,59,4245,21368,0,0,0,,,,
2015-02-02,1540,163,46,4362,21368,0,0,0,,,,
2015-02-03,1540,21,52,4331,21368,0,0,0,,,,
2015-02-04,1540,11,33,4309,21368,0,0,0,,,,
2015-02-05,1540,5,24,4290,21368,0,0,0,,,,
2015-02-06,1540,8,25,4273,21368,0,0,0,,,,
2015-02-09,1540,0,73,4200,21368,0,0,0,,,,
2015-02-10,1540,11,32,4179,21368,0,0,0,,,,
2015-02-11,1540,29,36,4172,21368,0,0,0,,,,
2015-02-12,1540,5,35,4142,21368,0,0,0,,,,
2015-02-13,1540,8,8,4142,21368,0,0,0,,,,
2015-02-24,1540,5,44,4094,21368,0,0,0,,,,
2015-02-25,1540,93,98,4089,21368,0,0,0,,,,
2015-02-26,1540,57,65,4081,21368,0,0,0,,,,
2015-03-02,1540,5,8,4078,21368,0,0,0,,,,
2015-03-03,1540,24,27,4075,21368,0,0,0,,,,
2015-03-04,1540,37,129,3983,21368,0,0,0,,,,
2015-03-05,1540,68,4,4047,21368,0,0,0,,,,
2015-03-06,1540,21,77,3991,21368,0,0,0,,,,
2015-03-09,1540,28,54,3965,21368,0,0,0,,,,
2015-03-10,1540,13,9,3969,21368,0,0,0,,,,
2015-03-11,1540,22,4,3987,21368,0,0,0,,,,
2015-03-12,1540,1,26,3962,21368,0,0,0,,,,
2015-03-13,1540,8,27,3943,21368,0,0,0,,,,
2015-03-16,1540,28,67,3904,21368,0,0,0,,,,
2015-03-17,1540,7,25,3886,21368,0,1,1,,,,
2015-03-18,1540,12,24,3874,21368,0,0,1,,,,
2015-03-19,1540,15,88,3801,21368,0,1,2,,,,
2015-03-20,1540,21,19,3803,21368,0,2,4,,,,
2015-03-23,1540,28,13,3818,21368,0,1,5,,,,
2015-03-24,1540,34,106,3746,21368,0,0,5,,,,
2015-03-25,1540,141,12,3875,21368,0,0,5,,,,
2015-03-26,1540,13,32,3856,21368,0,0,5,,,,
2015-03-27,1540,80,51,3885,21368,0,0,5,,,,
2015-03-30,1540,49,144,3790,21368,1,0,4,,,,
2015-03-31,1540,528,655,3663,21368,2,0,2,,,,
2015-04-01,1540,169,595,3237,21368,1,0,1,,,,
2015-04-02,1540,88,327,2998,21368,0,0,1,,,,
2015-04-07,1540,423,265,3156,21368,0,0,1,,,,
2015-04-08,1540,434,312,3278,21368,0,1,2,,,,
2015-04-09,1540,96,126,3248,21368,0,1,3,,,,
2015-04-10,1540,195,192,3251,21368,1,0,1,,,,
2015-04-13,1540,90,119,3222,21368,0,1,1,,,,
2015-04-14,1540,39,111,3150,21368,0,0,1,,,,
2015-04-15,1540,22,23,3149,21368,0,0,1,,,,
