date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2015-01-05,1597,20,13,1557,14754,0,0,99
2015-01-06,1597,13,15,1555,14754,2,0,97
2015-01-07,1597,11,2,1562,14754,0,0,97
2015-01-08,1597,12,12,1561,14754,0,0,97
2015-01-09,1597,19,33,1546,14754,2,1,96
2015-01-12,1597,11,16,1541,14754,16,0,80
2015-01-13,1597,16,5,1552,14754,1,7,86
2015-01-14,1597,10,10,1552,14808,0,1,87
2015-01-15,1597,5,8,1549,14808,1,0,86
2015-01-16,1597,7,4,1546,14808,1,0,85
2015-01-19,1597,11,5,1549,14808,15,0,70
2015-01-20,1597,4,0,1553,14808,3,0,67
2015-01-21,1597,3,5,1549,14808,15,0,52
2015-01-22,1597,4,7,1546,14808,0,0,52
2015-01-23,1597,12,13,1545,14808,0,0,52
2015-01-26,1597,4,1,1548,14808,0,1,53
2015-01-27,1597,10,3,1555,14808,1,0,52
2015-01-28,1597,14,29,1540,14808,24,0,28
2015-01-29,1597,12,13,1539,14808,12,0,16
2015-01-30,1597,3,3,1539,14808,0,0,16
2015-02-02,1597,5,2,1542,14808,0,0,16
2015-02-03,1597,10,30,1522,14808,1,0,15
2015-02-04,1597,13,3,1531,14808,1,0,14
2015-02-05,1597,15,9,1537,14808,0,1,15
2015-02-06,1597,3,0,1536,14808,0,1,16
2015-02-09,1597,4,0,1540,14808,3,0,13
2015-02-10,1597,1,17,1523,14808,1,1,13
2015-02-11,1597,95,48,1566,14808,0,15,28
2015-02-12,1597,25,76,1515,14808,0,1,29
2015-02-13,1597,17,26,1506,14808,6,1,24
2015-02-24,1597,5,8,1501,14808,1,1,24
2015-02-25,1597,15,12,1504,14808,0,9,32
2015-02-26,1597,8,4,1507,14808,5,0,27
2015-03-02,1597,20,5,1520,14808,4,0,23
2015-03-03,1597,8,14,1514,14808,0,0,23
2015-03-04,1597,6,12,1508,14808,0,0,23
2015-03-05,1597,2,2,1506,14808,1,0,22
2015-03-06,1597,5,5,1505,14808,0,0,22
2015-03-09,1597,35,25,1515,14808,0,0,22
2015-03-10,1597,15,4,1526,14808,0,0,22
2015-03-11,1597,5,3,1528,14808,0,0,22
2015-03-12,1597,0,8,1520,14808,0,0,22
2015-03-13,1597,1,3,1495,14808,0,0,22
2015-03-16,1597,89,24,1560,14808,0,0,22
2015-03-17,1597,17,19,1558,14808,0,0,22
2015-03-18,1597,3,6,1555,14808,0,0,22
2015-03-19,1597,16,9,1562,14808,0,0,22
2015-03-20,1597,12,33,1541,14808,0,0,22
2015-03-23,1597,7,11,1537,14808,0,0,22
2015-03-24,1597,2,8,1531,14808,0,0,22
2015-03-25,1597,7,5,1533,14808,0,0,22
2015-03-26,1597,0,9,1524,14808,0,0,22
2015-03-27,1597,1,14,1511,14808,8,0,14
2015-03-30,1597,5,10,1506,14808,10,0,4
2015-03-31,1597,12,0,1518,14808,1,0,3
2015-04-01,1597,18,30,1506,14808,2,1,2
2015-04-02,1597,25,8,1523,14808,1,0,1
2015-04-07,1597,3,5,1521,14808,0,0,1
2015-04-08,1597,13,25,1509,14808,0,0,1
2015-04-09,1597,2,2,1509,14808,0,0,1
2015-04-10,1597,5,6,1508,14808,1,0,0
2015-04-13,1597,7,4,1511,14808,0,0,0
2015-04-14,1597,0,12,1499,14808,0,0,0
2015-04-15,1597,1,6,1494,14808,0,0,0
2015-04-16,1597,3,0,1497,14808,0,0,0
2015-04-17,1597,8,3,1502,14808,0,0,0
2015-04-20,1597,0,5,1497,14808,0,0,0
2015-04-21,1597,1,13,1485,14808,0,0,0
2015-04-22,1597,5,10,1480,14808,0,0,0
2015-04-23,1597,6,2,1482,14808,0,7,7
2015-04-24,1597,13,7,1488,14808,0,8,15
2015-04-27,1597,15,2,1498,14808,0,0,15
2015-04-28,1597,5,1,1502,14808,0,0,15
2015-04-29,1597,4,4,1502,14808,0,0,15
2015-04-30,1597,16,2,1516,14808,0,0,15
2015-05-04,1597,5,6,1515,14808,0,0,15
2015-05-05,1597,1,20,1496,14808,8,2,9
2015-05-06,1597,7,9,1492,14808,7,0,2
2015-05-07,1597,27,16,1503,14808,2,0,0
2015-05-08,1597,1,21,1483,14808,0,1,1
2015-05-11,1597,10,33,1460,14808,0,0,1
2015-05-12,1597,3,15,1448,14808,0,0,1
2015-05-13,1597,4,11,1441,14808,0,0,1
2015-05-14,1597,12,16,1435,14808,0,3,4
2015-05-15,1597,2,17,1420,14808,0,1,5
2015-05-18,1597,9,11,1417,14808,0,0,5
2015-05-19,1597,12,16,1409,14808,0,0,5
2015-05-20,1597,2,8,1402,14808,0,0,5
2015-05-21,1597,14,5,1393,14808,0,0,5
2015-05-22,1597,5,20,1378,14808,0,0,5
2015-05-25,1597,1,5,1374,14808,0,0,5
2015-05-26,1597,2,3,1373,14808,0,0,5
2015-05-27,1597,1,5,1369,14808,0,0,5
2015-05-28,1597,2,1,1370,14808,2,0,3
2015-05-29,1597,4,5,1369,14808,0,0,3
2015-06-01,1597,2,6,1365,14808,0,0,3
2015-06-02,1597,0,4,1361,14808,0,0,3
2015-06-03,1597,3,2,1362,14808,0,0,3
2015-06-04,1597,10,9,1358,14808,0,0,3
2015-06-05,1597,3,3,1358,14808,0,0,3
2015-06-08,1597,6,16,1347,14808,0,0,3
2015-06-09,1597,7,16,1337,14808,1,0,2
2015-06-10,1597,3,8,1319,14808,0,0,2
2015-06-11,1597,0,11,1306,14808,0,0,2
2015-06-12,1597,5,2,1298,14808,0,0,2
2015-06-15,1597,3,0,1299,14808,0,0,2
2015-06-16,1597,1,2,1298,14808,0,0,2
2015-06-17,1597,0,1,1297,14808,0,0,2
2015-06-18,1597,0,0,1297,14808,0,0,2
2015-06-22,1597,1,4,1294,14808,0,0,2
2015-06-23,1597,1,5,1289,14808,0,0,2
2015-06-24,1597,1,3,1287,14808,0,0,2
2015-06-25,1597,3,0,1290,14808,2,0,0
2015-06-26,1597,0,1,1279,14808,0,0,0
2015-06-29,1597,0,0,1279,14808,0,0,0
2015-06-30,1597,8,1,1286,14808,0,0,0
2015-07-01,1597,4,12,1278,14808,0,0,0
2015-07-02,1597,3,1,1273,14808,0,0,0
2015-07-03,1597,1,1,1273,14808,0,0,0
2015-07-06,1597,6,0,1279,14808,0,0,0
2015-07-07,1597,0,0,1278,14808,0,0,0
2015-07-08,1597,11,13,1275,14808,0,0,0
2015-07-09,1597,9,37,1246,14808,0,0,0
2015-07-13,1597,15,28,1233,14808,0,0,0
2015-07-14,1597,16,33,1214,14808,0,0,0
2015-07-15,1597,19,68,1164,14808,0,0,0
2015-07-16,1597,114,29,1179,14808,0,0,0
2015-07-17,1597,34,38,1175,14808,0,3,3
2015-07-20,1597,46,39,1182,14808,0,1,4
2015-07-21,1597,34,31,1185,14808,0,0,4
2015-07-22,1597,31,33,1183,14808,0,0,4
2015-07-23,1597,29,24,1183,14808,0,2,6
2015-07-24,1597,18,20,1181,14808,0,0,6
2015-07-27,1597,58,86,1152,14808,0,4,10
2015-07-28,1597,50,47,1153,14808,2,0,8
2015-07-29,1597,18,13,1158,14808,0,0,8
2015-07-30,1597,14,15,1118,14808,0,0,8
2015-07-31,1597,17,12,1123,14808,6,0,2
2015-08-03,1597,14,28,1109,14808,0,0,2
2015-08-04,1597,23,35,1097,14808,1,0,1
2015-08-05,1597,5,6,1095,14808,1,0,0
2015-08-06,1597,34,17,1112,14808,0,0,0
2015-08-07,1597,37,32,1115,14808,0,0,0
2015-08-10,1597,43,16,1142,14808,0,1,1
2015-08-11,1597,21,22,1141,14808,0,8,9
