date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-12-11,00647L,0,0,0,6229,0,0,0,0,0,0,0,
2015-12-14,00647L,107,0,107,6229,0,0,0,0,0,0,0,
2015-12-15,00647L,50,34,123,6229,0,0,0,107,0,0,0,
2015-12-16,00647L,10,77,56,6229,0,29,29,123,0,0,0,
2015-12-17,00647L,151,28,179,6229,0,0,29,56,0,29,0,
2015-12-18,00647L,221,5,395,6229,28,0,1,179,0,29,0,
2015-12-21,00647L,795,38,1152,6229,1,7,7,395,0,1,0,
2015-12-22,00647L,24,684,492,6229,0,29,36,1152,0,7,0,
2015-12-23,00647L,9,229,272,6229,0,69,105,492,0,36,0,
2015-12-24,00647L,38,58,252,6229,41,10,74,272,0,105,0,
2015-12-25,00647L,7,32,227,6229,0,2,76,252,0,74,0,
2015-12-28,00647L,55,16,266,6229,0,0,76,227,0,76,0,
2015-12-29,00647L,5,53,218,6104,10,1,67,266,0,76,0,
2015-12-30,00647L,31,65,184,6104,7,24,84,218,0,67,0,
2015-12-31,00647L,30,13,201,5854,54,2,32,184,0,84,0,
2016-01-04,00647L,60,96,165,5854,18,0,14,201,0,32,0,
2016-01-05,00647L,357,1,521,5604,0,0,14,165,0,14,0,
2016-01-06,00647L,232,43,710,5604,2,16,28,521,0,14,0,
2016-01-07,00647L,98,50,758,5604,1,56,83,710,0,28,0,
2016-01-08,00647L,854,14,1598,5854,39,10,54,758,0,83,0,
2016-01-11,00647L,538,422,1714,6104,10,4,48,1598,0,54,0,
2016-01-12,00647L,48,459,1303,6104,1,121,168,1714,0,48,0,
2016-01-13,00647L,195,168,1330,6104,143,10,35,1303,0,168,0,
2016-01-14,00647L,161,206,1285,6104,0,33,68,1330,0,35,0,
2016-01-15,00647L,8,155,1138,6104,10,25,83,1285,0,68,0,
2016-01-18,00647L,332,1,1469,6104,29,43,97,1138,0,83,0,
2016-01-19,00647L,324,88,1705,6104,7,7,97,1469,0,97,0,
2016-01-20,00647L,395,541,1559,6104,0,301,398,1705,0,97,0,
2016-01-21,00647L,192,532,1219,6104,105,52,345,1559,0,398,0,
2016-01-22,00647L,101,126,1194,6104,43,26,328,1219,0,345,0,
2016-01-25,00647L,98,278,1014,6104,11,8,325,1194,0,328,0,
2016-01-26,00647L,236,82,1168,6104,1,32,356,1014,0,325,0,
2016-01-27,00647L,27,165,1030,6104,3,3,356,1168,0,356,0,
2016-01-28,00647L,150,8,1172,6104,0,24,380,1030,0,356,0,
2016-01-29,00647L,101,46,1227,6104,31,47,396,1172,0,380,0,
2016-01-30,00647L,55,205,1077,6104,19,30,407,1227,0,396,0,
2016-02-01,00647L,10,62,1025,6104,11,11,407,1077,0,407,0,
2016-02-02,00647L,61,77,1009,5979,10,11,408,1025,0,407,0,
2016-02-03,00647L,53,84,978,5979,2,0,406,1009,0,408,0,
2016-02-15,00647L,238,5,1211,5979,125,8,289,978,0,406,0,
2016-02-16,00647L,144,99,1256,6104,2,14,301,1211,0,289,0,
2016-02-17,00647L,13,93,1176,6104,11,45,335,1256,0,301,0,
2016-02-18,00647L,21,115,1082,5979,8,40,367,1176,0,335,0,
