date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2018-02-07,00730,0,0,0,32011,0,0,0,,,,
2018-02-08,00730,0,0,0,32011,0,0,0,,,,
2018-02-09,00730,0,0,0,32136,0,0,0,,,,
2018-02-12,00730,0,0,0,32136,0,0,0,,,,
2018-02-21,00730,1,0,1,32136,0,0,0,,,,
2018-02-22,00730,0,0,1,32136,0,0,0,,,,
2018-02-23,00730,0,0,1,32136,0,0,0,,,,
2018-02-26,00730,1,0,2,32136,0,0,0,,,,
2018-02-27,00730,0,0,2,32136,0,0,0,,,,
2018-03-01,00730,0,0,2,32136,0,0,0,,,,
2018-03-02,00730,0,0,2,32261,0,0,0,,,,
2018-03-05,00730,0,0,2,32261,0,0,0,,,,
2018-03-06,00730,0,0,2,32261,0,0,0,,,,
2018-03-07,00730,0,0,2,32261,0,0,0,,,,
2018-03-08,00730,0,0,2,32261,0,0,0,,,,
2018-03-09,00730,0,1,1,32261,0,0,0,,,,
2018-03-12,00730,0,0,1,32261,0,0,0,,,,
2018-03-13,00730,0,0,1,32261,0,0,0,,,,
2018-03-14,00730,0,0,1,32261,0,0,0,,,,
2018-03-15,00730,0,0,1,32386,0,0,0,,,,
2018-03-16,00730,0,0,1,32511,0,0,0,,,,
2018-03-19,00730,0,0,1,32636,0,0,0,,,,
2018-03-20,00730,0,0,1,32886,0,0,0,,,,
2018-03-21,00730,0,0,1,33011,0,0,0,,,,
2018-03-22,00730,0,0,1,33011,0,0,0,,,,
2018-03-23,00730,0,0,1,33011,0,0,0,,,,
2018-03-26,00730,0,0,1,33136,0,0,0,,,,
2018-03-27,00730,0,0,1,33136,0,0,0,,,,
2018-03-28,00730,0,0,1,33136,0,0,0,,,,
2018-03-29,00730,0,0,1,33136,0,0,0,,,,
2018-03-30,00730,0,0,1,33136,0,0,0,,,,
2018-03-31,00730,0,0,1,33136,0,0,0,,,,
2018-04-02,00730,0,0,1,33136,0,0,0,,,,
2018-04-03,00730,0,0,1,33136,0,0,0,,,,
2018-04-09,00730,0,0,1,33136,0,0,0,,,,
2018-04-10,00730,0,0,1,33136,0,0,0,,,,
2018-04-11,00730,0,0,1,33136,0,0,0,,,,
2018-04-12,00730,0,0,1,33136,0,0,0,,,,
2018-04-13,00730,0,0,1,33136,0,0,0,,,,
2018-04-16,00730,0,0,1,33136,0,0,0,,,,
2018-04-17,00730,0,0,1,33136,0,0,0,,,,
2018-04-18,00730,0,0,1,33261,0,0,0,,,,
2018-04-19,00730,0,0,1,33261,0,0,0,,,,
2018-04-20,00730,0,0,1,33261,0,0,0,,,,
2018-04-23,00730,0,0,1,33261,0,0,0,,,,
2018-04-24,00730,0,0,1,33636,0,0,0,,,,
2018-04-25,00730,0,0,1,34136,0,0,0,,,,
2018-04-26,00730,0,0,1,34261,0,0,0,,,,
2018-04-27,00730,0,0,1,34261,0,0,0,,,,
2018-04-30,00730,0,0,1,34261,0,0,0,,,,
2018-05-02,00730,0,0,1,34261,0,0,0,,,,
2018-05-03,00730,0,0,1,37761,0,0,0,,,,
2018-05-04,00730,0,0,1,37761,0,0,0,,,,
2018-05-07,00730,0,0,1,37761,0,0,0,,,,
2018-05-08,00730,0,0,1,37761,0,0,0,,,,
2018-05-09,00730,0,0,1,37761,0,0,0,,,,
2018-05-10,00730,0,0,1,37761,0,0,0,,,,
2018-05-11,00730,0,0,1,37761,0,0,0,,,,
2018-05-14,00730,0,0,1,37761,0,0,0,,,,
2018-05-15,00730,0,0,1,37761,0,0,0,,,,
2018-05-16,00730,0,0,1,37761,0,0,0,,,,
2018-05-17,00730,0,0,1,37761,0,0,0,,,,
2018-05-18,00730,0,0,1,37761,0,0,0,,,,
2018-05-21,00730,0,0,1,37761,0,0,0,,,,
2018-05-22,00730,0,0,1,37761,0,0,0,,,,
2018-05-23,00730,0,0,1,37761,0,0,0,,,,
2018-05-24,00730,0,0,1,37761,0,0,0,,,,
2018-05-25,00730,0,0,1,37761,0,0,0,,,,
2018-05-28,00730,0,0,1,37761,0,0,0,,,,
2018-05-29,00730,0,0,1,37761,0,0,0,,,,
2018-05-30,00730,0,0,1,37761,0,0,0,,,,
2018-05-31,00730,0,0,1,37761,0,0,0,,,,
2018-06-01,00730,0,0,1,37761,0,0,0,,,,
2018-06-04,00730,0,0,1,37761,0,0,0,,,,
2018-06-05,00730,0,0,1,37761,0,0,0,,,,
2018-06-06,00730,0,0,1,37761,0,0,0,,,,
2018-06-07,00730,0,0,1,37761,0,0,0,,,,
2018-06-08,00730,0,0,1,37761,0,0,0,,,,
2018-06-11,00730,0,0,1,37761,0,0,0,,,,
2018-06-12,00730,0,0,1,37761,0,0,0,,,,
2018-06-13,00730,0,0,1,37886,0,0,0,,,,
2018-06-14,00730,0,0,1,37886,0,0,0,,,,
2018-06-15,00730,0,0,1,37886,0,0,0,,,,
2018-06-19,00730,0,0,1,37886,0,0,0,,,,
2018-06-20,00730,0,0,1,37886,0,0,0,,,,
2018-06-21,00730,0,0,1,37886,0,0,0,,,,
2018-06-22,00730,0,0,1,37886,0,0,0,,,,
2018-06-25,00730,0,0,1,37886,0,0,0,,,,
2018-06-26,00730,0,1,0,37886,0,0,0,,,,
2018-06-27,00730,0,0,0,37886,0,0,0,,,,
2018-06-28,00730,0,0,0,38011,0,0,0,,,,
2018-06-29,00730,0,0,0,38136,0,0,0,,,,
2018-07-02,00730,0,0,0,38136,0,0,0,,,,
2018-07-03,00730,3,0,3,38136,0,0,0,,,,
2018-07-04,00730,0,0,3,38136,0,0,0,,,,
2018-07-05,00730,0,0,3,38136,0,0,0,,,,
2018-07-06,00730,0,0,3,38136,0,0,0,,,,
2018-07-09,00730,0,0,3,38136,0,0,0,,,,
2018-07-10,00730,0,0,3,38136,0,0,0,,,,
2018-07-11,00730,0,0,3,38136,0,0,0,,,,
2018-07-12,00730,0,3,0,38136,0,0,0,,,,
2018-07-13,00730,0,0,0,38136,0,0,0,,,,
2018-07-16,00730,0,0,0,38136,0,0,0,,,,
2018-07-17,00730,0,0,0,38136,0,0,0,,,,
2018-07-18,00730,0,0,0,38136,0,0,0,,,,
2018-07-19,00730,0,0,0,38136,0,0,0,,,,
2018-07-20,00730,0,0,0,38136,0,0,0,,,,
2018-07-23,00730,0,0,0,38136,0,0,0,,,,
2018-07-24,00730,0,0,0,38136,0,0,0,,,,
2018-07-25,00730,0,0,0,38136,0,0,0,,,,
2018-07-26,00730,0,0,0,38136,0,0,0,,,,
