date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2017-03-29,00686R,0,0,0,8694,0,0,0,0,0,0,0,
2017-03-30,00686R,4,0,4,8944,0,0,0,0,0,0,0,
2017-03-31,00686R,61,1,64,8944,0,0,0,4,0,0,0,
2017-04-05,00686R,9,5,68,8944,0,0,0,64,0,0,0,
2017-04-06,00686R,3,0,71,8944,0,0,0,68,0,0,0,
2017-04-07,00686R,1,3,69,8944,0,0,0,71,0,0,0,
2017-04-10,00686R,0,0,69,8944,0,0,0,69,0,0,0,
2017-04-11,00686R,43,2,110,8694,0,0,0,69,0,0,0,
2017-04-12,00686R,54,9,155,8569,0,0,0,110,0,0,0,
2017-04-13,00686R,6,0,161,8569,0,0,0,155,0,0,0,
2017-04-14,00686R,56,74,143,8569,0,0,0,161,0,0,0,
2017-04-17,00686R,1,51,93,8569,0,0,0,143,0,0,0,
2017-04-18,00686R,3,0,96,8569,0,0,0,93,0,0,0,
2017-04-19,00686R,3,1,98,8444,0,0,0,96,0,0,0,
2017-04-20,00686R,115,1,212,8194,0,0,0,98,0,0,0,
2017-04-21,00686R,15,60,167,8194,0,0,0,212,0,0,0,
2017-04-24,00686R,3,0,170,8069,0,0,0,167,0,0,0,
2017-04-25,00686R,14,50,134,7944,0,0,0,170,0,0,0,
2017-04-26,00686R,111,44,201,7694,0,0,0,134,0,0,0,
2017-04-27,00686R,0,0,201,7319,0,0,0,201,0,0,0,
2017-04-28,00686R,119,0,320,7319,0,0,0,201,0,0,0,
2017-05-02,00686R,118,2,436,7319,0,0,0,320,0,0,0,
2017-05-03,00686R,4,0,440,7319,0,0,0,436,0,0,0,
2017-05-04,00686R,182,0,622,7319,0,0,0,440,0,0,0,
2017-05-05,00686R,0,0,622,7319,0,0,0,622,0,0,0,
2017-05-08,00686R,9,0,631,7194,0,0,0,622,0,0,0,
2017-05-09,00686R,77,167,541,7194,0,0,0,631,0,0,0,
2017-05-10,00686R,53,24,570,7194,0,0,0,541,0,0,0,
2017-05-11,00686R,63,24,609,7444,0,0,0,570,0,0,0,
2017-05-12,00686R,10,0,619,7444,0,0,0,609,0,0,0,
2017-05-15,00686R,169,17,771,7444,0,0,0,619,0,0,0,
2017-05-16,00686R,1,0,772,7444,0,0,0,771,0,0,0,
2017-05-17,00686R,50,9,813,7444,0,0,0,772,0,0,0,
2017-05-18,00686R,44,51,806,7444,0,0,0,813,0,0,0,
2017-05-19,00686R,72,0,878,7444,0,0,0,806,0,0,0,
2017-05-22,00686R,11,0,889,7444,0,0,0,878,0,0,0,
2017-05-23,00686R,12,0,901,7444,0,0,0,889,0,0,0,
2017-05-24,00686R,107,0,1008,7819,0,0,0,901,0,0,0,
2017-05-25,00686R,23,3,1028,8444,0,0,0,1008,0,0,0,
2017-05-26,00686R,13,0,1041,8444,0,0,0,1028,0,0,0,
2017-05-31,00686R,0,12,1029,8444,0,0,0,1041,0,0,0,
2017-06-01,00686R,0,0,1029,8444,0,0,0,1029,0,0,0,
2017-06-02,00686R,3,9,1023,8444,0,0,0,1029,0,0,0,
2017-06-03,00686R,0,0,1023,8444,0,0,0,1023,0,0,0,
2017-06-05,00686R,6,0,1029,8444,0,0,0,1023,0,0,0,
2017-06-06,00686R,5,0,1034,8444,0,0,0,1029,0,0,0,
2017-06-07,00686R,11,10,1035,8444,0,0,0,1034,0,0,0,
2017-06-08,00686R,3,6,1032,8444,0,0,0,1035,0,0,0,
2017-06-09,00686R,0,46,986,8444,0,0,0,1032,0,0,0,
2017-06-12,00686R,3,5,984,8444,0,0,0,986,0,0,0,
2017-06-13,00686R,0,0,984,8444,0,0,0,984,0,0,0,
2017-06-14,00686R,8,0,992,8444,0,0,0,984,0,0,0,
2017-06-15,00686R,10,7,995,8444,0,0,0,992,0,0,0,
2017-06-16,00686R,72,0,1067,8444,0,0,0,995,0,0,0,
2017-06-19,00686R,10,1,1076,8444,0,0,0,1067,0,0,0,
2017-06-20,00686R,46,15,1107,8444,0,0,0,1076,0,0,0,
2017-06-21,00686R,0,0,1107,8444,0,0,0,1107,0,0,0,
2017-06-22,00686R,9,0,1116,8444,0,0,0,1107,0,0,0,
2017-06-23,00686R,10,10,1116,8444,0,0,0,1116,0,0,0,
2017-06-26,00686R,34,10,1140,8319,0,0,0,1116,0,0,0,
2017-06-27,00686R,0,15,1125,8319,0,0,0,1140,0,0,0,
2017-06-28,00686R,270,7,1388,8194,0,0,0,1125,0,0,0,
2017-06-29,00686R,559,20,1927,8194,0,0,0,1388,0,0,0,
2017-06-30,00686R,138,10,2055,8194,0,0,0,1927,0,0,0,
2017-07-03,00686R,10,0,2065,8194,0,0,0,2055,0,0,0,
2017-07-04,00686R,1508,0,3573,8194,0,0,0,2065,0,0,0,
2017-07-05,00686R,15,156,3432,8194,0,0,0,3573,0,0,0,
2017-07-06,00686R,0,2,3430,8194,0,0,0,3432,0,0,0,
2017-07-07,00686R,46,9,3467,8194,0,0,0,3430,0,0,0,
2017-07-10,00686R,2,4,3463,8194,0,0,0,3467,2,0,0,
2017-07-11,00686R,846,16,4293,8194,0,0,0,3463,0,0,0,
2017-07-12,00686R,501,0,4794,8194,0,0,0,4293,0,0,0,
2017-07-13,00686R,18,0,4812,8194,0,0,0,4794,0,0,0,
2017-07-14,00686R,22,0,4834,8194,0,0,0,4812,0,0,0,
2017-07-17,00686R,14,2,4846,8194,0,0,0,4834,0,0,0,
2017-07-18,00686R,13,0,4859,8194,0,0,0,4846,0,0,0,
2017-07-19,00686R,305,10,5154,8194,0,0,0,4859,0,0,0,
2017-07-20,00686R,0,0,5154,8194,0,0,0,5154,0,0,0,
2017-07-21,00686R,0,3,5146,8194,0,0,0,5154,5,0,0,
2017-07-24,00686R,100,2,5244,8194,0,0,0,5146,0,0,0,
2017-07-25,00686R,0,10,5234,8194,0,0,0,5244,0,0,0,
2017-07-26,00686R,5,12,5227,8194,0,0,0,5234,0,0,0,
2017-07-27,00686R,29,37,5219,8194,0,0,0,5227,0,0,0,
2017-07-28,00686R,2,22,5199,8194,0,0,0,5219,0,0,0,
2017-07-31,00686R,1,0,5200,8194,0,0,0,5199,0,0,0,
2017-08-01,00686R,6,0,5206,8194,0,0,0,5200,0,0,0,
2017-08-02,00686R,33,0,5239,8194,0,0,0,5206,0,0,0,
2017-08-03,00686R,3,28,5214,8194,0,0,0,5239,0,0,0,
2017-08-04,00686R,8,8,5214,8194,0,0,0,5214,0,0,0,
2017-08-07,00686R,22,4,5232,8194,0,0,0,5214,0,0,0,
2017-08-08,00686R,12,5,5239,8194,0,0,0,5232,0,0,0,
2017-08-09,00686R,9,11,5237,8194,0,0,0,5239,0,0,0,
2017-08-10,00686R,3,49,5191,8194,0,0,0,5237,0,0,0,
2017-08-11,00686R,12,20,5183,8194,0,0,0,5191,0,0,0,
2017-08-14,00686R,167,16,5334,8194,0,0,0,5183,0,0,0,
2017-08-15,00686R,310,4,5640,8194,0,0,0,5334,0,0,0,
2017-08-16,00686R,403,104,5939,8194,0,0,0,5640,0,0,0,
2017-08-17,00686R,218,129,6028,8194,0,0,0,5939,0,0,0,
2017-08-18,00686R,105,2,6131,8194,0,0,0,6028,0,0,0,
2017-08-21,00686R,50,3,6178,8194,0,0,0,6131,0,0,0,
2017-08-22,00686R,14,10,6182,8194,0,0,0,6178,0,0,0,
2017-08-23,00686R,10,0,6192,8194,0,0,0,6182,0,0,0,
2017-08-24,00686R,22,0,6214,8194,0,0,0,6192,0,0,0,
2017-08-25,00686R,24,10,6228,8194,0,0,0,6214,0,0,0,
2017-08-28,00686R,14,25,6217,8194,0,0,0,6228,0,0,0,
2017-08-29,00686R,8,0,6225,8194,0,0,0,6217,0,0,0,
2017-08-30,00686R,3,0,6228,8194,0,0,0,6225,0,0,0,
2017-08-31,00686R,7,0,6235,8194,0,0,0,6228,0,0,0,
2017-09-01,00686R,11,0,6246,8194,0,0,0,6235,0,0,0,
2017-09-04,00686R,5,12,6239,8194,0,0,0,6246,0,0,0,
2017-09-05,00686R,10,5,6244,8194,0,0,0,6239,0,0,0,
2017-09-06,00686R,22,7,6259,8194,0,0,0,6244,0,0,0,
2017-09-07,00686R,1,15,6245,8194,0,0,0,6259,0,0,0,
2017-09-08,00686R,7,14,6238,8194,0,0,0,6245,0,0,0,
2017-09-11,00686R,11,10,6239,13694,0,0,0,6238,0,0,0,
2017-09-12,00686R,15,0,6254,13694,0,0,0,6239,0,0,0,
2017-09-13,00686R,10,0,6264,13694,0,0,0,6254,0,0,0,
2017-09-14,00686R,71,20,6315,13694,0,0,0,6264,0,0,0,
2017-09-15,00686R,5,0,6320,13694,0,0,0,6315,0,0,0,
2017-09-18,00686R,11,0,6331,13694,0,0,0,6320,0,0,0,
2017-09-19,00686R,0,0,6331,13694,0,0,0,6331,0,0,0,
2017-09-20,00686R,10,3,6338,13694,0,0,0,6331,0,0,0,
2017-09-21,00686R,10,0,6348,13694,0,0,0,6338,0,0,0,
2017-09-22,00686R,155,23,6480,13694,0,0,0,6348,0,0,0,
2017-09-25,00686R,62,132,6410,13694,0,0,0,6480,0,0,0,
2017-09-26,00686R,17,31,6396,13694,0,0,0,6410,0,0,0,
2017-09-27,00686R,7,0,6403,13694,0,0,0,6396,0,0,0,
2017-09-28,00686R,20,0,6423,13694,0,0,0,6403,0,0,0,
2017-09-29,00686R,523,50,6896,13694,0,0,0,6423,0,0,0,
2017-09-30,00686R,2,31,6867,13694,0,0,0,6896,0,0,0,
2017-10-02,00686R,810,20,7657,13694,0,0,0,6867,0,0,0,
2017-10-03,00686R,0,0,7657,13694,0,0,0,7657,0,0,0,
2017-10-05,00686R,301,2,7956,13694,0,0,0,7657,0,0,0,
2017-10-06,00686R,111,5,8062,13694,0,0,0,7956,0,0,0,
2017-10-11,00686R,17,15,8064,13694,0,0,0,8062,0,0,0,
2017-10-12,00686R,23,0,8087,13694,0,0,0,8064,0,0,0,
2017-10-13,00686R,1,0,8088,13694,0,0,0,8087,0,0,0,
2017-10-16,00686R,7,200,7895,13694,0,0,0,8088,0,0,0,
2017-10-17,00686R,6,0,7901,13694,0,0,0,7895,0,0,0,
2017-10-18,00686R,3,0,7894,19319,0,0,0,7901,10,0,0,
2017-10-19,00686R,7,2,7899,19319,0,0,0,7894,0,0,0,
2017-10-20,00686R,300,0,8199,19319,0,0,0,7899,0,0,0,
2017-10-23,00686R,1,0,8200,19319,0,0,0,8199,0,0,0,
2017-10-24,00686R,0,0,8200,19319,0,0,0,8200,0,0,0,
2017-10-25,00686R,0,0,8200,19319,0,0,0,8200,0,0,0,
2017-10-26,00686R,11,0,8211,19319,0,0,0,8200,0,0,0,
2017-10-27,00686R,20,21,8210,19319,0,0,0,8211,0,0,0,
2017-10-30,00686R,63,0,8273,19319,0,0,0,8210,0,0,0,
2017-10-31,00686R,21,0,8294,19319,0,0,0,8273,0,0,0,
2017-11-01,00686R,5,0,8299,19319,0,0,0,8294,0,0,0,
2017-11-02,00686R,3,0,8302,19319,0,0,0,8299,0,0,0,
2017-11-03,00686R,6,0,8308,19319,0,0,0,8302,0,0,0,
2017-11-06,00686R,0,0,8308,19319,0,0,0,8308,0,0,0,
2017-11-07,00686R,5,2,8311,19319,0,0,0,8308,0,0,0,
2017-11-08,00686R,111,0,8422,19319,0,0,0,8311,0,0,0,
2017-11-09,00686R,320,2,8740,19319,0,0,0,8422,0,0,0,
2017-11-10,00686R,90,34,8796,19319,0,0,0,8740,0,0,0,
2017-11-13,00686R,5,0,8801,19319,0,0,0,8796,0,0,0,
2017-11-14,00686R,0,11,8790,19319,0,0,0,8801,0,0,0,
2017-11-15,00686R,13,100,8703,19319,0,0,0,8790,0,0,0,
2017-11-16,00686R,5,14,8694,19319,0,0,0,8703,0,0,0,
2017-11-17,00686R,8,0,8702,19319,0,0,0,8694,0,0,0,
2017-11-20,00686R,0,1,8701,19319,0,0,0,8702,0,0,0,
2017-11-21,00686R,19,38,8682,19319,0,0,0,8701,0,0,0,
2017-11-22,00686R,13,400,8295,19194,0,100,100,8682,0,0,0,
2017-11-23,00686R,5,0,8300,19069,100,0,0,8295,0,100,0,
2017-11-24,00686R,5,0,8305,18944,0,0,0,8300,0,0,0,
2017-11-27,00686R,0,0,8305,18694,0,0,0,8305,0,0,0,
2017-11-28,00686R,2,15,8292,18694,0,0,0,8305,0,0,0,
2017-11-29,00686R,0,0,8292,18569,0,0,0,8292,0,0,0,
2017-11-30,00686R,0,13,8279,18569,0,5,5,8292,0,0,0,
2017-12-01,00686R,0,2,8277,18319,0,1,6,8279,0,5,0,
2017-12-04,00686R,48,0,8325,18319,0,0,6,8277,0,6,0,
2017-12-05,00686R,98,15,8408,18319,0,1,7,8325,0,6,0,
2017-12-06,00686R,0,16,8392,18319,0,3,10,8408,0,7,0,
2017-12-07,00686R,2,9,8385,18194,0,0,10,8392,0,10,0,
2017-12-08,00686R,1,1,8385,18194,0,0,10,8385,0,10,0,
2017-12-11,00686R,347,22,8710,18194,0,0,10,8385,0,10,0,
2017-12-12,00686R,16,5,8721,18194,0,0,10,8710,0,10,0,
2017-12-13,00686R,20,150,8591,18194,0,0,10,8721,0,10,0,
2017-12-14,00686R,3,0,8594,18194,0,0,10,8591,0,10,0,
2017-12-15,00686R,0,12,8582,20694,0,0,10,8594,0,10,0,
2017-12-18,00686R,10,0,8592,20694,0,0,10,8582,0,10,0,
2017-12-19,00686R,5,300,8297,20444,0,1,11,8592,0,10,0,
2017-12-20,00686R,25,0,8322,20444,0,0,11,8297,0,11,0,
