date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2024-09-09,00957B,0,0,0,46690,0,0,0,,,,,
2024-09-10,00957B,166,0,166,46690,0,0,0,,,,,
2024-09-11,00957B,691,158,699,47065,0,0,0,,,,,
2024-09-12,00957B,424,434,689,47065,0,0,0,,,,,
2024-09-13,00957B,382,370,701,47815,0,0,0,,,,,
2024-09-16,00957B,380,382,699,47815,0,0,0,,,,,
2024-09-18,00957B,400,400,699,48565,0,0,0,,,,,
2024-09-19,00957B,260,400,549,50440,0,0,0,,,,,
2024-09-20,00957B,0,0,549,50440,0,0,0,,,,,
2024-09-23,00957B,90,182,457,50440,0,0,0,,,,,
2024-09-24,00957B,0,0,457,50440,0,0,0,,,,,
2024-09-25,00957B,0,1,456,50440,0,0,0,,,,,
2024-09-26,00957B,37,39,454,50815,0,50,50,,,,,
2024-09-27,00957B,40,2,492,51190,0,60,110,,,,,
2024-09-30,00957B,61,0,553,51190,110,0,0,,,,,
2024-10-01,00957B,7,57,503,51190,0,0,0,,,,,
2024-10-04,00957B,0,40,463,51190,0,0,0,,,,,
2024-10-07,00957B,0,5,458,53815,0,0,0,,,,,
2024-10-08,00957B,34,0,492,57190,0,0,0,,,,,
2024-10-09,00957B,40,15,517,57190,0,0,0,,,,,
2024-10-11,00957B,15,0,532,57190,0,0,0,,,,,
2024-10-14,00957B,0,0,532,57190,0,0,0,,,,,
2024-10-15,00957B,2,36,498,57190,0,0,0,,,,,
2024-10-16,00957B,0,23,475,56440,0,0,0,,,,,
2024-10-17,00957B,0,31,444,56440,0,0,0,,,,,
2024-10-18,00957B,65,0,509,56440,0,0,0,,,,,
2024-10-21,00957B,10,3,516,57940,0,0,0,,,,,
2024-10-22,00957B,4,10,510,58690,0,0,0,,,,,
2024-10-23,00957B,3,10,503,59815,0,0,0,,,,,
2024-10-24,00957B,3,0,501,58690,0,0,0,,,,,
2024-10-25,00957B,2,4,499,60190,0,0,0,,,,,
2024-10-28,00957B,7,0,506,59065,0,0,0,,,,,
2024-10-29,00957B,0,0,506,60940,0,0,0,,,,,
2024-10-30,00957B,0,2,504,62065,0,0,0,,,,,
2024-11-01,00957B,3,0,507,59815,0,0,0,,,,,
2024-11-04,00957B,43,0,550,59440,0,0,0,,,,,
2024-11-05,00957B,0,53,497,59440,0,0,0,,,,,
2024-11-06,00957B,0,2,495,60190,0,0,0,,,,,
2024-11-07,00957B,0,10,485,59815,0,0,0,,,,,
2024-11-08,00957B,0,3,482,59815,0,0,0,,,,,
