date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2026-01-21,00995A,0,0,0,56633,0,0,0,0,0,0,0,
2026-01-22,00995A,1042,0,1042,60008,0,0,0,0,0,0,0,
2026-01-23,00995A,1018,224,1836,71758,0,0,0,1042,0,0,0,
2026-01-26,00995A,304,72,2068,82508,0,0,0,1836,0,0,0,
2026-01-27,00995A,208,244,2032,84133,0,0,0,2068,0,0,0,
2026-01-28,00995A,435,68,2299,88133,0,0,0,2032,100,0,0,
2026-01-29,00995A,120,389,2030,90133,0,0,0,2299,0,0,0,
2026-01-30,00995A,586,108,2508,90633,0,0,0,2030,0,0,0,
2026-02-02,00995A,145,278,2375,90883,0,0,0,2508,0,0,0,
2026-02-03,00995A,114,617,1872,90883,0,0,0,2375,0,0,0,
2026-02-04,00995A,366,105,2133,90508,0,0,0,1872,0,0,0,
2026-02-05,00995A,130,524,1739,90008,0,0,0,2133,0,0,0,
2026-02-06,00995A,95,22,1812,90008,0,0,0,1739,0,0,0,
2026-02-09,00995A,12,53,1771,88133,0,0,0,1812,0,0,0,
2026-02-10,00995A,103,185,1688,85633,0,0,0,1771,1,0,0,
2026-02-11,00995A,151,64,1775,85383,0,0,0,1688,0,0,0,
2026-02-23,00995A,171,143,1803,85383,0,0,0,1775,0,0,0,
2026-02-24,00995A,639,219,2223,85383,0,0,0,1803,0,0,0,
2026-02-25,00995A,240,162,2301,85383,0,0,0,2223,0,0,0,
2026-02-26,00995A,477,119,2659,85383,0,0,0,2301,0,0,0,
2026-03-02,00995A,48,224,2483,85383,0,0,0,2659,0,0,0,
2026-03-03,00995A,141,80,2544,85383,0,1,1,2483,0,0,0,
2026-03-04,00995A,128,267,2405,84633,1,0,0,2544,0,1,0,
2026-03-05,00995A,90,74,2421,81633,0,0,0,2405,0,0,0,
2026-03-06,00995A,84,137,2368,81133,0,0,0,2421,0,0,0,
2026-03-09,00995A,114,203,2279,81133,0,1,1,2368,0,0,0,
2026-03-10,00995A,35,215,2099,81133,0,0,1,2279,0,1,0,
2026-03-11,00995A,80,115,2064,81008,0,0,1,2099,0,1,0,
2026-03-12,00995A,87,85,2066,80133,0,0,1,2064,0,1,0,
2026-03-13,00995A,92,126,2002,80008,0,0,1,2066,30,1,0,
2026-03-16,00995A,101,35,2068,79258,0,0,1,2002,0,1,0,
2026-03-17,00995A,319,62,2325,79008,0,0,1,2068,0,1,0,
2026-03-18,00995A,127,58,2394,79008,0,0,1,2325,0,1,0,
2026-03-19,00995A,87,87,2394,79008,0,0,1,2394,0,1,0,
2026-03-20,00995A,124,45,2473,80883,0,0,1,2394,0,1,0,
2026-03-23,00995A,267,237,2503,82133,0,0,1,2473,0,1,0,
2026-03-24,00995A,140,292,2351,82133,0,0,1,2503,0,1,0,
2026-03-25,00995A,40,114,2277,81883,0,0,1,2351,0,1,0,
2026-03-26,00995A,115,42,2350,81508,0,0,1,2277,0,1,0,
2026-03-27,00995A,20,15,2355,81508,0,0,1,2350,0,1,0,
2026-03-30,00995A,19,220,2154,81508,0,0,1,2355,0,1,0,
2026-03-31,00995A,84,267,1971,81508,0,0,1,2154,0,1,0,
2026-04-01,00995A,657,66,2562,81133,0,0,1,1971,0,1,0,
2026-04-02,00995A,172,23,2711,81133,0,1,2,2562,0,1,0,
2026-04-07,00995A,12,84,2639,80258,1,0,1,2711,0,2,0,
2026-04-08,00995A,28,116,2551,79008,0,1,2,2639,0,1,0,
2026-04-09,00995A,196,162,2592,78133,0,0,2,2558,0,2,0,
2026-04-10,00995A,382,39,2935,78133,0,0,2,2592,0,2,0,
2026-04-13,00995A,152,66,3021,78133,0,0,2,2935,0,2,0,
2026-04-14,00995A,213,108,3122,78133,0,0,2,3021,4,2,0,
2026-04-15,00995A,751,610,3263,78133,0,0,2,3122,0,2,0,
2026-04-16,00995A,187,253,3197,78008,0,12,14,3263,0,2,0,
2026-04-17,00995A,80,70,3207,78008,1,0,13,3197,0,14,0,
2026-04-20,00995A,265,140,3332,78508,1,1,13,3207,0,13,0,
2026-04-21,00995A,91,90,3333,78508,1,0,12,3332,0,13,0,
2026-04-22,00995A,111,136,3308,78883,0,0,12,3333,0,12,0,
2026-04-23,00995A,274,480,3102,78883,1,0,11,3308,0,12,0,
2026-04-24,00995A,303,219,3186,78883,0,0,11,3102,0,11,0,
2026-04-27,00995A,196,206,3176,79758,0,0,11,3186,0,11,0,
2026-04-28,00995A,168,197,3147,80383,0,0,11,3176,0,11,0,
2026-04-29,00995A,68,8,3207,80383,0,0,11,3147,0,11,0,
2026-04-30,00995A,276,267,3206,80383,0,0,11,3207,10,11,0,
2026-05-04,00995A,498,301,3403,80758,0,0,11,3206,0,11,0,
2026-05-05,00995A,181,6,3578,81258,0,5,16,3403,0,11,0,
2026-05-06,00995A,152,167,3563,81758,5,0,11,3578,0,16,0,
2026-05-07,00995A,40,94,3509,81758,0,0,11,3563,0,11,0,
2026-05-08,00995A,72,57,3524,81758,0,0,11,3509,0,11,0,
2026-05-11,00995A,66,271,3319,81758,0,3,14,3524,0,11,0,
2026-05-12,00995A,43,92,3270,81758,0,0,14,3319,0,14,0,
2026-05-13,00995A,81,270,3081,81758,1,0,13,3270,0,14,0,
2026-05-14,00995A,22,366,2737,81758,0,0,13,3081,0,13,0,
2026-05-15,00995A,57,750,2044,81758,1,8,20,2737,0,13,0,
2026-05-18,00995A,65,95,2014,81758,8,1,13,2044,0,20,0,
2026-05-19,00995A,31,114,1931,81758,2,0,11,2014,0,13,0,
2026-05-20,00995A,21,4,1948,81383,0,0,11,1931,0,11,0,
2026-05-21,00995A,95,55,1962,81258,0,0,11,1948,26,11,0,
2026-05-22,00995A,158,59,2061,81258,0,2,13,1962,0,11,0,
2026-05-25,00995A,169,76,2154,81258,0,1,14,2061,0,13,0,
