date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,8048,5,12,7965,13350,0,0,12,,,,
2015-01-06,8048,73,60,7978,13350,0,0,12,,,,
2015-01-07,8048,44,40,7982,13350,0,0,12,,,,
2015-01-08,8048,28,61,7949,13350,0,0,12,,,,
2015-01-09,8048,73,25,7997,13350,0,0,12,,,,
2015-01-12,8048,2,18,7981,13350,0,0,12,,,,
2015-01-13,8048,81,37,8025,13350,0,0,12,,,,
2015-01-14,8048,22,27,8020,13350,0,1,13,,,,
2015-01-15,8048,2,14,8008,13350,0,0,13,,,,
2015-01-16,8048,8,40,7976,13350,1,0,12,,,,
2015-01-19,8048,0,31,7945,13350,0,0,12,,,,
2015-01-20,8048,1,5,7941,13350,0,0,12,,,,
2015-01-21,8048,0,3,7938,13350,0,0,12,,,,
2015-01-22,8048,8,8,7938,13350,0,0,12,,,,
2015-01-23,8048,3,15,7926,13350,0,0,12,,,,
2015-01-26,8048,1,4,7923,13350,0,0,12,,,,
2015-01-27,8048,4,2,7925,13350,0,0,12,,,,
2015-01-28,8048,0,1,7924,13350,0,0,12,,,,
2015-01-29,8048,2,11,7915,13350,0,0,12,,,,
2015-01-30,8048,3,9,7909,13350,0,0,12,,,,
2015-02-02,8048,1,1,7909,13350,0,0,12,,,,
2015-02-03,8048,12,0,7921,13350,0,0,12,,,,
2015-02-04,8048,16,17,7920,13350,0,1,13,,,,
2015-02-05,8048,1,2,7919,13350,0,0,13,,,,
2015-02-06,8048,1,9,7911,13350,0,0,13,,,,
2015-02-09,8048,3,11,7903,13350,0,0,13,,,,
2015-02-10,8048,0,0,7903,13350,0,0,13,,,,
2015-02-11,8048,0,5,7898,13350,1,0,12,,,,
2015-02-12,8048,5,1,7902,13350,0,0,12,,,,
2015-02-13,8048,3,11,7894,13350,0,0,12,,,,
2015-02-24,8048,21,0,7915,13350,0,0,12,,,,
2015-02-25,8048,41,27,7929,13350,0,0,12,,,,
2015-02-26,8048,17,6,7940,13350,0,0,12,,,,
2015-03-02,8048,0,3,7937,13350,0,0,12,,,,
2015-03-03,8048,0,34,7903,13170,0,0,12,,,,
2015-03-04,8048,16,2,7917,13170,0,0,12,,,,
2015-03-05,8048,13,0,7930,13170,0,0,12,,,,
2015-03-06,8048,12,19,7923,13170,0,0,12,,,,
2015-03-09,8048,4,16,7911,13170,0,0,12,,,,
2015-03-10,8048,25,7,7929,13170,0,0,12,,,,
2015-03-11,8048,6,2,7933,13170,1,0,11,,,,
2015-03-12,8048,13,2,7944,13170,4,0,7,,,,
2015-03-13,8048,10,14,7940,13170,0,0,7,,,,
2015-03-16,8048,167,166,7941,13170,0,1,8,,,,
2015-03-17,8048,197,292,7846,13170,1,4,11,,,,
2015-03-18,8048,27,47,7826,13170,2,1,10,,,,
2015-03-19,8048,51,49,7828,13170,4,0,4,,,,
2015-03-20,8048,36,79,7785,13170,0,0,4,,,,
2015-03-23,8048,25,29,7781,13170,0,0,3,,,,
2015-03-24,8048,29,15,7795,13170,0,0,3,,,,
2015-03-25,8048,9,6,7798,13170,0,0,3,,,,
2015-03-26,8048,22,7,7813,13170,0,0,3,,,,
2015-03-27,8048,1,13,7801,13170,0,0,3,,,,
2015-03-30,8048,0,12,7789,13170,2,0,1,,,,
2015-03-31,8048,72,19,7842,13170,0,0,1,,,,
2015-04-01,8048,29,8,7863,13170,1,0,0,,,,
2015-04-02,8048,119,49,7933,13170,0,0,0,,,,
2015-04-07,8048,19,43,7909,13170,0,0,0,,,,
2015-04-08,8048,122,47,7984,13170,0,0,0,,,,
2015-04-09,8048,57,45,7996,13170,0,0,0,,,,
2015-04-10,8048,10,9,7997,13170,0,0,0,,,,
2015-04-13,8048,28,38,7987,13170,0,1,1,,,,
2015-04-14,8048,451,723,7715,13170,0,1,2,,,,
2015-04-15,8048,107,140,7682,13170,2,0,0,,,,
2015-04-16,8048,90,136,7636,13170,0,1,1,,,,
2015-04-17,8048,34,51,7619,13170,0,0,1,,,,
2015-04-20,8048,23,36,7606,13170,0,1,2,,,,
2015-04-21,8048,40,131,7515,13170,2,2,2,,,,
2015-04-22,8048,40,34,7521,13170,1,9,10,,,,
2015-04-23,8048,46,99,7468,13170,0,2,12,,,,
2015-04-24,8048,44,29,7483,13170,3,0,9,,,,
2015-04-27,8048,30,40,7473,13170,0,0,9,,,,
2015-04-28,8048,65,33,7505,13170,0,3,12,,,,
2015-04-29,8048,17,61,7461,13170,3,0,9,,,,
2015-04-30,8048,13,38,7436,13170,0,0,9,,,,
2015-05-04,8048,4,9,7431,13170,0,0,9,,,,
2015-05-05,8048,13,29,7415,13170,0,0,9,,,,
2015-05-06,8048,10,14,7411,13170,0,0,9,,,,
2015-05-07,8048,3,19,7395,13170,0,0,9,,,,
2015-05-08,8048,2,25,7372,13170,0,0,9,,,,
2015-05-11,8048,80,75,7377,13170,9,0,0,,,,
2015-05-12,8048,167,157,7387,13170,0,6,6,,,,
2015-05-13,8048,424,361,7450,13170,0,11,17,,,,
2015-05-14,8048,276,425,7301,13170,11,3,9,,,,
2015-05-15,8048,102,106,7297,13170,6,0,2,,,,
2015-05-18,8048,128,46,7379,13170,0,2,4,,,,
2015-05-19,8048,137,66,7450,13170,2,7,9,,,,
2015-05-20,8048,26,48,7428,13170,0,0,9,,,,
2015-05-21,8048,24,35,7417,13170,2,0,7,,,,
2015-05-22,8048,51,44,7424,13170,0,0,7,,,,
2015-05-25,8048,92,95,7420,13170,0,1,8,,,,
2015-05-26,8048,18,37,7401,13170,1,0,7,,,,
2015-05-27,8048,107,120,7388,13170,0,0,7,,,,
2015-05-28,8048,36,51,7373,13170,1,0,6,,,,
2015-05-29,8048,202,190,7364,13170,0,1,7,,,,
2015-06-01,8048,257,235,7386,13170,0,3,10,,,,
2015-06-02,8048,234,356,7264,13170,2,3,11,,,,
2015-06-03,8048,45,56,7253,13170,2,0,9,,,,
2015-06-04,8048,81,80,7254,13170,2,0,7,,,,
2015-06-05,8048,61,70,7245,13170,0,0,7,,,,
2015-06-08,8048,43,33,7255,13170,0,1,8,,,,
2015-06-09,8048,80,190,7145,13170,2,2,8,,,,
2015-06-10,8048,357,804,6698,13170,0,9,17,,,,
2015-06-11,8048,1281,2134,5845,13170,2,22,37,,,,
2015-06-12,8048,1259,1694,5408,13170,15,15,37,,,,
2015-06-15,8048,1062,959,5511,13170,7,19,49,,,,
2015-06-16,8048,747,630,5628,13170,4,14,58,,,,
2015-06-17,8048,849,852,5625,13170,8,12,62,,,,
2015-06-18,8048,506,535,5596,13170,8,10,63,,,,
2015-06-22,8048,2138,1459,6275,13170,10,68,121,,,,
2015-06-23,8048,2512,2560,6227,13170,30,244,335,,,,
2015-06-24,8048,1856,1492,6591,13170,81,138,391,,,,
2015-06-25,8048,1590,1479,6702,13170,92,77,372,,,,
2015-06-26,8048,1757,1190,7209,13170,54,150,466,,,,
2015-06-29,8048,1376,1454,6933,13170,278,9,197,,,,
2015-06-30,8048,2809,1909,7833,13170,44,166,314,,,,
2015-07-01,8048,2160,2115,7878,13170,297,0,15,,,,
2015-07-02,8048,632,859,7651,13001,0,0,0,,,,
2015-07-03,8048,708,760,7599,13001,0,0,0,,,,
2015-07-06,8048,1405,1647,7357,13001,0,0,0,,,,
2015-07-07,8048,1903,1632,7627,13001,0,97,97,,,,
2015-07-08,8048,1334,1599,7357,13001,42,34,89,,,,
2015-07-09,8048,1323,1340,7333,13001,55,197,231,,,,
2015-07-13,8048,1556,1547,7342,13001,52,347,526,,,,
2015-07-14,8048,1886,2307,6921,13001,163,290,653,,,,
2015-07-15,8048,1139,776,7284,13001,80,326,899,,,,
2015-07-16,8048,1323,978,7629,13001,65,252,1084,,,,
2015-07-17,8048,1351,1413,7567,13001,157,314,1240,,,,
2015-07-20,8048,1009,1043,7533,13001,712,425,953,,,,
2015-07-21,8048,876,911,7495,13001,492,576,1034,,,,
2015-07-22,8048,562,408,7647,13001,288,265,1011,,,,
2015-07-23,8048,753,952,7448,13001,605,197,602,,,,
2015-07-24,8048,920,656,7707,13001,109,436,929,,,,
2015-07-27,8048,795,806,7694,13001,387,309,849,,,,
2015-07-28,8048,707,805,7589,13001,283,406,972,,,,
2015-07-29,8048,717,757,7548,13001,96,154,1024,,,,
2015-07-30,8048,635,582,7601,13001,86,146,1083,,,,
2015-07-31,8048,357,316,7641,13001,89,156,1149,,,,
2015-08-03,8048,831,1172,7299,13001,483,587,1253,,,,
2015-08-04,8048,988,1400,6885,13001,492,146,906,,,,
2015-08-05,8048,1200,818,7261,13001,229,537,1212,,,,
2015-08-06,8048,996,1091,7166,13001,208,364,1368,,,,
2015-08-07,8048,465,402,7226,13001,263,359,1463,,,,
2015-08-10,8048,671,660,7237,13001,251,133,1345,,,,
2015-08-11,8048,1434,1380,7271,13001,132,262,1475,,,,
2015-08-12,8048,529,463,7337,13001,146,261,1590,,,,
2015-08-13,8048,384,445,7276,13001,130,58,1518,,,,
2015-08-14,8048,464,521,7217,13001,121,178,1572,,,,
2015-08-17,8048,663,547,7333,13001,90,124,1606,,,,
2015-08-18,8048,602,577,7358,13001,47,105,1664,,,,
2015-08-19,8048,511,504,7363,13001,284,105,1485,,,,
2015-08-20,8048,542,514,7391,13001,94,70,1461,,,,
2015-08-21,8048,497,827,7060,13001,417,211,1254,,,,
2015-08-24,8048,555,1335,6211,13001,383,0,871,,,,
2015-08-25,8048,415,602,6019,13001,183,103,791,,,,
2015-08-26,8048,392,331,6080,13001,244,99,646,,,,
2015-08-27,8048,585,571,6093,13001,77,85,654,,,,
2015-08-28,8048,367,414,6046,13001,23,63,694,,,,
2015-08-31,8048,248,198,6073,13001,104,20,609,,,,
2015-09-01,8048,248,320,5965,13001,47,85,646,,,,
2015-09-02,8048,570,371,6164,13001,131,50,537,,,,
2015-09-03,8048,685,687,6162,13001,34,39,542,,,,
2015-09-04,8048,426,615,5973,13001,136,16,422,,,,
2015-09-07,8048,164,168,5969,13001,27,20,415,,,,
2015-09-08,8048,529,425,6068,13001,22,73,466,,,,
2015-09-09,8048,483,464,6087,13001,60,25,431,,,,
2015-09-10,8048,482,549,6020,13001,28,28,431,,,,
2015-09-11,8048,505,543,5981,13001,55,0,375,,,,
2015-09-14,8048,396,405,5972,13001,49,2,327,,,,
2015-09-15,8048,251,256,5967,13001,51,15,291,,,,
2015-09-16,8048,387,323,6031,13001,29,55,317,,,,
2015-09-17,8048,498,510,6019,13001,31,18,303,,,,
2015-09-18,8048,765,579,6205,13001,47,63,319,,,,
2015-09-21,8048,256,352,6109,13001,25,12,306,,,,
2015-09-22,8048,382,287,6204,13001,6,5,305,,,,
2015-09-23,8048,290,296,6198,13001,54,46,296,,,,
2015-09-24,8048,224,427,5995,13001,42,38,292,,,,
2015-09-25,8048,146,198,5941,13001,110,36,218,,,,
2015-09-30,8048,123,75,5989,13001,18,8,208,,,,
2015-10-01,8048,147,116,6020,13001,43,12,177,,,,
2015-10-02,8048,609,355,6274,13001,26,30,181,,,,
2015-10-05,8048,448,362,6360,13001,16,3,168,,,,
2015-10-06,8048,264,238,6386,13001,7,12,173,,,,
2015-10-07,8048,1533,1084,6835,12983,10,65,228,,,,
2015-10-08,8048,1585,1509,6911,12983,21,66,273,,,,
2015-10-12,8048,535,551,6895,12983,35,28,266,,,,
2015-10-13,8048,584,391,7088,12983,4,14,276,,,,
2015-10-14,8048,256,363,6981,12983,55,7,227,,,,
2015-10-15,8048,349,230,7100,12983,30,4,201,,,,
2015-10-16,8048,260,322,7037,12983,13,12,199,,,,
2015-10-19,8048,637,786,6888,12983,5,37,231,,,,
2015-10-20,8048,263,298,6853,12983,17,0,213,,,,
2015-10-21,8048,194,173,6874,12983,11,6,208,,,,
2015-10-22,8048,847,848,6873,12983,7,19,220,,,,
2015-10-23,8048,374,450,6797,12983,12,11,219,,,,
2015-10-26,8048,219,174,6842,12983,13,2,208,,,,
2015-10-27,8048,136,158,6820,12983,2,2,208,,,,
2015-10-28,8048,292,245,6867,12983,14,1,195,,,,
2015-10-29,8048,603,705,6765,12983,6,29,218,,,,
2015-10-30,8048,242,378,6619,12983,19,13,212,,,,
2015-11-02,8048,118,103,6634,12983,7,1,206,,,,
2015-11-03,8048,1109,971,6764,12983,9,44,241,,,,
2015-11-04,8048,1646,1359,7051,12983,37,51,255,,,,
2015-11-05,8048,1686,1607,7130,12983,29,123,349,,,,
2015-11-06,8048,2183,1764,7539,12983,22,76,403,,,,
2015-11-09,8048,745,842,7442,12983,44,9,367,,,,
2015-11-10,8048,1025,1190,7277,12983,23,186,530,,,,
2015-11-11,8048,2242,1492,8027,12983,208,317,639,,,,
2015-11-12,8048,1758,1909,7876,12983,350,0,288,,,,
2015-11-13,8048,811,855,7832,12983,113,79,254,,,,
2015-11-16,8048,453,398,7887,12983,26,37,265,,,,
2015-11-17,8048,629,855,7661,12983,16,39,287,,,,
2015-11-18,8048,408,369,7698,12983,34,4,257,,,,
2015-11-19,8048,526,573,7646,12983,21,15,251,,,,
2015-11-20,8048,509,470,7685,12983,23,10,238,,,,
2015-11-23,8048,169,282,7572,12983,3,9,244,,,,
2015-11-24,8048,591,675,7481,12983,47,61,258,,,,
2015-11-25,8048,353,614,7220,12983,39,116,335,,,,
2015-11-26,8048,650,631,7239,12983,29,70,376,,,,
2015-11-27,8048,231,308,7162,12983,70,36,342,,,,
2015-11-30,8048,302,147,7307,12983,13,36,365,,,,
2015-12-01,8048,242,173,7376,12983,16,2,351,,,,
2015-12-02,8048,867,743,7500,12983,3,74,422,,,,
2015-12-03,8048,419,494,7425,12983,29,12,405,,,,
2015-12-04,8048,219,192,7452,12983,24,15,396,,,,
2015-12-07,8048,284,203,7533,12983,15,8,389,,,,
2015-12-08,8048,132,141,7522,12983,51,8,346,,,,
2015-12-09,8048,232,283,7470,12983,55,14,305,,,,
2015-12-10,8048,93,115,7447,12983,19,51,337,,,,
2015-12-11,8048,180,103,7524,12983,22,12,327,,,,
2015-12-14,8048,110,128,7506,12983,19,15,323,,,,
2015-12-15,8048,148,81,7573,12983,25,18,316,,,,
2015-12-16,8048,106,173,7506,12983,11,0,305,,,,
2015-12-17,8048,79,145,7440,12983,191,14,128,,,,
2015-12-18,8048,55,108,7379,12983,26,5,107,,,,
2015-12-21,8048,74,86,7365,12983,10,2,99,,,,
2015-12-22,8048,45,46,7363,12983,2,0,97,,,,
2015-12-23,8048,66,77,7352,12983,2,1,96,,,,
2015-12-24,8048,57,132,7276,12983,1,1,96,,,,
2015-12-25,8048,56,36,7295,12983,1,4,99,,,,
2015-12-28,8048,59,58,7296,12983,0,0,99,,,,
2015-12-29,8048,26,46,7276,12983,4,0,95,,,,
2015-12-30,8048,4,23,7257,12983,6,0,89,,,,
2015-12-31,8048,63,68,7252,12983,6,0,83,,,,
2016-01-04,8048,39,32,7259,12983,1,12,94,,,,
2016-01-05,8048,34,28,7265,12983,0,0,94,,,,
2016-01-06,8048,28,61,7232,12983,6,3,91,,,,
2016-01-07,8048,168,325,7071,12983,23,18,86,,,,
2016-01-08,8048,133,97,7096,12983,3,9,92,,,,
2016-01-11,8048,65,69,7092,12983,1,3,94,,,,
2016-01-12,8048,84,94,7080,12983,9,0,85,,,,
2016-01-13,8048,47,33,7085,12983,1,4,88,,,,
2016-01-14,8048,14,57,7029,12983,0,1,89,,,,
2016-01-15,8048,38,26,7041,12983,7,0,82,,,,
2016-01-18,8048,29,51,7012,12983,3,1,80,,,,
2016-01-19,8048,56,44,7024,12983,0,3,83,,,,
2016-01-20,8048,24,40,7008,12983,1,0,82,,,,
2016-01-21,8048,572,436,7144,12983,0,45,127,,,,
2016-01-22,8048,427,446,7125,12983,37,12,102,,,,
2016-01-25,8048,86,152,7056,12983,8,0,94,,,,
2016-01-26,8048,157,131,7082,12983,0,0,93,,,,
2016-01-27,8048,141,175,7048,12983,5,7,95,,,,
2016-01-28,8048,369,370,7047,12983,1,21,115,,,,
2016-01-29,8048,283,378,6952,12983,5,2,112,,,,
2016-01-30,8048,457,356,7053,12983,10,1,103,,,,
2016-02-01,8048,505,586,6959,12983,6,35,132,,,,
2016-02-02,8048,399,278,7080,12983,15,3,120,,,,
2016-02-03,8048,149,196,7032,12983,17,3,106,,,,
2016-02-15,8048,342,337,7037,12983,7,7,106,,,,
2016-02-16,8048,251,141,7147,12983,16,6,96,,,,
2016-02-17,8048,105,74,7178,12983,9,5,92,,,,
2016-02-18,8048,165,127,7216,12983,0,0,92,,,,
2016-02-19,8048,96,101,7211,12983,2,0,90,,,,
2016-02-22,8048,225,286,7150,12983,3,0,87,,,,
2016-02-23,8048,150,113,7187,12983,0,1,88,,,,
2016-02-24,8048,354,321,7220,12983,2,2,88,,,,
2016-02-25,8048,404,260,7351,12983,2,3,89,,,,
2016-02-26,8048,113,178,7286,12983,1,2,90,,,,
2016-03-01,8048,219,160,7345,12983,2,1,89,,,,
2016-03-02,8048,110,222,7230,12983,0,1,90,,,,
2016-03-03,8048,118,175,7173,12928,1,1,90,,,,
2016-03-04,8048,101,78,7196,12928,1,0,89,,,,
2016-03-07,8048,154,220,7130,12928,1,0,88,,,,
2016-03-08,8048,134,193,7071,12928,0,2,90,,,,
2016-03-09,8048,115,109,7077,12928,1,1,90,,,,
2016-03-10,8048,508,609,6976,12928,1,2,91,,,,
2016-03-11,8048,355,446,6885,12928,0,0,91,,,,
2016-03-14,8048,714,636,6963,12928,3,2,90,,,,
2016-03-15,8048,605,620,6908,12928,0,0,90,,,,
2016-03-16,8048,106,129,6795,12928,1,6,95,,,,
2016-03-17,8048,272,246,6821,12928,10,0,85,,,,
2016-03-18,8048,202,98,6921,12928,0,0,85,,,,
2016-03-21,8048,71,65,6927,12928,2,0,83,,,,
2016-03-22,8048,74,97,6904,12928,2,0,81,,,,
2016-03-23,8048,44,42,6906,12928,3,0,78,,,,
2016-03-24,8048,68,68,6906,12928,5,4,77,,,,
2016-03-25,8048,49,78,6875,12928,19,7,65,,,,
2016-03-28,8048,44,53,6862,12928,5,1,61,,,,
2016-03-29,8048,153,270,6745,12928,4,6,63,,,,
2016-03-30,8048,70,108,6706,12928,2,27,88,,,,
2016-03-31,8048,63,36,6723,12928,4,0,84,,,,
2016-04-01,8048,12,80,6655,12928,6,4,82,,,,
2016-04-06,8048,102,76,6669,12928,35,2,49,,,,
2016-04-07,8048,61,58,6592,12928,10,0,39,,,,
2016-04-08,8048,54,36,6500,12928,33,0,0,,,,
2016-04-11,8048,127,36,6588,12928,0,0,0,,,,
2016-04-12,8048,70,86,6552,12928,0,0,0,,,,
2016-04-13,8048,44,64,6532,12928,0,0,0,,,,
2016-04-14,8048,141,72,6426,12928,0,7,7,,,,
2016-04-15,8048,49,27,6448,12928,0,0,7,,,,
2016-04-18,8048,22,18,6452,12928,0,0,7,,,,
2016-04-19,8048,8,39,6421,12928,0,0,7,,,,
2016-04-20,8048,59,122,6358,12928,0,1,8,,,,
2016-04-21,8048,36,151,6223,12928,1,6,13,,,,
2016-04-22,8048,20,30,6206,12928,3,1,11,,,,
2016-04-25,8048,16,12,6210,12928,0,0,11,,,,
2016-04-26,8048,20,17,6213,12928,0,2,13,,,,
2016-04-27,8048,36,45,6204,12928,0,0,13,,,,
2016-04-28,8048,30,39,6195,12928,0,0,13,,,,
2016-04-29,8048,35,65,6164,12928,0,2,15,,,,
2016-05-03,8048,8,42,6130,12928,0,0,15,,,,
2016-05-04,8048,8,20,6113,12928,0,0,15,,,,
2016-05-05,8048,41,47,6107,12928,1,0,14,,,,
2016-05-06,8048,19,17,6109,12928,1,1,14,,,,
2016-05-09,8048,8,16,6099,12928,0,0,14,,,,
2016-05-10,8048,23,31,6091,12928,1,0,13,,,,
2016-05-11,8048,19,27,6083,12928,2,1,12,,,,
2016-05-12,8048,104,243,5940,12928,0,7,19,,,,
2016-05-13,8048,43,80,5497,12928,3,8,24,,,,
2016-05-16,8048,89,21,5565,12928,5,0,19,,,,
2016-05-17,8048,51,34,5582,12928,1,0,18,,,,
2016-05-18,8048,54,28,5608,12928,2,3,19,,,,
2016-05-19,8048,36,25,5619,12928,0,0,19,,,,
2016-05-20,8048,6,14,5611,12928,5,1,15,,,,
2016-05-23,8048,30,74,5567,12928,1,1,15,,,,
2016-05-24,8048,28,36,5559,12928,1,0,14,,,,
2016-05-25,8048,12,52,5519,12928,0,0,14,,,,
2016-05-26,8048,116,73,5562,12928,0,0,14,,,,
2016-05-27,8048,27,13,5576,12928,1,0,13,,,,
2016-05-30,8048,47,35,5584,12928,0,0,13,,,,
2016-05-31,8048,55,9,5630,12928,0,0,13,,,,
2016-06-01,8048,58,92,5596,12928,0,0,13,,,,
2016-06-02,8048,33,86,5543,12928,0,0,13,,,,
2016-06-03,8048,46,219,5235,12928,0,0,13,,,,
2016-06-04,8048,26,91,5168,12928,0,4,17,,,,
2016-06-06,8048,27,35,5124,12928,0,5,22,,,,
2016-06-07,8048,13,27,5110,12928,0,6,28,,,,
2016-06-08,8048,32,40,5102,12928,0,2,30,,,,
2016-06-13,8048,9,36,5075,12928,0,1,31,,,,
2016-06-14,8048,11,14,5072,12928,4,0,27,,,,
2016-06-15,8048,10,4,5073,12928,2,0,25,,,,
2016-06-16,8048,21,53,5039,12928,0,0,25,,,,
2016-06-17,8048,22,100,4956,12928,1,10,34,,,,
2016-06-20,8048,18,45,4928,12928,2,5,37,,,,
2016-06-21,8048,41,10,4959,12928,0,1,38,,,,
2016-06-22,8048,47,44,4962,12928,4,4,38,,,,
2016-06-23,8048,35,17,4957,12928,0,2,40,,,,
2016-06-24,8048,43,41,4956,12928,2,0,38,,,,
2016-06-27,8048,22,5,4972,12928,3,1,36,,,,
2016-06-28,8048,24,28,4964,12928,0,1,37,,,,
2016-06-29,8048,47,45,4966,12928,0,1,38,,,,
2016-06-30,8048,9,8,4965,12928,0,0,38,,,,
2016-07-01,8048,5,21,4949,12928,0,0,38,,,,
2016-07-04,8048,16,28,4937,12928,0,0,38,,,,
2016-07-05,8048,10,20,4927,12928,0,0,38,,,,
2016-07-06,8048,20,16,4931,12928,1,0,37,,,,
2016-07-07,8048,8,3,4934,12928,0,1,38,,,,
2016-07-11,8048,18,9,4943,12928,5,0,33,,,,
2016-07-12,8048,129,32,5040,12928,2,0,31,,,,
2016-07-13,8048,138,40,5138,12928,21,0,10,,,,
2016-07-14,8048,10,14,5126,12928,5,0,5,,,,
2016-07-15,8048,32,37,5121,12928,5,0,0,,,,
2016-07-18,8048,36,47,5110,12928,0,0,0,,,,
2016-07-19,8048,22,42,5089,12928,0,0,0,,,,
2016-07-20,8048,169,167,5090,12928,0,0,0,,,,
2016-07-21,8048,43,233,4900,12928,0,0,0,,,,
2016-07-22,8048,3,11,4892,12928,0,0,0,,,,
2016-07-25,8048,3,16,4876,12928,0,0,0,,,,
2016-07-26,8048,7,5,4876,12928,0,0,0,,,,
2016-07-27,8048,10,2,4884,12928,0,0,0,,,,
2016-07-28,8048,22,49,4857,12928,0,0,0,,,,
2016-07-29,8048,16,0,4873,12928,0,0,0,,,,
2016-08-01,8048,142,24,4991,12928,0,2,2,,,,
2016-08-02,8048,17,24,4984,12928,2,0,0,,,,
2016-08-03,8048,5,3,4986,12928,0,0,0,,,,
2016-08-04,8048,44,15,5015,12928,0,0,0,,,,
2016-08-05,8048,19,5,5028,12928,0,0,0,,,,
2016-08-08,8048,40,144,4924,12928,0,0,0,,,,
2016-08-09,8048,37,41,4920,12928,0,1,1,,,,
2016-08-10,8048,85,31,4974,12928,1,0,0,,,,
2016-08-11,8048,320,394,4532,12928,0,71,71,,,,
2016-08-12,8048,78,195,4406,12928,23,0,48,,,,
2016-08-15,8048,24,32,4374,12928,11,19,56,,,,
2016-08-16,8048,9,35,4333,12928,11,10,55,,,,
2016-08-17,8048,42,26,4347,12928,3,0,52,,,,
2016-08-18,8048,4,31,4320,12928,1,0,51,,,,
2016-08-19,8048,33,15,4337,12928,1,21,71,,,,
2016-08-22,8048,33,40,4204,12928,10,6,67,,,,
2016-08-23,8048,8,8,4202,12928,1,4,70,,,,
2016-08-24,8048,19,19,4202,12928,1,1,70,,,,
2016-08-25,8048,112,67,4247,12928,37,0,33,,,,
2016-08-26,8048,42,12,4277,12928,0,0,33,,,,
2016-08-29,8048,34,15,4296,12928,0,0,33,,,,
2016-08-30,8048,16,21,4291,12928,12,0,21,,,,
2016-08-31,8048,54,7,4338,12928,0,0,21,,,,
2016-09-01,8048,26,11,4352,12928,0,0,21,,,,
2016-09-02,8048,24,30,4345,12928,0,0,21,,,,
2016-09-05,8048,2,8,4338,12928,0,0,21,,,,
2016-09-06,8048,16,10,4344,12928,0,0,21,,,,
2016-09-07,8048,37,41,4340,12928,0,0,21,,,,
2016-09-08,8048,10,36,4314,13316,1,5,25,,,,
2016-09-09,8048,19,1,4332,13316,0,3,23,,,,
2016-09-10,8048,29,21,4340,13316,7,14,30,,,,
2016-09-12,8048,12,26,4326,13316,4,0,26,,,,
2016-09-13,8048,16,51,4291,13316,0,0,26,,,,
2016-09-14,8048,28,26,4291,13316,0,0,26,,,,
2016-09-19,8048,19,7,4303,13316,0,2,28,,,,
