date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,6214,1080,911,14558,66729,19,38,721,14393,4,702,0,
2015-01-06,6214,1111,1029,14640,66729,74,30,677,14558,0,721,0,
2015-01-07,6214,622,751,14511,66729,38,10,643,14640,0,677,6,
2015-01-08,6214,615,505,14621,66729,2,17,658,14511,0,643,0,
2015-01-09,6214,916,904,14633,66729,25,23,656,14621,0,658,0,
2015-01-12,6214,518,673,14478,66729,11,0,645,14633,0,656,0,
2015-01-13,6214,1019,966,14530,66729,79,8,574,14478,1,645,0,
2015-01-14,6214,558,529,14559,66777,15,17,576,14530,0,574,0,
2015-01-15,6214,316,301,14574,66777,10,0,566,14559,0,576,0,
2015-01-16,6214,568,474,14668,66777,95,18,489,14574,0,566,0,
2015-01-19,6214,689,772,14585,66777,10,27,506,14668,0,489,0,
2015-01-20,6214,371,419,14534,66777,7,6,505,14585,3,506,0,
2015-01-21,6214,319,297,14556,66777,13,10,502,14534,0,505,0,
2015-01-22,6214,173,196,14508,66777,4,7,505,14556,25,502,0,
2015-01-23,6214,1393,862,15036,66777,18,22,509,14508,3,505,0,
2015-01-26,6214,675,290,15421,66777,19,8,498,15036,0,509,0,
2015-01-27,6214,629,293,15741,66777,35,4,467,15421,16,498,0,
2015-01-28,6214,355,408,15688,66777,12,157,612,15741,0,467,0,
2015-01-29,6214,448,235,15901,66777,151,2,395,15688,0,612,68,
2015-01-30,6214,325,122,16104,66777,10,1,386,15901,0,395,0,
2015-02-02,6214,276,362,16018,66777,46,7,347,16104,0,386,0,
2015-02-03,6214,357,270,16099,66777,21,1,327,16018,6,347,0,
2015-02-04,6214,295,248,16138,66777,10,1,318,16099,8,327,0,
2015-02-05,6214,389,363,16163,66777,10,26,334,16138,1,318,0,
2015-02-06,6214,212,170,16205,66777,16,2,320,16163,0,334,0,
2015-02-09,6214,136,233,16108,66777,3,0,317,16205,0,320,0,
2015-02-10,6214,561,817,15845,66777,46,92,363,16108,7,317,0,
2015-02-11,6214,552,687,15699,66777,70,45,338,15845,11,363,0,
2015-02-12,6214,93,177,15615,66777,36,16,318,15699,0,338,0,
2015-02-13,6214,134,334,15296,66777,5,0,313,15615,119,318,0,
2015-02-24,6214,231,184,15332,66777,15,18,316,15287,2,313,0,
2015-02-25,6214,171,125,15377,66777,59,71,328,15337,6,316,0,
2015-02-26,6214,314,366,15324,66777,1,28,355,15377,1,328,0,
