date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2018-01-31,00721B,0,0,0,13030,0,0,0,,,,,
2018-02-01,00721B,0,0,0,13030,0,0,0,,,,,
2018-02-02,00721B,0,0,0,13030,0,0,0,,,,,
2018-02-05,00721B,0,0,0,12905,0,0,0,,,,,
2018-02-06,00721B,0,0,0,12905,0,0,0,,,,,
2018-02-07,00721B,0,0,0,12905,0,0,0,,,,,
2018-02-08,00721B,0,0,0,12780,0,0,0,,,,,
2018-02-09,00721B,0,0,0,23155,0,0,0,,,,,
2018-02-12,00721B,0,0,0,23155,0,0,0,,,,,
2018-02-21,00721B,0,0,0,28155,0,0,0,,,,,
2018-02-22,00721B,0,0,0,28155,0,0,0,,,,,
2018-02-23,00721B,0,0,0,28155,0,0,0,,,,,
2018-02-26,00721B,0,0,0,28155,0,0,0,,,,,
2018-02-27,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-01,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-02,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-05,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-06,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-07,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-08,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-09,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-12,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-13,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-14,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-15,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-16,00721B,0,0,0,28155,0,0,0,,,,,
2018-03-19,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-20,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-21,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-22,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-23,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-26,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-27,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-28,00721B,0,0,0,28280,0,0,0,,,,,
2018-03-29,00721B,0,0,0,28905,0,0,0,,,,,
2018-03-30,00721B,0,0,0,28905,0,0,0,,,,,
2018-03-31,00721B,0,0,0,28905,0,0,0,,,,,
2018-04-02,00721B,0,0,0,28905,0,0,0,,,,,
2018-04-03,00721B,0,0,0,28905,0,0,0,,,,,
2018-04-09,00721B,0,0,0,30405,0,0,0,,,,,
2018-04-10,00721B,0,0,0,30405,0,0,0,,,,,
2018-04-11,00721B,1,0,1,30905,0,0,0,,,,,
2018-04-12,00721B,0,1,0,30905,0,0,0,,,,,
2018-04-13,00721B,0,0,0,30905,0,0,0,,,,,
2018-04-16,00721B,0,0,0,30905,0,0,0,,,,,
2018-04-17,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-18,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-19,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-20,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-23,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-24,00721B,0,0,0,32155,0,0,0,,,,,
2018-04-25,00721B,0,0,0,32155,0,0,0,,,,,
