date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2026-07-14,00408A,0,0,0,44158,0,0,0
2026-07-15,00408A,76,0,76,44158,0,0,0
2026-07-16,00408A,110,0,186,41658,0,0,0
2026-07-17,00408A,127,0,313,42908,0,0,0
2026-07-20,00408A,13,1,325,43408,0,0,0
2026-07-21,00408A,10,9,326,43408,0,0,0
2026-07-22,00408A,13,203,136,41908,0,0,0
2026-07-23,00408A,0,2,134,41783,0,0,0
2026-07-24,00408A,10,0,144,42033,0,0,0
2026-07-27,00408A,5,0,149,42033,0,0,0
2026-07-28,00408A,75,0,224,42408,0,0,0
2026-07-29,00408A,44,13,255,42533,0,0,0
2026-07-30,00408A,4,3,256,42783,0,0,0
2026-07-31,00408A,5,11,250,42783,0,0,0
2026-08-03,00408A,0,9,241,42658,0,0,0
2026-08-04,00408A,0,106,135,42658,0,0,0
2026-08-05,00408A,0,2,133,41783,0,0,0
2026-08-06,00408A,4,0,137,40783,0,0,0
2026-08-07,00408A,14,0,151,40783,0,0,0
2026-08-10,00408A,0,18,128,40408,0,0,0
2026-08-11,00408A,0,1,127,40283,0,0,0
2026-08-12,00408A,10,1,136,40283,0,0,0
2026-08-13,00408A,3,9,130,38908,0,0,0
2026-08-14,00408A,26,15,141,38658,0,0,0
2026-08-17,00408A,10,10,141,38533,0,0,0
2026-08-18,00408A,1,4,138,38408,0,0,0
2026-08-19,00408A,20,0,158,38408,0,0,0
2026-08-20,00408A,20,0,178,38408,0,0,0
2026-08-21,00408A,0,0,178,38408,0,0,0
2026-08-24,00408A,0,0,178,38408,0,0,0
2026-08-25,00408A,0,0,178,38408,0,0,0
2026-08-26,00408A,1,20,159,38158,0,0,0
2026-08-27,00408A,10,1,168,37908,0,0,0
2026-08-28,00408A,1,30,139,37908,0,0,0
2026-08-31,00408A,0,0,139,37908,0,0,0
2026-09-01,00408A,1,3,137,37658,0,0,0
2026-09-02,00408A,30,0,167,36908,0,0,0
2026-09-03,00408A,0,0,167,36908,0,1,1
2026-09-04,00408A,1,0,168,36908,0,1,2
2026-09-08,00408A,0,0,118,36908,0,0,2
