date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2015-01-05,6115,5,0,482,44158,0,0,84
2015-01-06,6115,12,9,485,44158,0,0,84
2015-01-07,6115,3,1,487,44158,0,0,73
2015-01-08,6115,0,0,487,44158,0,0,52
2015-01-09,6115,2,8,481,44158,0,0,52
2015-01-12,6115,0,5,476,44158,0,0,52
2015-01-13,6115,2,3,475,44158,0,0,52
2015-01-14,6115,0,2,473,44432,0,0,52
2015-01-15,6115,0,13,460,44432,0,0,52
2015-01-16,6115,0,3,457,44432,0,0,52
2015-01-19,6115,0,2,455,44432,0,0,52
2015-01-20,6115,0,1,454,44432,0,0,52
2015-01-21,6115,0,0,454,44432,0,0,52
2015-01-22,6115,1,0,455,44432,0,0,52
2015-01-23,6115,11,10,456,44432,0,0,52
2015-01-26,6115,20,23,453,44432,0,4,56
2015-01-27,6115,2,28,427,44432,0,0,56
2015-01-28,6115,3,4,426,44432,0,0,56
2015-01-29,6115,5,1,430,44432,0,0,56
2015-01-30,6115,2,0,432,44432,0,0,56
2015-02-02,6115,10,21,421,44432,0,0,56
2015-02-03,6115,0,1,419,44432,0,0,56
2015-02-04,6115,5,11,413,44432,0,0,56
2015-02-05,6115,2,0,415,44432,0,0,56
2015-02-06,6115,6,4,417,44432,0,0,56
2015-02-09,6115,0,2,415,44432,0,0,56
2015-02-10,6115,3,8,407,44432,0,0,52
2015-02-11,6115,4,1,410,44432,0,0,52
2015-02-12,6115,0,5,405,44461,0,0,52
2015-02-13,6115,0,0,405,44461,0,0,52
2015-02-24,6115,4,0,409,44461,0,7,59
2015-02-25,6115,18,12,415,44461,0,6,65
2015-02-26,6115,5,1,419,44461,0,1,66
2015-03-02,6115,49,20,448,44461,0,4,70
2015-03-03,6115,9,7,450,44461,0,15,82
2015-03-04,6115,23,12,461,44461,0,24,100
2015-03-05,6115,45,10,494,44461,0,32,132
2015-03-06,6115,21,36,479,44461,0,27,159
2015-03-09,6115,1,6,474,44461,0,6,159
2015-03-10,6115,1,16,459,44461,0,15,165
2015-03-11,6115,5,13,451,44461,0,0,162
2015-03-12,6115,5,23,433,44461,0,0,147
2015-03-13,6115,6,5,434,44461,0,6,153
2015-03-16,6115,0,2,425,44461,0,0,107
2015-03-17,6115,0,3,422,44461,2,0,94
2015-03-18,6115,1,2,421,44461,0,0,94
2015-03-19,6115,14,3,432,44461,0,0,94
2015-03-20,6115,50,5,477,44461,0,0,73
2015-03-23,6115,18,1,494,44461,0,2,75
2015-03-24,6115,20,6,508,44461,0,0,75
2015-03-25,6115,4,36,476,44461,0,0,75
2015-03-26,6115,13,9,479,44461,0,0,75
2015-03-27,6115,5,5,479,44461,0,2,77
2015-03-30,6115,6,29,456,44461,0,0,77
2015-03-31,6115,9,20,445,44461,4,0,73
2015-04-01,6115,4,2,447,44461,0,12,83
2015-04-02,6115,1,3,445,44461,0,0,83
2015-04-07,6115,4,6,443,44461,0,0,83
2015-04-08,6115,0,5,438,44461,0,0,83
2015-04-09,6115,2,2,438,44461,0,0,12
2015-04-10,6115,5,2,441,44461,0,0,0
2015-04-13,6115,0,7,434,44461,0,0,0
2015-04-14,6115,3,0,437,44597,0,0,0
2015-04-15,6115,6,3,440,44597,0,0,0
2015-04-16,6115,2,4,438,44597,0,0,0
2015-04-17,6115,0,13,425,44597,0,0,0
2015-04-20,6115,0,2,423,44597,0,0,0
2015-04-21,6115,4,1,426,44597,0,0,0
2015-04-22,6115,1,1,426,44597,0,0,0
2015-04-23,6115,2,0,428,44597,0,0,0
2015-04-24,6115,0,2,426,44597,0,0,0
2015-04-27,6115,5,2,429,44597,0,0,0
2015-04-28,6115,6,4,431,44597,0,0,0
2015-04-29,6115,2,7,426,44597,0,4,4
2015-04-30,6115,3,11,418,44597,0,0,4
2015-05-04,6115,6,9,415,44597,4,0,0
2015-05-05,6115,0,0,415,44597,0,0,0
2015-05-06,6115,2,0,417,44597,0,0,0
2015-05-07,6115,9,1,425,44597,0,3,3
2015-05-08,6115,36,24,437,44597,3,7,7
2015-05-11,6115,36,4,469,44597,1,0,6
2015-05-12,6115,13,21,461,44597,6,3,3
2015-05-13,6115,4,4,461,44597,0,3,6
2015-05-14,6115,2,3,460,44666,0,3,9
2015-05-15,6115,0,5,455,44666,0,0,9
2015-05-18,6115,6,0,461,44666,3,0,6
2015-05-19,6115,0,3,458,44666,0,0,6
2015-05-20,6115,0,7,451,44666,0,0,6
2015-05-21,6115,3,2,452,44666,0,0,6
2015-05-22,6115,0,1,451,44666,0,17,23
2015-05-25,6115,0,0,451,44666,0,0,23
2015-05-26,6115,3,64,390,44666,0,0,23
2015-05-27,6115,2,10,382,44666,0,0,23
2015-05-28,6115,5,1,386,44666,0,0,23
2015-05-29,6115,1,2,385,44666,0,0,23
2015-06-01,6115,5,4,386,44666,0,0,23
2015-06-02,6115,0,3,383,44666,0,0,23
2015-06-03,6115,0,0,383,44666,0,5,28
2015-06-04,6115,13,22,374,44666,0,0,28
2015-06-05,6115,0,11,362,44666,0,2,30
2015-06-08,6115,2,0,364,44666,0,3,33
2015-06-09,6115,4,7,361,44666,0,0,33
2015-06-10,6115,5,7,359,44666,0,0,33
2015-06-11,6115,0,1,358,44666,0,0,33
2015-06-12,6115,1,0,349,44666,3,10,40
2015-06-15,6115,0,0,349,44666,0,26,66
2015-06-16,6115,0,1,348,44666,0,9,75
2015-06-17,6115,0,7,341,44666,0,2,77
2015-06-18,6115,2,0,343,44666,2,4,79
2015-06-22,6115,16,20,339,44666,0,0,79
2015-06-23,6115,0,1,338,44666,0,1,25
2015-06-24,6115,4,1,341,44666,0,0,18
2015-06-25,6115,0,6,335,44666,0,2,20
2015-06-26,6115,0,1,334,44666,0,0,20
2015-06-29,6115,0,2,332,44666,0,0,20
2015-06-30,6115,1,2,331,44666,0,0,20
2015-07-01,6115,1,15,315,44666,0,0,15
2015-07-02,6115,0,0,315,44666,0,0,11
2015-07-03,6115,3,1,317,44666,0,0,11
2015-07-06,6115,1,1,317,44666,0,0,11
2015-07-07,6115,2,1,318,44666,0,0,10
2015-07-08,6115,5,2,321,44666,2,0,8
2015-07-09,6115,2,0,321,44666,5,0,0
2015-07-13,6115,5,1,325,44666,0,0,0
2015-07-14,6115,40,0,365,44710,0,0,0
2015-07-15,6115,11,43,333,44710,0,8,8
2015-07-16,6115,0,3,317,44710,0,3,11
2015-07-17,6115,2,3,315,44710,0,0,11
2015-07-20,6115,0,0,315,44710,0,2,13
2015-07-21,6115,14,1,328,44710,0,25,38
2015-07-22,6115,16,19,325,44710,0,41,79
2015-07-23,6115,0,18,307,44710,0,2,81
2015-07-24,6115,3,1,309,44710,0,5,86
2015-07-27,6115,5,17,296,44710,0,1,87
2015-07-28,6115,13,17,292,44710,3,4,88
2015-07-29,6115,1,6,282,44710,0,0,83
2015-07-30,6115,10,18,270,44710,6,0,61
2015-07-31,6115,1,6,265,44710,3,0,58
2015-08-03,6115,3,14,254,44710,0,0,58
2015-08-04,6115,9,4,259,44710,0,0,49
2015-08-05,6115,0,0,259,44710,2,0,47
2015-08-06,6115,3,0,262,44710,0,4,51
2015-08-07,6115,9,1,270,44710,2,4,53
2015-08-10,6115,1,2,269,44710,0,0,53
2015-08-11,6115,0,0,269,44710,0,0,38
2015-08-12,6115,2,0,271,44710,0,0,38
2015-08-13,6115,7,0,278,44710,7,0,30
2015-08-14,6115,5,0,283,44721,1,0,29
2015-08-17,6115,4,5,282,44721,0,0,29
2015-08-18,6115,8,1,289,44721,0,0,29
2015-08-19,6115,12,24,277,44721,0,0,29
2015-08-20,6115,12,2,287,44721,0,0,29
2015-08-21,6115,1,3,285,44721,0,0,29
2015-08-24,6115,34,80,223,44721,0,0,29
2015-08-25,6115,6,14,215,44721,0,0,29
2015-08-26,6115,1,0,216,44721,0,0,29
2015-08-27,6115,0,11,205,44721,0,0,29
2015-08-28,6115,1,1,205,44721,0,0,29
2015-08-31,6115,3,1,207,44721,0,0,29
2015-09-01,6115,3,0,210,44721,0,0,29
2015-09-02,6115,1,1,210,44721,0,0,29
2015-09-03,6115,0,1,209,44721,0,0,29
2015-09-04,6115,1,5,205,44721,0,0,29
2015-09-07,6115,0,2,203,44721,0,0,29
2015-09-08,6115,1,0,204,44721,0,0,26
2015-09-09,6115,0,2,202,44721,0,0,26
2015-09-10,6115,0,0,202,44721,0,0,26
2015-09-11,6115,2,0,204,44721,0,0,26
2015-09-14,6115,0,1,203,44721,0,0,26
2015-09-15,6115,2,2,203,44721,0,0,26
2015-09-16,6115,0,1,202,44721,0,0,26
2015-09-17,6115,0,1,201,44721,0,0,23
2015-09-18,6115,0,3,198,44721,0,0,14
2015-09-21,6115,0,1,197,44721,0,0,0
2015-09-22,6115,7,0,204,44721,0,0,0
2015-09-23,6115,0,5,199,44721,0,0,0
2015-09-24,6115,0,0,191,44721,0,0,0
2015-09-25,6115,0,0,191,44721,0,0,0
2015-09-30,6115,4,13,182,44721,0,0,0
2015-10-01,6115,6,6,181,44721,0,0,0
2015-10-02,6115,2,9,174,44721,0,0,0
2015-10-05,6115,8,10,170,44721,0,0,0
2015-10-06,6115,1,3,168,44721,0,0,0
2015-10-07,6115,0,0,168,44721,0,0,0
2015-10-08,6115,0,7,160,44721,0,0,0
2015-10-12,6115,1,4,157,44721,0,0,0
2015-10-13,6115,1,1,157,44721,0,0,0
2015-10-14,6115,18,0,175,44721,0,0,0
2015-10-15,6115,0,0,175,44721,0,0,0
2015-10-16,6115,23,1,197,44721,0,0,0
2015-10-19,6115,85,7,275,44721,0,0,0
2015-10-20,6115,22,20,277,44721,0,0,0
2015-10-21,6115,2,3,276,44721,0,0,0
2015-10-22,6115,2,4,274,44721,0,0,0
2015-10-23,6115,36,13,297,44721,0,0,0
2015-10-26,6115,0,3,294,44721,0,0,0
