date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-03-03,3272,0,0,0,9150,0,0,0,0,0,0,0,
2015-03-04,3272,487,0,487,9150,0,0,0,0,0,0,0,
2015-03-05,3272,304,79,712,9150,0,0,0,487,0,0,0,
2015-03-06,3272,465,106,1071,9150,0,2,2,712,0,0,0,
2015-03-09,3272,679,167,1583,9150,0,4,6,1071,0,2,0,
2015-03-10,3272,438,334,1687,9150,2,6,10,1583,0,6,0,
2015-03-11,3272,255,80,1862,9150,0,43,53,1687,0,10,0,
2015-03-12,3272,145,86,1921,9150,0,8,56,1862,0,53,5,
2015-03-13,3272,460,190,2191,9150,1,3,57,1921,0,56,1,
2015-03-16,3272,369,213,2347,9150,1,3,59,2191,0,57,0,
2015-03-17,3272,1012,730,2629,9150,5,26,80,2347,0,59,0,
2015-03-18,3272,1134,491,3272,9150,63,27,44,2629,0,80,0,
2015-03-19,3272,816,641,3447,9150,20,15,37,3272,0,44,2,
2015-03-20,3272,1004,843,3608,9150,2,39,74,3447,0,37,0,
2015-03-23,3272,916,872,3652,9150,21,12,64,3608,0,74,1,
2015-03-24,3272,468,452,3668,9150,8,6,61,3652,0,64,1,
2015-03-25,3272,450,406,3712,9150,13,16,64,3668,0,61,0,
2015-03-26,3272,491,329,3874,9150,18,11,57,3712,0,64,0,
2015-03-27,3272,295,346,3823,9150,21,3,37,3874,0,57,2,
2015-03-30,3272,657,556,3910,9150,17,43,61,3823,14,37,2,
2015-03-31,3272,468,561,3817,9150,33,13,37,3910,0,61,4,X
2015-04-01,3272,207,218,3806,9150,35,0,0,3817,0,37,2,X
2015-04-02,3272,506,299,4013,9150,0,0,0,3806,0,0,0,X
2015-04-07,3272,443,368,4087,9150,0,0,0,4013,1,0,0,X
2015-04-08,3272,350,319,4118,9150,0,0,0,4087,0,0,0,
2015-04-09,3272,475,346,4247,9150,0,255,255,4118,0,0,0,
2015-04-10,3272,588,808,4027,9150,23,99,331,4247,0,255,0,
2015-04-13,3272,321,398,3949,9150,6,63,336,4027,1,331,52,
2015-04-14,3272,136,132,3953,9150,1,8,295,3949,0,336,48,
2015-04-15,3272,198,244,3907,9150,9,67,309,3953,0,295,44,
2015-04-16,3272,140,180,3864,9150,105,22,223,3907,3,309,3,
2015-04-17,3272,258,259,3863,9150,57,21,187,3864,0,223,0,
2015-04-20,3272,82,141,3804,9150,20,16,171,3863,0,187,12,
2015-04-21,3272,208,159,3853,9150,12,38,194,3804,0,171,3,
2015-04-22,3272,214,216,3849,9150,11,55,237,3853,2,194,1,
2015-04-23,3272,337,205,3981,9150,17,19,232,3849,0,237,7,
2015-04-24,3272,643,753,3871,9150,16,175,391,3981,0,232,0,
2015-04-27,3272,248,307,3808,9150,17,10,384,3871,4,391,0,
2015-04-28,3272,310,216,3901,9150,2,78,457,3808,1,384,3,
2015-04-29,3272,360,319,3942,9150,41,115,531,3901,0,457,0,
2015-04-30,3272,194,205,3931,9150,10,86,606,3942,0,531,1,
2015-05-04,3272,172,115,3988,9150,18,119,707,3931,0,606,0,
2015-05-05,3272,143,229,3902,9150,19,84,772,3988,0,707,0,
2015-05-06,3272,159,90,3971,9150,18,299,1053,3902,0,772,0,
2015-05-07,3272,235,105,4100,9150,9,169,1213,3971,1,1053,0,
2015-05-08,3272,218,273,4043,9150,29,301,1485,4100,2,1213,0,
2015-05-11,3272,55,150,3926,9150,103,99,1480,4043,22,1485,1,
2015-05-12,3272,70,133,3822,9150,65,0,1415,3926,41,1480,0,
2015-05-13,3272,80,179,3660,9150,15,0,1399,3822,63,1415,1,
2015-05-14,3272,867,781,3723,9405,371,68,1096,3660,23,1399,0,
2015-05-15,3272,520,742,3492,9405,118,139,1111,3723,9,1096,6,
2015-05-18,3272,212,449,3206,9405,380,50,706,3492,49,1111,75,
2015-05-19,3272,392,541,3035,9405,349,32,362,3206,22,706,27,
2015-05-20,3272,196,219,3002,9405,19,33,375,3035,10,362,1,
2015-05-21,3272,215,213,3002,9405,19,24,377,3002,2,375,3,
2015-05-22,3272,333,209,3126,9405,22,66,421,3002,0,377,0,
2015-05-25,3272,132,105,3152,9405,57,61,422,3126,1,421,3,
2015-05-26,3272,92,134,3107,9405,62,13,370,3152,3,422,3,
2015-05-27,3272,92,53,3142,9405,15,30,357,3107,4,370,28,
2015-05-28,3272,235,288,3089,9405,50,7,314,3142,0,357,0,
2015-05-29,3272,125,86,3128,9405,37,7,274,3089,0,314,10,
2015-06-01,3272,112,126,3114,9405,12,11,270,3128,0,274,3,
2015-06-02,3272,263,174,3203,9405,6,8,272,3114,0,270,0,
2015-06-03,3272,129,114,3216,9405,4,38,304,3203,2,272,2,
2015-06-04,3272,216,376,3056,9405,12,193,485,3216,0,304,0,
2015-06-05,3272,219,278,2992,9405,157,143,471,3056,5,485,0,
2015-06-08,3272,213,151,3053,9405,78,113,506,2992,1,471,0,
2015-06-09,3272,463,492,3016,9405,52,128,582,3053,8,506,0,
2015-06-10,3272,143,244,2914,9405,162,121,541,3016,1,582,0,
2015-06-11,3272,99,72,2929,9405,62,73,552,2914,12,541,0,
2015-06-12,3272,55,64,2917,9405,65,25,511,2929,3,552,1,
2015-06-15,3272,159,236,2840,9405,143,36,404,2917,0,511,0,
2015-06-16,3272,141,124,2850,9405,50,76,430,2840,7,404,0,
2015-06-17,3272,50,71,2829,9405,52,9,387,2850,0,430,0,
2015-06-18,3272,56,59,2825,9405,37,9,359,2829,1,387,0,
2015-06-22,3272,119,105,2829,9405,21,17,355,2825,10,359,0,
2015-06-23,3272,170,89,2910,9405,26,43,372,2829,0,355,0,
