date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,3130,30,31,601,8279,0,1,7,,,,
2015-01-06,3130,9,14,596,8279,1,0,6,,,,
2015-01-07,3130,49,56,589,8279,0,1,7,,,,
2015-01-08,3130,14,9,594,8279,1,0,6,,,,
2015-01-09,3130,35,57,572,8279,0,0,6,,,,
2015-01-12,3130,11,25,558,8279,0,0,6,,,,
2015-01-13,3130,5,7,556,8279,1,1,6,,,,
2015-01-14,3130,12,7,561,8279,1,0,5,,,,
2015-01-15,3130,46,58,549,8279,0,0,5,,,,
2015-01-16,3130,45,37,557,8279,0,0,5,,,,
2015-01-19,3130,25,32,550,8279,0,0,5,,,,
2015-01-20,3130,34,45,539,8279,1,0,4,,,,
2015-01-21,3130,29,36,532,8279,1,1,4,,,,
2015-01-22,3130,23,36,518,8279,0,0,4,,,,
2015-01-23,3130,9,22,505,8279,0,0,4,,,,
2015-01-26,3130,13,14,504,8279,0,0,4,,,,
2015-01-27,3130,7,8,500,8279,0,0,4,,,,
2015-01-28,3130,1,6,495,8279,0,0,4,,,,
2015-01-29,3130,0,15,480,8279,0,0,4,,,,
2015-01-30,3130,2,5,477,8279,0,0,4,,,,
2015-02-02,3130,6,8,475,8279,0,0,4,,,,
2015-02-03,3130,5,7,473,8279,0,0,4,,,,
2015-02-04,3130,55,38,490,8279,0,0,4,,,,
2015-02-05,3130,52,68,474,8279,0,1,5,,,,
2015-02-06,3130,17,15,476,8279,1,0,4,,,,
2015-02-09,3130,7,18,465,8279,0,0,4,,,,
2015-02-10,3130,41,16,490,8279,0,0,4,,,,
2015-02-11,3130,30,69,451,8279,0,1,5,,,,
2015-02-12,3130,7,18,440,8279,1,0,4,,,,
2015-02-13,3130,6,8,438,8279,0,0,4,,,,
2015-02-24,3130,9,17,430,8279,0,0,4,,,,
2015-02-25,3130,10,10,430,8279,0,0,4,,,,
2015-02-26,3130,12,14,428,8279,0,0,4,,,,
2015-03-02,3130,5,11,422,8279,1,0,3,,,,
2015-03-03,3130,53,24,451,8279,0,0,3,,,,
2015-03-04,3130,25,32,444,8279,1,0,2,,,,
2015-03-05,3130,45,67,422,8279,0,0,2,,,,
2015-03-06,3130,15,21,416,8279,1,0,1,,,,
2015-03-09,3130,5,23,398,8279,0,0,1,,,,
2015-03-10,3130,1,2,397,8279,0,0,1,,,,
2015-03-11,3130,15,43,369,8279,0,0,1,,,,
2015-03-12,3130,123,65,427,8279,0,0,1,,,,
2015-03-13,3130,90,131,386,8279,0,0,1,,,,
2015-03-16,3130,17,22,381,8279,0,0,1,,,,
2015-03-17,3130,74,44,411,8279,0,0,1,,,,
2015-03-18,3130,94,55,450,8279,0,0,1,,,,
2015-03-19,3130,28,68,410,8279,0,2,3,,,,
2015-03-20,3130,32,51,391,8279,0,0,3,,,,
2015-03-23,3130,34,55,370,8279,0,0,3,,,,
2015-03-24,3130,35,48,357,8279,0,0,3,,,,
2015-03-25,3130,52,76,333,8279,0,1,4,,,,
2015-03-26,3130,41,74,300,8279,1,2,5,,,,
2015-03-27,3130,32,65,267,8279,3,0,2,,,,
2015-03-30,3130,31,33,265,8279,0,0,2,,,,
2015-03-31,3130,9,14,260,8279,0,0,2,,,,
2015-04-01,3130,8,13,255,8279,0,0,2,,,,
2015-04-02,3130,10,4,261,8279,0,0,2,,,,
2015-04-07,3130,7,6,262,8279,0,0,2,,,,
2015-04-08,3130,5,25,242,8279,0,0,2,,,,
2015-04-09,3130,10,9,243,8279,0,0,2,,,,
2015-04-10,3130,1,4,240,8279,1,0,1,,,,
2015-04-13,3130,25,19,246,8279,1,0,0,,,,
2015-04-14,3130,5,10,241,8279,0,0,0,,,,
2015-04-15,3130,2,11,232,8279,0,0,0,,,,
2015-04-16,3130,27,17,242,8279,0,0,0,,,,
2015-04-17,3130,20,16,246,8279,0,0,0,,,,
2015-04-20,3130,3,2,247,8279,0,0,0,,,,
2015-04-21,3130,7,9,245,8279,0,0,0,,,,
2015-04-22,3130,10,20,235,8279,0,0,0,,,,
2015-04-23,3130,19,14,238,8279,0,0,0,,,,
2015-04-24,3130,20,17,241,8279,0,0,0,,,,
2015-04-27,3130,12,16,237,8279,0,0,0,,,,
2015-04-28,3130,13,11,239,8279,0,0,0,,,,
2015-04-29,3130,3,6,236,8277,0,0,0,,,,
2015-04-30,3130,77,29,284,8277,0,3,3,,,,
2015-05-04,3130,21,27,278,8277,3,0,0,,,,
2015-05-05,3130,14,29,263,8277,0,0,0,,,,
2015-05-06,3130,71,50,284,8277,0,0,0,,,,
2015-05-07,3130,5,18,270,8277,0,0,0,,,,
2015-05-08,3130,3,3,270,8277,0,0,0,,,,
2015-05-11,3130,13,35,248,8277,0,0,0,,,,
2015-05-12,3130,5,12,241,8277,0,0,0,,,,
2015-05-13,3130,10,9,242,8277,0,0,0,,,,
2015-05-14,3130,5,8,239,8277,0,0,0,,,,
2015-05-15,3130,15,13,241,8277,0,0,0,,,,
2015-05-18,3130,3,13,231,8277,0,0,0,,,,
2015-05-19,3130,13,1,243,8277,0,0,0,,,,
2015-05-20,3130,7,4,246,8277,0,0,0,,,,
2015-05-21,3130,31,28,249,8277,0,0,0,,,,
2015-05-22,3130,5,5,249,8277,0,0,0,,,,
2015-05-25,3130,12,3,258,8277,0,0,0,,,,
2015-05-26,3130,4,10,252,8277,0,0,0,,,,
2015-05-27,3130,8,9,251,8277,0,0,0,,,,
2015-05-28,3130,12,8,255,8277,0,0,0,,,,
2015-05-29,3130,9,5,259,8277,0,0,0,,,,
2015-06-01,3130,11,1,269,8277,0,0,0,,,,
2015-06-02,3130,3,7,265,8277,0,0,0,,,,
2015-06-03,3130,1,3,263,8277,0,0,0,,,,
2015-06-04,3130,20,21,262,8277,0,0,0,,,,
2015-06-05,3130,6,12,256,8277,0,0,0,,,,
2015-06-08,3130,12,3,265,8277,0,0,0,,,,
2015-06-09,3130,11,10,266,8277,0,0,0,,,,
2015-06-10,3130,6,3,269,8277,0,0,0,,,,
2015-06-11,3130,18,13,272,8277,0,0,0,,,,
2015-06-12,3130,4,9,267,8277,0,0,0,,,,
2015-06-15,3130,5,0,272,8277,0,0,0,,,,
2015-06-16,3130,3,2,273,8277,0,0,0,,,,
2015-06-17,3130,10,12,271,8277,0,0,0,,,,
2015-06-18,3130,2,8,265,8277,0,0,0,,,,
2015-06-22,3130,7,3,269,8277,0,0,0,,,,
2015-06-23,3130,22,15,276,8277,0,0,0,,,,
2015-06-24,3130,6,11,271,8277,0,0,0,,,,
2015-06-25,3130,9,17,263,8277,0,0,0,,,,
2015-06-26,3130,7,6,264,8277,0,0,0,,,,
2015-06-29,3130,1,17,248,8277,0,0,0,,,,
2015-06-30,3130,4,3,249,8277,0,0,0,,,,
2015-07-01,3130,4,3,250,8277,0,0,0,,,,
2015-07-02,3130,4,1,253,8277,0,0,0,,,,
2015-07-03,3130,4,3,254,8277,0,0,0,,,,
2015-07-06,3130,3,4,253,8277,0,1,1,,,,
2015-07-07,3130,6,2,257,8277,0,0,1,,,,
2015-07-08,3130,5,8,254,8277,0,0,1,,,,
2015-07-09,3130,4,2,256,8277,0,0,1,,,,
2015-07-13,3130,5,8,253,8277,1,0,0,,,,
2015-07-14,3130,3,8,248,8277,0,0,0,,,,
2015-07-15,3130,15,38,225,8277,0,0,0,,,,
2015-07-16,3130,111,85,251,8277,0,0,0,,,,
2015-07-17,3130,106,158,199,8277,0,0,0,,,,
2015-07-20,3130,27,35,191,8277,0,0,0,,,,
2015-07-21,3130,38,21,208,8277,0,0,0,,,,
2015-07-22,3130,8,15,201,8277,0,0,0,,,,
2015-07-23,3130,7,25,183,8277,0,0,0,,,,
2015-07-24,3130,8,15,176,8277,0,0,0,,,,
2015-07-27,3130,7,28,155,8277,0,0,0,,,,
2015-07-28,3130,3,12,146,8277,0,0,0,,,,
2015-07-29,3130,4,16,134,8277,0,0,0,,,,
2015-07-30,3130,3,23,114,8277,0,0,0,,,,
2015-07-31,3130,5,6,113,8277,0,0,0,,,,
2015-08-03,3130,3,4,112,8277,0,0,0,,,,
2015-08-04,3130,4,4,112,8277,0,0,0,,,,
2015-08-05,3130,3,2,113,8280,0,0,0,,,,
2015-08-06,3130,0,3,110,8280,0,0,0,,,,
2015-08-07,3130,2,3,109,8280,0,0,0,,,,
2015-08-10,3130,9,2,116,8280,0,0,0,,,,
2015-08-11,3130,4,5,115,8280,0,0,0,,,,
2015-08-12,3130,3,10,108,8280,0,0,0,,,,
2015-08-13,3130,6,5,109,8280,0,0,0,,,,
2015-08-14,3130,4,5,108,8280,0,0,0,,,,
2015-08-17,3130,40,22,126,8280,0,0,0,,,,
2015-08-18,3130,3,11,118,8280,0,0,0,,,,
2015-08-19,3130,0,2,116,8280,0,0,0,,,,
2015-08-20,3130,1,0,117,8280,0,0,0,,,,
2015-08-21,3130,5,1,119,8280,0,0,0,,,,
2015-08-24,3130,5,9,115,8280,0,0,0,,,,
2015-08-25,3130,8,4,119,8280,0,0,0,,,,
2015-08-26,3130,4,2,121,8280,0,0,0,,,,
2015-08-27,3130,1,4,118,8280,0,0,0,,,,
2015-08-28,3130,2,6,114,8280,0,0,0,,,,
2015-08-31,3130,2,4,112,8280,0,0,0,,,,
2015-09-01,3130,1,0,113,8280,0,0,0,,,,
2015-09-02,3130,3,2,114,8280,0,0,0,,,,
2015-09-03,3130,1,5,110,8280,0,0,0,,,,
2015-09-04,3130,1,2,109,8280,0,0,0,,,,
2015-09-07,3130,2,1,110,8280,0,0,0,,,,
2015-09-08,3130,0,2,108,8280,0,0,0,,,,
2015-09-09,3130,8,6,110,8280,0,0,0,,,,
2015-09-10,3130,3,4,109,8280,0,0,0,,,,
2015-09-11,3130,3,7,105,8280,0,0,0,,,,
2015-09-14,3130,3,3,105,8280,0,0,0,,,,
2015-09-15,3130,0,0,105,8280,0,0,0,,,,
2015-09-16,3130,0,1,104,8280,0,0,0,,,,
2015-09-17,3130,0,2,102,8280,0,0,0,,,,
2015-09-18,3130,2,5,99,8280,0,0,0,,,,
2015-09-21,3130,3,2,100,8280,0,0,0,,,,
2015-09-22,3130,3,0,103,8280,0,0,0,,,,
2015-09-23,3130,0,0,103,8280,0,0,0,,,,
2015-09-24,3130,2,2,103,8280,0,0,0,,,,
2015-09-25,3130,0,0,103,8280,0,0,0,,,,
2015-09-30,3130,0,0,103,8280,0,0,0,,,,
2015-10-01,3130,4,0,107,8280,0,0,0,,,,
2015-10-02,3130,2,10,99,8280,0,0,0,,,,
2015-10-05,3130,6,7,98,8280,0,0,0,,,,
2015-10-06,3130,1,5,94,8280,0,0,0,,,,
2015-10-07,3130,2,4,92,8280,0,0,0,,,,
2015-10-08,3130,4,2,94,8280,0,0,0,,,,
2015-10-12,3130,2,3,93,8280,0,0,0,,,,
2015-10-13,3130,0,3,90,8280,0,0,0,,,,
2015-10-14,3130,2,3,89,8280,0,0,0,,,,
2015-10-15,3130,7,0,96,8280,0,0,0,,,,
2015-10-16,3130,29,7,118,8280,0,0,0,,,,
2015-10-19,3130,7,18,107,8280,0,0,0,,,,
2015-10-20,3130,5,9,103,8280,0,0,0,,,,
2015-10-21,3130,2,3,102,8280,0,0,0,,,,
2015-10-22,3130,3,5,100,8280,0,0,0,,,,
2015-10-23,3130,15,2,113,8280,0,0,0,,,,
2015-10-26,3130,2,11,104,8280,0,0,0,,,,
2015-10-27,3130,2,1,105,8280,0,0,0,,,,
2015-10-28,3130,2,1,106,8280,0,0,0,,,,
2015-10-29,3130,0,0,106,8280,0,0,0,,,,
2015-10-30,3130,3,1,108,8280,0,0,0,,,,
2015-11-02,3130,2,0,110,8280,0,0,0,,,,
2015-11-03,3130,1,10,101,8280,0,0,0,,,,
2015-11-04,3130,1,1,101,8280,0,0,0,,,,
2015-11-05,3130,8,1,108,8280,0,0,0,,,,
2015-11-06,3130,7,3,112,8280,0,0,0,,,,
2015-11-09,3130,2,1,113,8280,0,0,0,,,,
2015-11-10,3130,1,16,98,8280,0,0,0,,,,
2015-11-11,3130,0,5,93,8280,0,0,0,,,,
2015-11-12,3130,2,5,90,8280,0,0,0,,,,
2015-11-13,3130,0,2,88,8280,0,0,0,,,,
2015-11-16,3130,0,0,88,8280,0,0,0,,,,
2015-11-17,3130,2,1,89,8280,0,0,0,,,,
2015-11-18,3130,2,0,91,8280,0,0,0,,,,
2015-11-19,3130,4,3,92,8280,0,0,0,,,,
2015-11-20,3130,2,2,92,8280,0,0,0,,,,
2015-11-23,3130,5,2,95,8280,0,0,0,,,,
2015-11-24,3130,0,4,91,8280,0,0,0,,,,
2015-11-25,3130,2,2,91,8280,0,0,0,,,,
2015-11-26,3130,2,3,90,8280,0,0,0,,,,
2015-11-27,3130,1,2,89,8280,0,0,0,,,,
2015-11-30,3130,0,1,88,8280,0,0,0,,,,
2015-12-01,3130,0,0,88,8280,0,0,0,,,,
2015-12-02,3130,1,3,86,8280,0,0,0,,,,
2015-12-03,3130,4,2,88,8280,0,0,0,,,,
2015-12-04,3130,1,2,87,8280,0,0,0,,,,
2015-12-07,3130,1,2,86,8280,0,0,0,,,,
2015-12-08,3130,2,2,86,8280,0,0,0,,,,
2015-12-09,3130,0,1,85,8280,0,0,0,,,,
2015-12-10,3130,2,2,84,8280,0,0,0,,,,
2015-12-11,3130,1,2,83,8280,0,0,0,,,,
2015-12-14,3130,2,2,83,8280,0,0,0,,,,
2015-12-15,3130,0,0,83,8280,0,0,0,,,,
2015-12-16,3130,1,2,82,8280,0,0,0,,,,
2015-12-17,3130,1,1,82,8280,0,0,0,,,,
2015-12-18,3130,1,1,82,8280,0,0,0,,,,
2015-12-21,3130,1,1,82,8280,0,0,0,,,,
2015-12-22,3130,4,1,85,8280,0,0,0,,,,
2015-12-23,3130,4,2,87,8280,0,0,0,,,,
2015-12-24,3130,0,2,85,8280,0,0,0,,,,
2015-12-25,3130,1,1,85,8280,0,0,0,,,,
2015-12-28,3130,1,1,85,8280,0,0,0,,,,
2015-12-29,3130,1,3,83,8280,0,0,0,,,,
2015-12-30,3130,2,2,83,8280,0,0,0,,,,
2015-12-31,3130,1,1,83,8280,0,0,0,,,,
2016-01-04,3130,1,0,84,8280,0,0,0,,,,
2016-01-05,3130,0,0,84,8280,0,0,0,,,,
2016-01-06,3130,0,0,84,8280,0,0,0,,,,
2016-01-07,3130,0,4,80,8280,0,0,0,,,,
2016-01-08,3130,4,3,81,8280,0,0,0,,,,
2016-01-11,3130,1,1,81,8280,0,0,0,,,,
2016-01-12,3130,0,2,79,8280,0,0,0,,,,
2016-01-13,3130,2,1,80,8280,0,0,0,,,,
2016-01-14,3130,1,2,78,8280,0,0,0,,,,
2016-01-15,3130,0,0,78,8280,0,0,0,,,,
2016-01-18,3130,2,1,79,8280,0,0,0,,,,
2016-01-19,3130,5,0,84,8280,0,0,0,,,,
2016-01-20,3130,2,1,85,8280,0,0,0,,,,
2016-01-21,3130,2,5,82,8280,0,0,0,,,,
2016-01-22,3130,1,0,83,8280,0,0,0,,,,
2016-01-25,3130,2,2,83,8280,0,0,0,,,,
2016-01-26,3130,0,2,81,8280,0,0,0,,,,
2016-01-27,3130,0,2,79,8280,0,0,0,,,,
2016-01-28,3130,3,1,81,8280,0,0,0,,,,
2016-01-29,3130,2,1,82,8280,0,0,0,,,,
2016-01-30,3130,0,3,79,8280,0,0,0,,,,
2016-02-01,3130,0,1,78,8280,0,0,0,,,,
