date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,1418,0,0,0,32981,0,0,0,,,,
2015-01-06,1418,0,0,0,32981,0,0,0,,,,
2015-01-07,1418,0,0,0,32981,0,0,0,,,,
2015-01-08,1418,0,0,0,32981,0,0,0,,,,
2015-01-09,1418,0,0,0,32981,0,0,0,,,,
2015-01-12,1418,0,0,0,32981,0,0,0,,,,
2015-01-13,1418,0,0,0,32981,0,0,0,,,,
2015-01-14,1418,0,0,0,32981,0,0,0,,,,
2015-01-15,1418,0,0,0,32981,0,0,0,,,,
2015-01-16,1418,0,0,0,32981,0,0,0,,,,
2015-01-19,1418,0,0,0,32981,0,0,0,,,,
2015-01-20,1418,0,0,0,32981,0,0,0,,,,
2015-01-21,1418,0,0,0,32981,0,0,0,,,,
2015-01-22,1418,0,0,0,32981,0,0,0,,,,
2015-01-23,1418,0,0,0,32981,0,0,0,,,,
2015-01-26,1418,0,0,0,32981,0,0,0,,,,
2015-01-27,1418,0,0,0,32981,0,0,0,,,,
2015-01-28,1418,0,0,0,32981,0,0,0,,,,
2015-01-29,1418,0,0,0,32981,0,0,0,,,,
2015-01-30,1418,0,0,0,32981,0,0,0,,,,
2015-02-02,1418,0,0,0,32981,0,0,0,,,,
2015-02-03,1418,0,0,0,32981,0,0,0,,,,
2015-02-04,1418,0,0,0,32981,0,0,0,,,,
2015-02-05,1418,0,0,0,32981,0,0,0,,,,
2015-02-06,1418,0,0,0,32981,0,0,0,,,,
2015-02-09,1418,0,0,0,32981,0,0,0,,,,
2015-02-10,1418,0,0,0,32981,0,0,0,,,,
2015-02-11,1418,0,0,0,32981,0,0,0,,,,
2015-02-12,1418,0,0,0,32981,0,0,0,,,,
2015-02-13,1418,0,0,0,32981,0,0,0,,,,
2015-02-24,1418,0,0,0,32981,0,0,0,,,,
2015-02-25,1418,0,0,0,32981,0,0,0,,,,
2015-02-26,1418,0,0,0,32981,0,0,0,,,,
2015-03-02,1418,0,0,0,32981,0,0,0,,,,
2015-03-03,1418,0,0,0,32981,0,0,0,,,,
