date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2017-05-16,00692,0,0,0,40945,0,0,0,,,,
2017-05-17,00692,271,0,271,40945,0,0,0,,,,
2017-05-18,00692,53,53,271,40695,0,0,0,,,,
2017-05-19,00692,74,76,269,40695,0,1,1,,,,
2017-05-22,00692,45,20,294,40695,0,0,1,,,,
2017-05-23,00692,62,49,307,40695,0,0,1,,,,
2017-05-24,00692,17,79,245,40695,0,0,1,,,,
2017-05-25,00692,101,91,255,40320,0,10,11,,,,
2017-05-26,00692,106,77,284,39070,10,0,1,,,,
2017-05-31,00692,17,30,271,39070,0,0,1,,,,
2017-06-01,00692,74,23,322,39070,0,0,1,,,,
2017-06-02,00692,65,79,308,38070,0,0,1,,,,
2017-06-03,00692,1,42,267,37695,0,0,1,,,,
2017-06-05,00692,99,94,272,37445,0,2,3,,,,
2017-06-06,00692,67,1,338,37445,0,5,8,,,,
2017-06-07,00692,4,5,337,37070,2,6,12,,,,
2017-06-08,00692,56,1,392,37070,1,0,11,,,,
2017-06-09,00692,2,47,347,36695,0,0,11,,,,
2017-06-12,00692,136,36,447,36695,10,0,1,,,,
2017-06-13,00692,54,141,360,36695,0,0,1,,,,
2017-06-14,00692,35,102,293,36695,0,0,1,,,,
2017-06-15,00692,17,60,250,36695,0,0,1,,,,
2017-06-16,00692,16,21,245,36695,0,0,1,,,,
2017-06-19,00692,16,84,177,36070,0,0,1,,,,
2017-06-20,00692,20,0,197,35320,0,0,1,,,,
2017-06-21,00692,7,17,187,35320,0,50,51,,,,
2017-06-22,00692,52,16,223,35320,50,50,51,,,,
2017-06-23,00692,5,88,140,35070,50,1,2,,,,
2017-06-26,00692,0,7,133,34695,0,50,52,,,,
2017-06-27,00692,43,7,169,34445,50,10,12,,,,
2017-06-28,00692,91,25,235,34445,10,0,2,,,,
2017-06-29,00692,9,10,234,34320,0,0,2,,,,
2017-06-30,00692,44,0,278,34320,0,0,2,,,,
2017-07-03,00692,5,4,279,34320,0,0,2,,,,
2017-07-04,00692,31,5,305,34070,0,0,2,,,,
2017-07-05,00692,3,11,297,34070,0,0,2,,,,
2017-07-06,00692,5,5,297,34070,0,0,2,,,,
2017-07-07,00692,16,5,308,34070,0,0,2,,,,
2017-07-10,00692,9,5,312,33820,0,0,2,,,,
2017-07-11,00692,6,102,216,33820,0,0,2,,,,
2017-07-12,00692,5,53,168,33320,0,0,2,,,,
2017-07-13,00692,12,9,169,32820,0,0,2,,,,
2017-07-14,00692,5,16,158,32320,0,0,2,,,,
2017-07-17,00692,12,39,131,32320,0,0,2,,,,
2017-07-18,00692,0,22,109,32320,1,0,1,,,,
2017-07-19,00692,1,0,110,32320,1,0,0,,,,
2017-07-20,00692,0,0,110,32320,0,0,0,,,,
2017-07-21,00692,0,0,110,32320,0,0,0,,,,
2017-07-24,00692,0,22,88,32320,0,0,0,,,,
2017-07-25,00692,0,15,73,32070,0,0,0,,,,
2017-07-26,00692,5,30,48,32070,0,0,0,,,,
2017-07-27,00692,0,3,45,32070,0,0,0,,,,
2017-07-28,00692,0,0,45,32070,0,0,0,,,,
2017-07-31,00692,0,1,44,32070,0,0,0,,,,
2017-08-01,00692,1,0,45,32070,0,0,0,,,,
2017-08-02,00692,0,3,42,31570,0,0,0,,,,
2017-08-03,00692,0,0,42,31570,0,0,0,,,,
2017-08-04,00692,0,0,42,32195,0,0,0,,,,
2017-08-07,00692,0,0,42,32195,0,0,0,,,,
2017-08-08,00692,0,0,42,31820,0,0,0,,,,
2017-08-09,00692,5,0,47,31820,0,0,0,,,,
2017-08-10,00692,4,9,42,31820,0,0,0,,,,
2017-08-11,00692,2,1,43,31820,0,0,0,,,,
2017-08-14,00692,0,0,43,31695,0,0,0,,,,
2017-08-15,00692,0,2,41,31445,0,0,0,,,,
2017-08-16,00692,0,8,33,31445,0,0,0,,,,
2017-08-17,00692,0,2,31,31445,0,0,0,,,,
2017-08-18,00692,0,0,31,31445,0,0,0,,,,
2017-08-21,00692,7,0,38,31445,0,0,0,,,,
