date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2021-07-29,6515,0,0,0,8470,0,0,0,,,,
2021-07-30,6515,27,0,27,8470,0,0,0,,,,
2021-08-02,6515,10,4,33,8470,0,0,0,,,,
2021-08-03,6515,2,2,33,8470,0,0,0,,,,
2021-08-04,6515,3,1,35,8470,0,0,0,,,,
2021-08-05,6515,8,1,42,8470,0,0,0,,,,
2021-08-06,6515,3,7,38,8470,0,0,0,,,,
2021-08-09,6515,4,2,40,8470,0,0,0,,,,
2021-08-10,6515,4,1,43,8470,0,0,0,,,,
2021-08-11,6515,3,5,41,8470,0,0,0,,,,
2021-08-12,6515,0,0,41,8470,0,0,0,,,,
2021-08-13,6515,2,0,43,8471,0,0,0,,,,
2021-08-16,6515,2,9,36,8471,0,0,0,,,,
2021-08-17,6515,1,1,36,8471,0,0,0,,,,
2021-08-18,6515,17,0,53,8471,0,0,0,,,,
2021-08-19,6515,1,5,49,8471,0,0,0,,,,
2021-08-20,6515,9,3,55,8471,0,0,0,,,,
2021-08-23,6515,5,17,43,8471,0,0,0,,,,
2021-08-24,6515,1,8,36,8471,0,0,0,,,,
2021-08-25,6515,1,0,37,8471,0,0,0,,,,
2021-08-26,6515,0,1,36,8471,0,0,0,,,,
2021-08-27,6515,3,2,37,8471,0,0,0,,,,
2021-08-30,6515,1,0,38,8471,0,0,0,,,,
2021-08-31,6515,1,0,39,8471,0,0,0,,,,
2021-09-01,6515,3,0,42,8471,0,0,0,,,,
2021-09-02,6515,3,3,42,8471,0,0,0,,,,
2021-09-03,6515,2,2,42,8471,0,0,0,,,,
2021-09-06,6515,2,0,44,8471,0,0,0,,,,
2021-09-07,6515,1,1,44,8471,0,0,0,,,,
2021-09-08,6515,1,4,41,8471,0,0,0,,,,
2021-09-09,6515,2,0,43,8471,0,0,0,,,,
2021-09-10,6515,1,0,44,8471,0,0,0,,,,
2021-09-13,6515,0,0,44,8471,0,0,0,,,,
2021-09-14,6515,0,0,44,8471,0,0,0,,,,
2021-09-15,6515,0,0,43,8471,0,0,0,,,,
2021-09-16,6515,0,0,43,8471,0,0,0,,,,
2021-09-17,6515,2,1,44,8471,0,0,0,,,,
2021-09-22,6515,0,0,44,8471,0,0,0,,,,
2021-09-23,6515,6,1,49,8471,0,0,0,,,,
2021-09-24,6515,32,9,72,8471,0,0,0,,,,
2021-09-27,6515,17,4,85,8471,0,0,0,,,,
2021-09-28,6515,6,10,81,8471,0,0,0,,,,
2021-09-29,6515,4,15,70,8471,0,0,0,,,,
2021-09-30,6515,6,3,73,8471,0,0,0,,,,
2021-10-01,6515,3,6,70,8471,0,0,0,,,,
2021-10-04,6515,4,9,65,8471,0,0,0,,,,
2021-10-05,6515,5,1,69,8471,0,0,0,,,,
2021-10-06,6515,0,1,68,8471,0,0,0,,,,
2021-10-07,6515,4,0,72,8471,0,0,0,,,,
2021-10-08,6515,3,1,74,8471,0,0,0,,,,
2021-10-12,6515,4,3,75,8471,0,0,0,,,,
2021-10-13,6515,57,12,120,8471,0,0,0,,,,
2021-10-14,6515,53,21,152,8472,0,0,0,,,,
2021-10-15,6515,39,29,162,8472,0,0,0,,,,
2021-10-18,6515,35,6,191,8472,0,0,0,,,,
2021-10-19,6515,7,44,154,8472,0,0,0,,,,
2021-10-20,6515,99,22,231,8472,0,0,0,,,,
2021-10-21,6515,115,40,306,8472,0,2,2,,,,
2021-10-22,6515,43,28,321,8472,1,0,1,,,,
2021-10-25,6515,270,35,556,8472,0,0,1,,,,
2021-10-26,6515,290,105,741,8472,0,0,1,,,,
2021-10-27,6515,125,109,757,8472,0,0,1,,,,
2021-10-28,6515,86,78,765,8472,0,0,1,,,,
2021-10-29,6515,181,301,645,8472,0,1,2,,,,
2021-11-01,6515,99,179,565,8472,0,0,2,,,,
2021-11-02,6515,120,132,553,8472,2,0,0,,,,
2021-11-03,6515,21,36,534,8472,0,9,9,,,,
2021-11-04,6515,11,14,531,8472,1,0,8,,,,
2021-11-05,6515,15,16,530,8472,1,0,7,,,,
2021-11-08,6515,284,90,724,8472,1,2,8,,,,
2021-11-09,6515,181,128,777,8472,2,1,7,,,,
2021-11-10,6515,20,78,719,8472,5,0,2,,,,
2021-11-11,6515,148,119,748,8472,0,1,2,,,,
2021-11-12,6515,281,108,921,8473,0,0,2,,,,
2021-11-15,6515,103,95,929,8473,1,0,1,,,,
2021-11-16,6515,250,238,941,8473,0,0,1,,,,
2021-11-17,6515,81,144,878,8473,0,0,1,,,,
2021-11-18,6515,82,86,874,8473,0,1,2,,,,
2021-11-19,6515,15,25,864,8473,1,0,1,,,,
2021-11-22,6515,73,24,913,8473,0,0,1,,,,
2021-11-23,6515,35,53,895,8473,0,0,1,,,,
2021-11-24,6515,79,85,889,8473,0,1,2,,,,
2021-11-25,6515,202,86,1005,8473,0,9,11,,,,
2021-11-26,6515,76,147,934,8473,1,2,12,,,,
2021-11-29,6515,43,54,923,8473,0,0,6,,,,
2021-11-30,6515,95,89,929,8473,3,3,5,,,,
2021-12-01,6515,152,115,966,8473,0,12,17,,,,
2021-12-02,6515,85,120,931,8473,1,0,16,,,,
2021-12-03,6515,120,100,951,8473,0,0,15,,,,
2021-12-06,6515,78,63,966,8473,0,2,15,,,,
2021-12-07,6515,116,68,1014,8473,0,0,15,,,,
2021-12-08,6515,79,118,975,8473,0,1,16,,,,
2021-12-09,6515,79,203,851,8473,2,2,16,,,,
2021-12-10,6515,26,116,761,8473,2,3,17,,,,
2021-12-13,6515,49,51,759,8473,1,0,16,,,,
2021-12-14,6515,75,168,665,8479,7,0,9,,,,
2021-12-15,6515,28,30,663,8479,1,2,10,,,,
2021-12-16,6515,108,82,689,8479,0,0,10,,,,
2021-12-17,6515,50,36,703,8479,0,0,10,,,,
2021-12-20,6515,8,11,700,8479,0,0,10,,,,
2021-12-21,6515,8,11,697,8479,0,0,10,,,,
2021-12-22,6515,66,52,711,8479,0,1,11,,,,
2021-12-23,6515,95,45,761,8479,1,0,10,,,,
2021-12-24,6515,163,104,818,8479,0,0,10,,,,
2021-12-27,6515,222,222,817,8479,0,10,20,,,,
2021-12-28,6515,184,143,858,8479,0,0,20,,,,
2021-12-29,6515,27,70,815,8479,0,1,16,,,,
2021-12-30,6515,109,110,814,8479,0,1,17,,,,
2022-01-03,6515,147,147,814,8479,1,0,16,,,,
2022-01-04,6515,78,41,851,8479,0,1,17,,,,
2022-01-05,6515,74,102,823,8479,1,4,20,,,,
2022-01-06,6515,47,88,782,8479,1,1,20,,,,
2022-01-07,6515,48,177,653,8479,6,13,27,,,,
