date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-03-28,00654R,0,0,0,10366,0,0,0,0,0,0,0,
2016-03-29,00654R,11,0,11,10366,0,0,0,0,0,0,0,
2016-03-30,00654R,0,10,1,10366,0,0,0,11,0,0,0,
2016-03-31,00654R,4,0,5,8491,0,0,0,1,0,0,0,
2016-04-01,00654R,14,2,17,8116,0,0,0,5,0,0,0,
2016-04-06,00654R,32,10,39,7866,0,0,0,17,0,0,0,
2016-04-07,00654R,38,2,75,7991,0,0,0,39,0,0,0,
2016-04-08,00654R,11,8,78,7991,0,0,0,75,0,0,0,
2016-04-11,00654R,5,32,51,7991,0,0,0,78,0,0,0,
2016-04-12,00654R,11,5,57,7991,0,0,0,51,0,0,0,
2016-04-13,00654R,314,29,342,7991,0,0,0,57,0,0,0,
2016-04-14,00654R,99,7,434,7991,0,0,0,342,0,0,0,
2016-04-15,00654R,37,308,163,7991,0,0,0,434,0,0,0,
2016-04-18,00654R,6,7,162,7991,0,0,0,163,0,0,0,
2016-04-19,00654R,57,4,215,7991,0,0,0,162,0,0,0,
2016-04-20,00654R,78,8,285,7991,0,0,0,215,0,0,0,
2016-04-21,00654R,38,0,323,7991,0,0,0,285,0,0,0,
2016-04-22,00654R,15,19,319,7991,0,0,0,323,0,0,0,
2016-04-25,00654R,55,59,315,7991,0,0,0,319,0,0,0,
2016-04-26,00654R,18,14,319,7991,0,0,0,315,0,0,0,
2016-04-27,00654R,23,79,263,7991,0,0,0,319,0,0,0,
2016-04-28,00654R,28,16,275,7741,0,0,0,263,0,0,0,
2016-04-29,00654R,92,66,301,7741,0,0,0,275,0,0,0,
2016-05-03,00654R,18,169,150,7741,0,0,0,301,0,0,0,
2016-05-04,00654R,131,43,238,7741,0,0,0,150,0,0,0,
2016-05-05,00654R,3,123,118,7616,0,0,0,238,0,0,0,
2016-05-06,00654R,12,7,123,7616,0,0,0,118,0,0,0,
2016-05-09,00654R,7,18,112,7616,0,0,0,123,0,0,0,
2016-05-10,00654R,19,16,115,7616,0,0,0,112,0,0,0,
2016-05-11,00654R,9,20,104,7616,0,0,0,115,0,0,0,
2016-05-12,00654R,2,6,100,7616,0,0,0,104,0,0,0,
2016-05-13,00654R,29,5,124,7616,0,0,0,100,0,0,0,
2016-05-16,00654R,48,16,156,7616,0,0,0,124,0,0,0,
2016-05-17,00654R,29,0,185,7616,0,0,0,156,0,0,0,
2016-05-18,00654R,221,24,382,7616,0,0,0,185,0,0,0,
2016-05-19,00654R,31,0,413,7616,0,0,0,382,0,0,0,
2016-05-20,00654R,11,61,363,7616,0,0,0,413,0,0,0,
2016-05-23,00654R,7,23,347,7616,0,0,0,363,0,0,0,
2016-05-24,00654R,61,10,398,7616,0,0,0,347,0,0,0,
2016-05-25,00654R,19,37,380,7616,0,28,28,398,0,0,0,
2016-05-26,00654R,255,130,505,7616,0,4,32,380,0,28,0,
2016-05-27,00654R,225,140,590,7616,0,0,32,505,0,32,0,
2016-05-30,00654R,258,35,813,7616,0,32,64,590,0,32,0,
2016-05-31,00654R,231,39,1005,7616,0,13,77,813,0,64,0,
2016-06-01,00654R,174,21,1158,7366,0,23,100,1005,0,77,0,
2016-06-02,00654R,101,34,1225,7241,0,0,100,1158,0,100,0,
2016-06-03,00654R,130,22,1333,7241,0,0,100,1225,0,100,0,
2016-06-04,00654R,20,7,1346,7241,0,0,100,1333,0,100,0,
2016-06-06,00654R,293,16,1623,7241,0,0,100,1346,0,100,0,
2016-06-07,00654R,215,114,1724,7241,20,0,80,1623,0,100,0,
2016-06-08,00654R,31,43,1712,7116,0,0,80,1724,0,80,0,
2016-06-13,00654R,82,546,1248,6991,0,0,80,1712,0,80,0,
2016-06-14,00654R,69,110,1207,6991,0,0,80,1248,0,80,0,
2016-06-15,00654R,151,114,1244,6991,0,0,80,1207,0,80,0,
2016-06-16,00654R,30,160,1114,6991,0,0,80,1244,0,80,0,
2016-06-17,00654R,60,34,1140,6991,0,0,80,1114,0,80,0,
2016-06-20,00654R,73,391,822,6866,0,0,80,1140,0,80,0,
2016-06-21,00654R,60,32,850,6866,41,0,39,822,0,80,0,
2016-06-22,00654R,9,1,858,6866,0,0,39,850,0,39,0,
2016-06-23,00654R,24,9,873,6866,0,0,39,858,0,39,0,
2016-06-24,00654R,53,287,639,6866,0,0,39,873,0,39,0,
2016-06-27,00654R,169,80,728,6866,39,0,0,639,0,39,0,
2016-06-28,00654R,20,17,731,6866,0,0,0,728,0,0,0,
2016-06-29,00654R,32,93,670,6866,0,0,0,731,0,0,0,
2016-06-30,00654R,70,19,721,6866,0,0,0,670,0,0,0,
2016-07-01,00654R,67,1,787,6866,0,0,0,721,0,0,0,
2016-07-04,00654R,20,138,669,6741,0,0,0,787,0,0,0,
2016-07-05,00654R,137,4,802,6741,0,0,0,669,0,0,0,
2016-07-06,00654R,43,178,667,6741,0,0,0,802,0,0,0,
2016-07-07,00654R,5,26,646,6741,0,0,0,667,0,0,0,
2016-07-11,00654R,47,154,539,6741,0,0,0,646,0,0,0,
2016-07-12,00654R,16,10,545,6741,0,0,0,539,0,0,0,
2016-07-13,00654R,70,1,614,6741,0,0,0,545,0,0,0,
2016-07-14,00654R,6,0,620,6741,0,0,0,614,0,0,0,
2016-07-15,00654R,32,10,641,6741,0,0,0,620,1,0,0,
2016-07-18,00654R,51,20,672,6741,0,0,0,641,0,0,0,
2016-07-19,00654R,38,57,653,6741,0,0,0,672,0,0,0,
2016-07-20,00654R,1,0,654,6741,0,0,0,653,0,0,0,
