date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2025-08-15,8087,0,0,0,9740,0,0,0,,,,
2025-08-18,8087,1,0,1,9740,0,0,0,,,,
2025-08-19,8087,2,0,3,9740,0,0,0,,,,
2025-08-20,8087,2,0,5,9740,0,0,0,,,,
2025-08-21,8087,2,0,7,9740,0,0,0,,,,
2025-08-22,8087,2,0,9,9740,0,0,0,,,,
2025-08-25,8087,6,0,15,9740,0,0,0,,,,
2025-08-26,8087,1,0,16,9740,0,0,0,,,,
2025-08-27,8087,5,0,21,9740,0,0,0,,,,
2025-08-28,8087,4,0,25,9740,0,0,0,,,,
2025-08-29,8087,8,0,33,9740,0,0,0,,,,
2025-09-01,8087,0,4,29,9740,0,0,0,,,,
2025-09-02,8087,9,0,38,9740,0,0,0,,,,
2025-09-03,8087,10,1,47,9740,0,0,0,,,,
2025-09-04,8087,0,1,46,9740,0,0,0,,,,
2025-09-05,8087,0,0,46,9740,0,0,0,,,,
2025-09-08,8087,0,0,46,9740,0,0,0,,,,
2025-09-09,8087,2,0,48,9740,0,0,0,,,,
2025-09-10,8087,0,0,48,9740,0,0,0,,,,
2025-09-11,8087,1,2,47,9740,0,0,0,,,,
2025-09-12,8087,0,0,47,9753,0,0,0,,,,
2025-09-15,8087,0,0,47,9753,0,0,0,,,,
2025-09-16,8087,10,0,57,9753,0,0,0,,,,
2025-09-17,8087,0,0,57,9753,0,0,0,,,,
2025-09-18,8087,0,0,57,9753,0,0,0,,,,
2025-09-19,8087,1,0,58,9753,0,0,0,,,,
2025-09-22,8087,0,0,58,9753,0,0,0,,,,
2025-09-23,8087,0,0,58,9753,0,0,0,,,,
2025-09-24,8087,0,0,58,9753,0,0,0,,,,
2025-09-25,8087,0,0,58,9753,0,0,0,,,,
2025-09-26,8087,0,0,58,9753,0,0,0,,,,
2025-09-30,8087,0,1,57,9753,0,0,0,,,,
2025-10-01,8087,0,0,57,9753,0,0,0,,,,
2025-10-02,8087,0,0,55,9753,0,0,0,,,,
2025-10-03,8087,0,0,55,9753,0,0,0,,,,
2025-10-07,8087,1,0,56,9753,0,0,0,,,,
2025-10-08,8087,0,0,56,9753,0,0,0,,,,
2025-10-09,8087,11,0,67,9753,0,0,0,,,,
2025-10-13,8087,0,0,67,9753,0,0,0,,,,
2025-10-14,8087,0,0,67,9753,0,0,0,,,,
2025-10-15,8087,0,0,67,9753,0,0,0,,,,
2025-10-16,8087,0,1,66,9753,0,0,0,,,,
2025-10-17,8087,1,0,67,9753,0,0,0,,,,
2025-10-20,8087,0,0,67,9753,0,0,0,,,,
2025-10-21,8087,0,1,66,9753,0,0,0,,,,
2025-10-22,8087,27,1,92,9753,0,0,0,,,,
2025-10-23,8087,0,1,91,9753,0,0,0,,,,
2025-10-27,8087,0,1,90,9753,0,0,0,,,,
2025-10-28,8087,1,1,90,9753,0,0,0,,,,
2025-10-29,8087,1,0,91,9753,0,0,0,,,,
