date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,1512,0,4,10919,45450,0,0,0,10923,0,0,0,OX
2015-01-06,1512,0,1,10918,45450,0,0,0,10919,0,0,0,OX
2015-01-07,1512,0,15,10883,45450,0,0,0,10918,20,0,0,OX
2015-01-08,1512,0,122,10761,45450,0,0,0,10883,0,0,0,OX
2015-01-09,1512,0,17,10744,45450,0,0,0,10761,0,0,0,OX
2015-01-12,1512,0,32,10709,45450,0,0,0,10744,3,0,0,OX
2015-01-13,1512,0,0,10709,45450,0,0,0,10709,0,0,0,OX
2015-01-14,1512,0,4,10705,45450,0,0,0,10709,0,0,0,OX
2015-01-15,1512,0,25,10680,45450,0,0,0,10705,0,0,0,OX
2015-01-16,1512,0,12,10668,45450,0,0,0,10680,0,0,0,OX
2015-01-19,1512,0,31,10637,45450,0,0,0,10668,0,0,0,OX
2015-01-20,1512,0,30,10607,45450,0,0,0,10637,0,0,0,OX
2015-01-21,1512,0,13,10592,45450,0,0,0,10607,2,0,0,OX
2015-01-22,1512,0,2,10590,45450,0,0,0,10592,0,0,0,OX
2015-01-23,1512,0,13,10577,45450,0,0,0,10590,0,0,0,OX
2015-01-26,1512,0,0,10575,45450,0,0,0,10577,2,0,0,OX
2015-01-27,1512,0,4,10571,45450,0,0,0,10575,0,0,0,OX
2015-01-28,1512,0,45,10526,45450,0,0,0,10571,0,0,0,OX
2015-01-29,1512,0,33,10493,45450,0,0,0,10526,0,0,0,OX
2015-01-30,1512,0,17,10455,45450,0,0,0,10493,21,0,0,OX
2015-02-02,1512,0,4,10445,45450,0,0,0,10455,6,0,0,OX
2015-02-03,1512,0,27,10418,45450,0,0,0,10445,0,0,0,OX
2015-02-04,1512,0,3,10415,45450,0,0,0,10418,0,0,0,OX
2015-02-05,1512,0,0,10415,45450,0,0,0,10415,0,0,0,OX
2015-02-06,1512,0,0,10415,45450,0,0,0,10415,0,0,0,OX
2015-02-09,1512,0,13,10402,45450,0,0,0,10415,0,0,0,OX
2015-02-10,1512,0,2,10400,45450,0,0,0,10402,0,0,0,OX
2015-02-11,1512,0,63,10337,45450,0,0,0,10400,0,0,0,OX
2015-02-12,1512,0,48,10089,45450,0,0,0,10337,200,0,0,OX
2015-02-13,1512,0,22,10048,45450,0,0,0,10089,19,0,0,OX
2015-02-24,1512,0,4,9955,45450,0,0,0,10046,87,0,0,OX
2015-02-25,1512,0,1,9954,45450,0,0,0,9955,0,0,0,OX
2015-02-26,1512,0,3,9951,45450,0,0,0,9954,0,0,0,OX
2015-03-02,1512,0,22,9929,45450,0,0,0,9951,0,0,0,OX
2015-03-03,1512,0,13,9916,45450,0,0,0,9929,0,0,0,OX
2015-03-04,1512,0,115,9801,45450,0,0,0,9916,0,0,0,OX
2015-03-05,1512,0,17,9784,45450,0,0,0,9801,0,0,0,OX
2015-03-06,1512,0,30,9754,45450,0,0,0,9784,0,0,0,OX
2015-03-09,1512,0,50,9235,45450,0,0,0,9754,469,0,0,OX
2015-03-10,1512,0,10,9221,45450,0,0,0,9235,4,0,0,OX
2015-03-11,1512,0,14,9207,45450,0,0,0,9221,0,0,0,OX
2015-03-12,1512,0,1,9206,45450,0,0,0,9207,0,0,0,OX
2015-03-13,1512,0,116,9090,45450,0,0,0,9206,0,0,0,OX
2015-03-16,1512,0,26,9059,45450,0,0,0,9090,5,0,0,OX
2015-03-17,1512,0,0,9058,45450,0,0,0,9059,1,0,0,OX
2015-03-18,1512,0,55,9003,45450,0,0,0,9058,0,0,0,OX
2015-03-19,1512,0,73,8930,45450,0,0,0,9003,0,0,0,OX
2015-03-20,1512,0,24,8906,45450,0,0,0,8930,0,0,0,OX
2015-03-23,1512,0,13,8890,45450,0,0,0,8906,3,0,0,OX
2015-03-24,1512,0,76,8806,45450,0,0,0,8890,8,0,0,OX
2015-03-25,1512,0,116,8690,45450,0,0,0,8806,0,0,0,OX
2015-03-26,1512,0,286,8404,45450,0,0,0,8690,0,0,0,OX
2015-03-27,1512,0,43,8361,45450,0,0,0,8404,0,0,0,OX
2015-03-30,1512,0,15,8330,45450,0,0,0,8361,16,0,0,OX
2015-03-31,1512,0,6,8324,45450,0,0,0,8330,0,0,0,OX
2015-04-01,1512,0,70,8254,45450,0,0,0,8324,0,0,0,OX
2015-04-02,1512,0,25,8155,45450,0,0,0,8254,74,0,0,OX
2015-04-07,1512,0,40,8115,45450,0,0,0,8155,0,0,0,OX
2015-04-08,1512,0,29,8086,45450,0,0,0,8115,0,0,0,OX
2015-04-09,1512,0,42,8037,45450,0,0,0,8086,7,0,0,OX
2015-04-10,1512,0,26,8011,45450,0,0,0,8037,0,0,0,OX
2015-04-13,1512,0,45,7966,45450,0,0,0,8011,0,0,0,OX
2015-04-14,1512,0,79,7884,45450,0,0,0,7966,3,0,0,OX
2015-04-15,1512,0,18,7836,45450,0,0,0,7884,30,0,0,OX
2015-04-16,1512,0,23,7813,45450,0,0,0,7836,0,0,0,OX
2015-04-17,1512,0,5,7808,45450,0,0,0,7813,0,0,0,OX
2015-04-20,1512,0,5,7803,45450,0,0,0,7808,0,0,0,OX
2015-04-21,1512,0,10,7793,45450,0,0,0,7803,0,0,0,OX
2015-04-22,1512,0,20,7773,45450,0,0,0,7793,0,0,0,OX
2015-04-23,1512,0,25,7748,45450,0,0,0,7773,0,0,0,OX
2015-04-24,1512,0,0,7748,45450,0,0,0,7748,0,0,0,OX
2015-04-27,1512,0,10,7738,45450,0,0,0,7748,0,0,0,OX
2015-04-28,1512,0,6,7732,45450,0,0,0,7738,0,0,0,OX
2015-04-29,1512,0,79,7653,45450,0,0,0,7732,0,0,0,OX
