date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2017-02-20,00671R,0,0,0,7346,0,0,0,0,0,0,0,
2017-02-21,00671R,214,0,214,7346,0,0,0,0,0,0,0,
2017-02-22,00671R,113,30,297,7346,0,0,0,214,0,0,0,
2017-02-23,00671R,125,5,417,7346,0,0,0,297,0,0,0,
2017-02-24,00671R,8,25,400,7346,0,0,0,417,0,0,0,
2017-03-01,00671R,1,30,371,7346,0,0,0,400,0,0,0,
2017-03-02,00671R,133,60,444,7221,0,0,0,371,0,0,0,
2017-03-03,00671R,60,6,498,7221,0,0,0,444,0,0,0,
2017-03-06,00671R,22,5,315,6971,0,0,0,498,200,0,0,
2017-03-07,00671R,2,2,315,6721,0,0,0,315,0,0,0,
2017-03-08,00671R,0,32,283,6596,0,0,0,315,0,0,0,
2017-03-09,00671R,9,0,292,6221,0,0,0,283,0,0,0,
2017-03-10,00671R,20,0,312,6221,0,0,0,292,0,0,0,
2017-03-13,00671R,0,41,271,6221,0,0,0,312,0,0,0,
2017-03-14,00671R,54,0,325,6221,0,0,0,271,0,0,0,
2017-03-15,00671R,63,0,388,6096,0,0,0,325,0,0,0,
2017-03-16,00671R,0,20,368,6096,0,0,0,388,0,0,0,
2017-03-17,00671R,0,9,359,6096,0,0,0,368,0,0,0,
2017-03-20,00671R,0,7,352,5971,0,0,0,359,0,0,0,
2017-03-21,00671R,5,0,357,5971,0,0,0,352,0,0,0,
2017-03-22,00671R,60,27,390,5846,0,0,0,357,0,0,0,
2017-03-23,00671R,30,39,381,5721,0,0,0,390,0,0,0,
2017-03-24,00671R,0,10,371,5721,0,0,0,381,0,0,0,
2017-03-27,00671R,13,4,380,5721,0,0,0,371,0,0,0,
2017-03-28,00671R,4,7,377,5721,0,0,0,380,0,0,0,
2017-03-29,00671R,35,1,411,5721,0,0,0,377,0,0,0,
2017-03-30,00671R,31,3,439,5721,0,0,0,411,0,0,0,
2017-03-31,00671R,63,0,502,5721,0,0,0,439,0,0,0,
2017-04-05,00671R,5,0,507,5721,0,0,0,502,0,0,0,
