date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2020-02-18,2643,0,0,0,7500,0,0,0
2020-02-19,2643,10,0,10,7500,0,0,0
2020-02-20,2643,12,2,20,7500,0,0,0
2020-02-21,2643,4,3,21,7500,0,0,0
2020-02-24,2643,4,4,21,7500,0,0,0
2020-02-25,2643,4,3,22,7500,0,0,0
2020-02-26,2643,4,1,25,7500,0,0,0
2020-02-27,2643,15,4,36,7500,0,0,0
2020-03-02,2643,12,6,42,7500,0,0,0
2020-03-03,2643,1,8,35,7500,0,0,0
2020-03-04,2643,11,8,33,7500,0,0,0
2020-03-05,2643,8,4,37,7500,0,0,0
2020-03-06,2643,5,0,42,7500,0,0,0
2020-03-09,2643,11,2,51,7500,0,0,0
2020-03-10,2643,3,2,52,7500,0,0,0
2020-03-11,2643,10,1,61,7500,0,0,0
2020-03-12,2643,1,1,61,7500,0,0,0
2020-03-13,2643,3,3,61,7500,0,0,0
2020-03-16,2643,0,1,60,7500,0,0,0
2020-03-17,2643,3,2,61,7500,0,0,0
2020-03-18,2643,14,0,75,7500,0,0,0
2020-03-19,2643,17,5,87,7500,0,0,0
2020-03-20,2643,3,3,87,7500,0,0,0
2020-03-23,2643,0,3,84,7500,0,0,0
2020-03-24,2643,3,5,82,7500,0,0,0
2020-03-25,2643,0,0,82,7500,0,0,0
2020-03-26,2643,2,0,84,7500,0,0,0
2020-03-27,2643,8,10,73,7500,0,0,0
2020-03-30,2643,19,3,89,7500,0,0,0
2020-03-31,2643,59,2,143,7500,0,0,0
2020-04-01,2643,16,8,151,7500,0,0,0
2020-04-06,2643,5,2,154,7500,0,0,0
2020-04-07,2643,5,11,148,7500,0,0,0
2020-04-08,2643,14,6,117,7500,0,0,0
2020-04-09,2643,14,2,129,7500,0,0,0
2020-04-10,2643,36,9,105,7500,0,0,0
2020-04-13,2643,20,13,112,7500,0,0,0
2020-04-14,2643,0,13,99,7500,0,0,0
2020-04-15,2643,21,2,118,7500,0,0,0
2020-04-16,2643,5,3,120,7500,0,0,0
2020-04-17,2643,27,2,145,7500,0,0,0
2020-04-20,2643,2,1,146,7500,0,0,0
2020-04-21,2643,23,16,153,7500,0,0,0
2020-04-22,2643,3,5,151,7500,0,0,0
2020-04-23,2643,6,6,151,7500,0,0,0
2020-04-24,2643,2,8,145,7500,0,0,0
2020-04-27,2643,56,12,187,7500,0,0,0
2020-04-28,2643,51,51,187,7500,0,0,0
2020-04-29,2643,36,6,217,7500,0,0,0
2020-04-30,2643,155,20,352,7500,0,0,0
2020-05-04,2643,133,69,416,7500,0,1,1
2020-05-05,2643,99,117,398,7500,1,0,0
2020-05-06,2643,125,146,377,7500,0,0,0
2020-05-07,2643,77,98,356,7500,0,0,0
2020-05-08,2643,26,78,304,7500,0,0,0
2020-05-11,2643,44,60,288,7500,0,1,1
2020-05-12,2643,323,61,550,7500,1,0,0
2020-05-13,2643,26,66,510,7500,0,0,0
2020-05-14,2643,22,86,446,7500,0,0,0
2020-05-15,2643,7,65,219,7500,0,0,0
2020-05-18,2643,23,28,184,7500,0,0,0
2020-05-19,2643,7,26,165,7500,0,0,0
2020-05-20,2643,8,9,164,7500,0,0,0
2020-05-21,2643,5,12,157,7500,0,0,0
2020-05-22,2643,5,1,161,7500,0,0,0
2020-05-25,2643,16,12,165,7500,0,0,0
2020-05-26,2643,8,12,161,7500,0,0,0
2020-05-27,2643,13,16,158,7500,0,0,0
2020-05-28,2643,15,5,168,7500,0,0,0
2020-05-29,2643,19,6,181,7500,0,0,0
2020-06-01,2643,10,5,186,7500,0,0,0
2020-06-02,2643,17,10,193,7500,0,0,0
2020-06-03,2643,60,23,230,7500,0,0,0
2020-06-04,2643,19,38,211,7500,0,0,0
2020-06-05,2643,5,21,195,7500,0,0,0
2020-06-08,2643,52,17,230,7500,0,0,0
2020-06-09,2643,54,48,236,7500,0,0,0
2020-06-10,2643,42,74,204,7500,0,0,0
2020-06-11,2643,16,34,186,7500,0,0,0
2020-06-12,2643,24,20,190,7500,0,0,0
2020-06-15,2643,144,35,299,7500,0,0,0
2020-06-16,2643,120,30,389,7500,0,0,0
2020-06-17,2643,43,27,405,7500,0,0,0
2020-06-18,2643,71,70,406,7500,0,0,0
2020-06-19,2643,12,43,375,7500,0,0,0
2020-06-22,2643,9,7,377,7500,0,0,0
2020-06-23,2643,10,9,378,7500,0,0,0
2020-06-24,2643,23,13,388,7500,0,0,0
2020-06-29,2643,85,19,454,7500,0,0,0
2020-06-30,2643,5,13,446,7500,0,1,1
2020-07-01,2643,95,25,516,7500,1,0,0
2020-07-02,2643,201,45,672,7500,0,2,2
2020-07-03,2643,130,135,667,7500,0,0,2
2020-07-06,2643,37,29,675,7500,0,0,2
2020-07-07,2643,110,111,674,7500,0,0,2
2020-07-08,2643,102,31,745,7500,0,1,3
2020-07-09,2643,40,17,768,7500,1,0,2
2020-07-10,2643,103,226,645,7500,2,8,8
2020-07-13,2643,52,104,593,7500,1,0,7
2020-07-14,2643,37,154,470,7500,5,0,2
2020-07-15,2643,17,13,474,7500,0,0,2
2020-07-16,2643,7,12,469,7500,0,0,2
2020-07-17,2643,5,5,469,7500,2,4,4
2020-07-20,2643,2,4,467,7500,4,0,0
2020-07-21,2643,6,12,461,7500,0,1,1
2020-07-22,2643,6,11,456,7500,0,0,1
2020-07-23,2643,11,3,464,7500,1,0,0
2020-07-24,2643,4,5,463,7500,0,0,0
2020-07-27,2643,5,23,445,7500,0,0,0
2020-07-28,2643,7,18,434,7500,0,0,0
2020-07-29,2643,10,3,441,7500,0,0,0
2020-07-30,2643,18,8,451,7500,0,0,0
2020-07-31,2643,6,6,451,7500,0,0,0
2020-08-03,2643,38,37,452,7500,0,0,0
2020-08-04,2643,28,8,472,7500,0,0,0
2020-08-05,2643,104,71,505,7500,0,0,0
2020-08-06,2643,102,111,496,7500,0,0,0
2020-08-07,2643,4,22,478,7500,0,0,0
2020-08-10,2643,21,21,478,7500,0,0,0
2020-08-11,2643,8,25,461,7500,0,0,0
2020-08-12,2643,18,15,464,7500,0,0,0
2020-08-13,2643,5,4,465,7500,0,0,0
2020-08-14,2643,6,34,437,7500,0,0,0
2020-08-17,2643,23,35,425,7500,0,0,0
2020-08-18,2643,5,20,410,7500,0,0,0
2020-08-19,2643,13,36,387,7500,0,0,0
2020-08-20,2643,12,58,341,7500,0,0,0
2020-08-21,2643,2,20,323,7500,0,0,0
2020-08-24,2643,6,5,324,7500,0,0,0
2020-08-25,2643,5,2,327,7500,0,0,0
2020-08-26,2643,10,0,337,7500,0,0,0
2020-08-27,2643,6,3,340,7500,0,0,0
2020-08-28,2643,11,49,302,7500,0,0,0
2020-08-31,2643,560,60,802,7500,0,0,0
2020-09-01,2643,293,469,625,7500,0,15,15
2020-09-02,2643,81,102,604,7500,0,3,18
2020-09-03,2643,50,63,591,7500,0,0,18
2020-09-04,2643,9,67,533,7500,11,0,7
2020-09-07,2643,16,20,529,7500,0,8,15
2020-09-08,2643,48,62,515,7500,10,3,8
2020-09-09,2643,11,11,515,7500,0,4,12
2020-09-10,2643,25,28,512,7500,0,0,12
2020-09-11,2643,15,32,495,7500,1,0,11
2020-09-14,2643,9,12,492,7500,1,5,15
2020-09-15,2643,2,8,486,7500,0,0,15
2020-09-16,2643,8,4,490,7500,0,0,15
2020-09-17,2643,4,2,492,7500,0,2,17
2020-09-18,2643,5,5,492,7500,3,0,14
2020-09-21,2643,6,5,493,7500,0,0,14
2020-09-22,2643,29,15,507,7500,0,0,14
2020-09-23,2643,9,18,498,7500,0,1,15
2020-09-24,2643,3,9,492,7500,0,0,15
2020-09-25,2643,8,16,484,7500,5,0,10
2020-09-28,2643,3,5,482,7500,0,0,10
2020-09-29,2643,1,3,480,7500,0,0,10
2020-09-30,2643,0,1,478,7500,0,0,10
2020-10-05,2643,0,2,476,7500,0,0,10
2020-10-06,2643,3,3,476,7500,0,0,10
2020-10-07,2643,3,4,475,7500,0,0,10
2020-10-08,2643,13,1,487,7500,0,0,10
2020-10-12,2643,4,14,477,7500,0,0,10
2020-10-13,2643,0,1,476,7500,0,0,10
2020-10-14,2643,13,7,482,7500,0,0,10
2020-10-15,2643,18,6,494,7500,0,0,10
2020-10-16,2643,3,6,491,7500,0,0,10
2020-10-19,2643,6,12,485,7500,0,0,10
2020-10-20,2643,9,5,489,7500,0,0,10
2020-10-21,2643,6,4,491,7500,0,0,10
2020-10-22,2643,1,0,492,7500,2,0,8
2020-10-23,2643,8,1,499,7500,0,0,8
2020-10-26,2643,37,32,504,7500,0,2,10
2020-10-27,2643,74,76,502,7500,0,6,16
2020-10-28,2643,158,50,610,7500,0,0,16
2020-10-29,2643,22,45,587,7500,13,0,3
2020-10-30,2643,6,31,562,7500,0,0,3
2020-11-02,2643,19,12,569,7500,0,0,3
2020-11-03,2643,5,8,566,7500,3,0,0
2020-11-04,2643,103,73,596,7500,0,0,0
2020-11-05,2643,99,64,631,7500,0,0,0
2020-11-06,2643,23,75,579,7500,0,0,0
2020-11-09,2643,27,21,585,7500,0,0,0
2020-11-10,2643,29,49,565,7500,0,0,0
2020-11-11,2643,13,19,559,7500,0,5,5
2020-11-12,2643,8,19,548,7500,0,0,5
2020-11-13,2643,0,41,507,7500,5,0,0
2020-11-16,2643,15,10,512,7500,0,0,0
2020-11-17,2643,11,21,502,7500,0,0,0
2020-11-18,2643,25,15,512,7500,0,0,0
2020-11-19,2643,6,33,485,7500,0,0,0
2020-11-20,2643,16,10,491,7500,0,0,0
2020-11-23,2643,19,7,503,7500,0,0,0
2020-11-24,2643,17,10,510,7500,0,0,0
2020-11-25,2643,12,12,510,7500,0,0,0
2020-11-26,2643,25,23,512,7500,0,0,0
