date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-03-17,00655L,0,0,0,14364,0,0,0,0,0,0,0,
2016-03-18,00655L,505,0,505,14364,0,0,0,0,0,0,0,
2016-03-21,00655L,2996,175,3326,14364,0,6,6,505,0,0,0,
2016-03-22,00655L,1390,77,4639,14364,6,0,0,3326,0,6,0,
2016-03-23,00655L,906,98,5447,14364,0,30,30,4639,0,0,0,
2016-03-24,00655L,505,73,5879,14364,0,0,30,5447,0,30,0,
2016-03-25,00655L,87,645,5321,14364,30,1,1,5879,0,30,0,
2016-03-28,00655L,253,77,5497,14364,0,44,45,5321,0,1,0,
2016-03-29,00655L,705,57,6145,14364,4,1,42,5497,0,45,0,
2016-03-30,00655L,90,715,5520,14364,41,0,1,6145,0,42,0,
2016-03-31,00655L,320,364,5476,14364,0,120,121,5520,0,1,0,
2016-04-01,00655L,432,56,5852,14364,42,0,79,5476,0,121,0,
2016-04-06,00655L,93,751,5194,14364,74,14,19,5852,0,79,0,
2016-04-07,00655L,359,221,5332,14364,6,6,19,5194,0,19,0,
2016-04-08,00655L,328,66,5594,14364,1,6,24,5332,0,19,0,
2016-04-11,00655L,125,418,5301,14364,0,8,32,5594,0,24,0,
2016-04-12,00655L,267,31,5537,14364,5,0,27,5301,0,32,0,
2016-04-13,00655L,259,1099,4697,14364,0,34,61,5537,0,27,0,
2016-04-14,00655L,507,268,4936,14364,19,0,42,4697,0,61,0,
2016-04-15,00655L,166,118,4984,14364,0,52,94,4936,0,42,0,
2016-04-18,00655L,178,129,5033,14364,53,14,55,4984,0,94,0,
2016-04-19,00655L,339,143,5229,14364,24,41,72,5033,0,55,0,
2016-04-20,00655L,956,2392,3793,14364,59,23,36,5229,0,72,0,
2016-04-21,00655L,369,424,3738,14239,0,135,171,3793,0,36,0,
2016-04-22,00655L,103,562,3279,14239,111,87,147,3738,0,171,0,
2016-04-25,00655L,73,53,3299,14239,61,2,88,3279,0,147,0,
2016-04-26,00655L,427,114,3612,14239,0,3,91,3299,0,88,0,
2016-04-27,00655L,156,256,3512,14239,3,2,90,3612,0,91,0,
2016-04-28,00655L,368,84,3796,14239,16,0,74,3512,0,90,0,
2016-04-29,00655L,80,158,3718,14239,1,1,74,3796,0,74,0,
