date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2023-09-28,6492,0,0,0,22435,0,0,0,,,,
2023-10-02,6492,24,0,24,22435,0,0,0,,,,
2023-10-03,6492,29,1,52,22435,0,0,0,,,,
2023-10-04,6492,1,1,52,22435,0,0,0,,,,
2023-10-05,6492,29,2,79,22435,0,0,0,,,,
2023-10-06,6492,13,5,87,22435,0,0,0,,,,
2023-10-11,6492,16,21,82,22435,0,0,0,,,,
2023-10-12,6492,12,10,84,22435,0,0,0,,,,
2023-10-13,6492,13,1,96,22435,0,0,0,,,,
2023-10-16,6492,16,3,109,22435,0,0,0,,,,
2023-10-17,6492,1,3,107,22435,0,0,0,,,,
2023-10-18,6492,6,2,111,22435,0,0,0,,,,
2023-10-19,6492,10,14,107,22435,0,0,0,,,,
2023-10-20,6492,55,31,131,22435,0,0,0,,,,
2023-10-23,6492,56,44,143,22435,0,0,0,,,,
2023-10-24,6492,40,13,170,22435,0,0,0,,,,
2023-10-25,6492,14,13,171,22435,0,0,0,,,,
2023-10-26,6492,284,75,380,22435,0,1,1,,,,
2023-10-27,6492,175,178,377,22435,0,37,38,,,,
2023-10-30,6492,551,213,715,22435,27,27,38,,,,
2023-10-31,6492,1353,350,1718,22435,26,43,55,,,,
2023-11-01,6492,709,917,1510,22435,9,49,95,,,,
2023-11-02,6492,248,244,1514,22435,42,17,70,,,,
2023-11-03,6492,418,307,1625,22435,2,10,78,,,,
2023-11-06,6492,243,306,1562,22435,27,17,68,,,,
2023-11-07,6492,164,211,1515,22435,13,1,56,,,,
2023-11-08,6492,132,187,1460,22435,9,2,49,,,,
2023-11-09,6492,116,254,1322,22435,18,0,31,,,,
2023-11-10,6492,251,165,1408,22435,16,6,21,,,,
2023-11-13,6492,75,119,1364,22435,5,4,20,,,,
2023-11-14,6492,110,129,1345,22435,3,0,17,,,,
2023-11-15,6492,88,65,1368,22435,6,1,12,,,,
2023-11-16,6492,105,52,1421,22435,4,3,11,,,,
