date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2026-05-26,7786,0,0,0,43988,0,0,0,,,,
2026-05-27,7786,32,0,32,43988,0,0,0,,,,
2026-05-28,7786,33,1,64,43988,0,0,0,,,,
2026-05-29,7786,7,7,64,43988,0,0,0,,,,
2026-06-01,7786,54,28,90,43988,0,0,0,,,,
2026-06-02,7786,27,0,117,43988,0,0,0,,,,
2026-06-03,7786,146,13,250,43988,0,0,0,,,,
2026-06-04,7786,19,61,208,43988,0,0,0,,,,
2026-06-05,7786,195,39,364,43988,0,0,0,,,,
2026-06-08,7786,15,18,361,43988,0,0,0,,,,
2026-06-09,7786,20,0,381,43988,0,0,0,,,,
2026-06-10,7786,42,27,396,43988,0,0,0,,,,
2026-06-11,7786,193,50,539,43988,0,0,0,,,,
2026-06-12,7786,32,84,487,43988,0,0,0,,,,
2026-06-15,7786,5,14,478,43988,0,0,0,,,,
2026-06-16,7786,55,4,529,43988,0,0,0,,,,
2026-06-17,7786,19,32,516,43988,0,0,0,,,,
2026-06-18,7786,22,24,519,43988,0,0,0,,,,
2026-06-22,7786,3,40,482,43988,0,0,0,,,,
2026-06-23,7786,2,12,472,43988,0,0,0,,,,
2026-06-24,7786,0,44,428,43988,0,0,0,,,,
2026-06-25,7786,6,2,432,43988,0,0,0,,,,
2026-06-26,7786,8,9,431,43988,0,0,0,,,,
2026-06-29,7786,6,8,429,43988,0,0,0,,,,
2026-06-30,7786,1,21,409,43988,0,0,0,,,,
2026-07-01,7786,5,77,337,43988,0,0,0,,,,
2026-07-02,7786,14,50,301,43988,0,0,0,,,,
2026-07-03,7786,14,71,244,43988,0,0,0,,,,
2026-07-06,7786,3,44,203,43988,0,0,0,,,,
2026-07-07,7786,44,16,231,43988,0,0,0,,,,
2026-07-08,7786,14,11,234,43988,0,0,0,,,,
2026-07-09,7786,106,21,319,43988,0,0,0,,,,
2026-07-13,7786,64,48,335,43988,0,0,0,,,,
2026-07-14,7786,12,52,295,43988,0,0,0,,,,
2026-07-15,7786,4,2,297,43988,0,0,0,,,,
2026-07-16,7786,2,5,294,43988,0,0,0,,,,
2026-07-17,7786,14,22,286,43988,0,0,0,,,,
2026-07-20,7786,5,45,246,43988,0,0,0,,,,
2026-07-21,7786,15,5,256,43988,0,0,0,,,,
2026-07-22,7786,10,7,259,43988,0,0,0,,,,
2026-07-23,7786,15,5,203,43988,0,0,0,,,,
2026-07-24,7786,15,9,209,43988,0,0,0,,,,
2026-07-27,7786,57,26,240,43988,0,0,0,,,,
2026-07-28,7786,0,62,178,43988,0,0,0,,,,
2026-07-29,7786,15,26,167,43988,0,0,0,,,,
2026-07-30,7786,2,2,163,43988,0,0,0,,,,
2026-07-31,7786,7,8,162,43988,0,0,0,,,,
2026-08-03,7786,5,1,166,43988,0,0,0,,,,
2026-08-04,7786,19,1,184,43988,0,0,0,,,,
2026-08-05,7786,10,7,187,43988,0,0,0,,,,
2026-08-06,7786,11,8,190,43988,0,0,0,,,,
2026-08-07,7786,31,29,192,43988,0,0,0,,,,
2026-08-10,7786,146,10,328,43988,0,0,0,,,,
2026-08-11,7786,23,17,334,43988,0,0,0,,,,
2026-08-12,7786,45,33,346,43988,0,0,0,,,,
2026-08-13,7786,18,45,319,43988,0,0,0,,,,
2026-08-14,7786,21,79,261,43988,0,0,0,,,,
2026-08-17,7786,1,28,234,43988,0,0,0,,,,
2026-08-18,7786,2,0,236,43988,0,0,0,,,,
2026-08-19,7786,5,2,239,43988,0,0,0,,,,
2026-08-20,7786,1,0,240,43988,0,0,0,,,,
2026-08-21,7786,11,0,251,43988,0,0,0,,,,
2026-08-24,7786,21,0,272,43988,0,0,0,,,,
2026-08-25,7786,1,16,257,43988,0,0,0,,,,
2026-08-26,7786,1,32,226,43988,0,0,0,,,,
2026-08-27,7786,2,3,225,43988,0,0,0,,,,
2026-08-28,7786,6,13,218,43988,0,0,0,,,,
2026-08-31,7786,6,8,216,43988,0,0,0,,,,
2026-09-01,7786,3,2,217,43988,0,0,0,,,,
2026-09-02,7786,3,5,215,43988,0,0,0,,,,
2026-09-03,7786,10,2,223,43988,0,0,0,,,,
2026-09-04,7786,2,0,225,43988,0,0,0,,,,
2026-09-07,7786,11,1,235,43988,0,0,0,225,0,0,0
2026-09-08,7786,1,0,236,43988,0,0,0,,,,
2026-09-09,7786,2,1,237,43988,0,0,0,236,0,0,0
