date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,1451,78,5,1374,100000,5,0,29,,,,
2015-01-06,1451,38,53,1359,100000,5,5,29,,,,
2015-01-07,1451,2,6,1355,100000,0,0,29,,,,
2015-01-08,1451,11,9,1357,100000,1,0,28,,,,
2015-01-09,1451,5,12,1349,100000,0,0,28,,,,
2015-01-12,1451,2,3,1347,100000,0,0,28,,,,
2015-01-13,1451,1,21,1326,100000,0,1,29,,,,
2015-01-14,1451,6,11,1321,100000,0,0,29,,,,
2015-01-15,1451,2,5,1318,100000,5,0,24,,,,
2015-01-16,1451,4,22,1300,100000,0,0,24,,,,
2015-01-19,1451,4,4,1299,100000,0,0,24,,,,
2015-01-20,1451,7,5,1301,100000,0,0,24,,,,
2015-01-21,1451,2,10,1273,100000,0,0,24,,,,
2015-01-22,1451,28,1,1299,100000,1,0,23,,,,
2015-01-23,1451,10,4,1305,100000,0,0,23,,,,
2015-01-26,1451,4,0,1309,100000,0,0,23,,,,
2015-01-27,1451,1,13,1297,100000,0,0,23,,,,
2015-01-28,1451,0,11,1285,100000,0,0,23,,,,
2015-01-29,1451,5,3,1287,100000,0,0,23,,,,
2015-01-30,1451,1,0,1288,100000,0,2,25,,,,
2015-02-02,1451,0,23,1265,100000,0,0,25,,,,
2015-02-03,1451,0,30,1235,100000,1,0,24,,,,
2015-02-04,1451,10,3,1242,100000,0,0,24,,,,
2015-02-05,1451,13,6,1249,100000,0,0,24,,,,
2015-02-06,1451,0,0,1249,100000,0,0,24,,,,
2015-02-09,1451,0,5,1244,100000,0,0,24,,,,
2015-02-10,1451,1,0,1245,100000,0,0,24,,,,
2015-02-11,1451,10,6,1249,100000,0,0,24,,,,
2015-02-12,1451,1,35,1215,100000,0,0,24,,,,
2015-02-13,1451,25,8,1232,100000,0,0,24,,,,
2015-02-24,1451,36,17,1251,100000,0,0,24,,,,
2015-02-25,1451,5,5,1251,100000,0,0,24,,,,
2015-02-26,1451,14,5,1259,100000,0,0,24,,,,
2015-03-02,1451,4,0,1261,100000,0,0,24,,,,
2015-03-03,1451,4,5,1260,100000,0,0,24,,,,
2015-03-04,1451,24,14,1270,100000,0,0,24,,,,
2015-03-05,1451,1,7,1264,100000,0,0,24,,,,
2015-03-06,1451,11,10,1265,100000,0,0,24,,,,
2015-03-09,1451,14,22,1257,100000,0,0,24,,,,
2015-03-10,1451,11,12,1246,100000,2,0,22,,,,
2015-03-11,1451,1,0,1247,100000,0,0,22,,,,
2015-03-12,1451,2,5,1239,100000,0,0,22,,,,
2015-03-13,1451,0,9,1230,100000,2,0,20,,,,
2015-03-16,1451,8,14,1224,100000,0,0,20,,,,
2015-03-17,1451,12,19,1217,100000,0,0,20,,,,
2015-03-18,1451,227,94,1350,100000,0,0,20,,,,
2015-03-19,1451,25,75,1300,100000,0,2,22,,,,
2015-03-20,1451,48,121,1227,100000,0,1,23,,,,
2015-03-23,1451,14,25,1211,100000,0,0,23,,,,
2015-03-24,1451,2,112,1101,100000,0,0,23,,,,
2015-03-25,1451,10,48,1057,100000,0,0,23,,,,
2015-03-26,1451,0,11,1046,100000,0,0,23,,,,
2015-03-27,1451,17,4,1048,100000,0,0,23,,,,
2015-03-30,1451,1,23,1026,100000,1,0,22,,,,
2015-03-31,1451,0,13,1013,100000,0,0,22,,,,
2015-04-01,1451,1,5,1009,100000,0,0,22,,,,
2015-04-02,1451,17,4,1022,100000,0,0,22,,,,
2015-04-07,1451,20,13,1026,100000,0,0,22,,,,
2015-04-08,1451,38,38,1026,100000,2,0,20,,,,
2015-04-09,1451,195,29,1192,100000,20,0,0,,,,
2015-04-10,1451,39,163,1068,100000,0,0,0,,,,
2015-04-13,1451,37,69,1036,100000,0,0,0,,,,
2015-04-14,1451,2,13,1025,100000,0,0,0,,,,
2015-04-15,1451,7,9,1022,100000,0,0,0,,,,
2015-04-16,1451,18,54,981,100000,0,0,0,,,,
2015-04-17,1451,3,21,963,100000,0,0,0,,,,
2015-04-20,1451,20,29,941,100000,0,0,0,,,,
2015-04-21,1451,0,5,933,100000,0,0,0,,,,
2015-04-22,1451,0,11,922,100000,0,0,0,,,,
2015-04-23,1451,5,22,905,100000,0,0,0,,,,
2015-04-24,1451,21,19,907,100000,0,0,0,,,,
2015-04-27,1451,4,22,888,100000,0,0,0,,,,
2015-04-28,1451,7,17,877,100000,0,0,0,,,,
2015-04-29,1451,327,113,1091,100000,0,0,0,,,,
2015-04-30,1451,283,300,1074,100000,0,2,2,,,,
2015-05-04,1451,47,82,1034,100000,1,0,1,,,,
2015-05-05,1451,6,71,969,100000,0,0,1,,,,
2015-05-06,1451,18,25,962,100000,1,0,0,,,,
2015-05-07,1451,17,37,942,100000,0,0,0,,,,
2015-05-08,1451,16,90,851,100000,0,0,0,,,,
2015-05-11,1451,10,74,787,100000,0,0,0,,,,
2015-05-12,1451,91,46,831,100000,0,0,0,,,,
2015-05-13,1451,53,49,833,100000,0,2,2,,,,
2015-05-14,1451,31,114,750,100000,2,1,1,,,,
2015-05-15,1451,5,29,726,100000,0,0,1,,,,
2015-05-18,1451,2,3,725,100000,0,0,1,,,,
2015-05-19,1451,42,5,762,100000,0,0,1,,,,
2015-05-20,1451,0,31,731,100000,0,0,1,,,,
2015-05-21,1451,0,47,674,100000,1,0,0,,,,
2015-05-22,1451,6,41,639,100000,0,0,0,,,,
2015-05-25,1451,7,2,644,100000,0,0,0,,,,
2015-05-26,1451,2,19,627,100000,0,0,0,,,,
2015-05-27,1451,1,11,612,100000,0,0,0,,,,
2015-05-28,1451,2,4,607,100000,0,0,0,,,,
